"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-HSE","Weka RF on folded fp classification","70","cdk_fp","1000","50","0.7857667196195511","0.7928147212130822","0.8045525557614642","0.759932881884107"
"SR-HSE","Weka RF on folded fp classification","30","rdkit_fp","2000","50","0.7695801790850253","0.7704154162059719","0.7925599545522212","0.7457651664968827"
"SR-HSE","Weka RF on folded fp classification","40","rdkit_fp","2000","50","0.7796903598897899","0.7826283367556437","0.8029902882417517","0.7534524546719743"
"SR-HSE","Weka RF on folded fp classification","50","rdkit_fp","2000","50","0.7779518114544102","0.770386984678561","0.8045593188243128","0.7589091308603569"
"SR-HSE","Weka RF on folded fp classification","60","rdkit_fp","2000","50","0.7818936753030311","0.7711198862738929","0.8107779551203078","0.7637831845148928"
"SR-HSE","Weka RF on folded fp classification","70","rdkit_fp","2000","50","0.7899265582900502","0.7784046754067241","0.8243091531292803","0.7670658463341463"
"SR-HSE","Weka RF on folded fp classification","30","cdk_fp","2000","50","0.7585377156821739","0.7720312746801415","0.7678527951738847","0.7357290771924951"
"SR-HSE","Weka RF on folded fp classification","40","cdk_fp","2000","50","0.7733522446041466","0.7805860053703921","0.7727627788072656","0.7667079496347821"
"SR-HSE","Weka RF on folded fp classification","50","cdk_fp","2000","50","0.7765051852447815","0.7853419680935145","0.7698715694363661","0.7743020182044636"
"SR-HSE","Weka RF on folded fp classification","60","cdk_fp","2000","50","0.7842698264791572","0.7836392355078245","0.7811050168400315","0.7880652270896158"
"SR-HSE","Weka RF on folded fp classification","70","cdk_fp","2000","50","0.7839537490615333","0.7770210077396927","0.780905506485788","0.7939347329591192"
