"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","offset [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-ER","Smile SVC Poly classification","3","1.0","rdkit_fp","Standard","0.0","0.6795206208688288","0.7321349139611992","0.6518232430033428","0.6546037056419444"
"NR-ER","Smile SVC Poly classification","4","1.0","rdkit_fp","Standard","0.0","0.7040753883113195","0.7120906758798823","0.6873351999791154","0.7128002890749612"
"NR-ER","Smile SVC Poly classification","2","1.0E-4","cdk_fp","Standard","0.0","0.7350537753597973","0.7438449046992333","0.7310096530388509","0.7303067683413077"
"NR-ER","Smile SVC Poly classification","3","1.0E-4","cdk_fp","Standard","0.0","0.7215362730277128","0.7033679743102241","0.7235389907059279","0.7377018540669865"
"NR-ER","Smile SVC Poly classification","4","1.0E-4","cdk_fp","Standard","0.0","0.6950476229034558","0.6662980159890808","0.7043071546052602","0.7145376981160266"
"NR-ER","Smile SVC Poly classification","2","0.001","cdk_fp","Standard","0.0","0.7481281652504097","0.7505270790679499","0.7519759685672511","0.741881448116028"
"NR-ER","Smile SVC Poly classification","3","0.001","cdk_fp","Standard","0.0","0.7164241970969748","0.6787597799064049","0.7286290269945691","0.7418837843899506"
"NR-ER","Smile SVC Poly classification","4","0.001","cdk_fp","Standard","0.0","0.702234489025119","0.7347893511748115","0.6532077263471184","0.718706389553427"
"NR-ER","Smile SVC Poly classification","2","0.01","cdk_fp","Standard","0.0","0.7429376016680734","0.7530642183386942","0.7338071741854651","0.7419414124800612"
"NR-ER","Smile SVC Poly classification","3","0.01","cdk_fp","Standard","0.0","0.7119200936957397","0.6895603307497291","0.7232314183897258","0.7229685319477643"
"NR-ER","Smile SVC Poly classification","4","0.01","cdk_fp","Standard","0.0","0.6735174604328709","0.6725399422345701","0.6962441912071837","0.6517682478568587"
"NR-ER","Smile SVC Poly classification","2","0.1","cdk_fp","Standard","0.0","0.7300975532617637","0.7310236302037618","0.7304091935568083","0.728859836024721"
"NR-ER","Smile SVC Poly classification","3","0.1","cdk_fp","Standard","0.0","0.681789903315885","0.6522580615677094","0.6549666810254816","0.7381449673544638"
"NR-ER","Smile SVC Poly classification","4","0.1","cdk_fp","Standard","0.0","0.6719089457302697","0.678877077849275","0.6628362899436069","0.6740134693979274"
"NR-ER","Smile SVC Poly classification","2","1.0","cdk_fp","Standard","0.0","0.707404832681268","0.6671625170615193","0.7258331375313317","0.7292188434509529"
"NR-ER","Smile SVC Poly classification","3","1.0","cdk_fp","Standard","0.0","0.7004341215648253","0.7322004180072107","0.6474495157163727","0.7216524309708924"
"NR-ER","Smile SVC Poly classification","4","1.0","cdk_fp","Standard","0.0","0.4134366702978182","0.31529001535536805","0.6409586792502074","0.284061316287879"
"NR-ER","Smile SVC Poly classification","2","1.0E-4","rdkit_desc","Standard","0.0","0.7171173195983407","0.7223192088329945","0.7161499125417683","0.7128828374202594"
"NR-ER","Smile SVC Poly classification","3","1.0E-4","rdkit_desc","Standard","0.0","0.7205146024226546","0.7235302720093643","0.7112018327067693","0.7268117025518305"
"NR-ER","Smile SVC Poly classification","4","1.0E-4","rdkit_desc","Standard","0.0","0.6917786243278021","0.6938188554158147","0.700049276837925","0.6814677407296666"
"NR-ER","Smile SVC Poly classification","2","0.001","rdkit_desc","Standard","0.0","0.7339484849189883","0.7414471519450123","0.7288346190998312","0.7315636837121215"
"NR-ER","Smile SVC Poly classification","3","0.001","rdkit_desc","Standard","0.0","0.6913196919352947","0.6824973189041619","0.6833963163116111","0.708065440590111"
"NR-ER","Smile SVC Poly classification","4","0.001","rdkit_desc","Standard","0.0","0.6975311050928309","0.6777962610899888","0.6957791614452794","0.7190178927432244"
"NR-ER","Smile SVC Poly classification","2","0.01","rdkit_desc","Standard","0.0","0.7073491217580218","0.7097797540703915","0.7034195188492102","0.7088480923544637"
"NR-ER","Smile SVC Poly classification","3","0.01","rdkit_desc","Standard","0.0","0.6873409571632022","0.6935553158818373","0.690818843984964","0.6776487116228052"
"NR-ER","Smile SVC Poly classification","4","0.01","rdkit_desc","Standard","0.0","0.699825978602815","0.7051891391245048","0.682542945906428","0.7117458507775125"
"NR-ER","Smile SVC Poly classification","2","0.1","rdkit_desc","Standard","0.0","0.6792430892742648","0.6793881617431994","0.6591005508563095","0.6992405552232855"
"NR-ER","Smile SVC Poly classification","3","0.1","rdkit_desc","Standard","0.0","0.6984525814634406","0.6985838939260965","0.6932516838972423","0.703522166566983"
"NR-ER","Smile SVC Poly classification","4","0.1","rdkit_desc","Standard","0.0","0.5631479568744265","0.31101778054011925","0.6963306704260631","0.6820954196570973"
"NR-ER","Smile SVC Poly classification","2","1.0","rdkit_desc","Standard","0.0","0.6836163837624497","0.6532688042312589","0.6769348501461977","0.7206454969098924"
"NR-ER","Smile SVC Poly classification","3","1.0","rdkit_desc","Standard","0.0","0.6965370537156205","0.6943154674856212","0.6956143614243958","0.6996813322368444"
"NR-ER","Smile SVC Poly classification","4","1.0","rdkit_desc","Standard","0.0","0.689508241600434","0.6819397728380638","0.7011066076649947","0.6854783442982436"
"NR-ER","Smile SVC Poly classification","2","1.0E-4","cdk_desc","Standard","0.0","0.7343228319470296","0.7407974432095126","0.7226562500000003","0.7395148026315761"
"NR-ER","Smile SVC Poly classification","3","1.0E-4","cdk_desc","Standard","0.0","0.7241046136278798","0.716364434045046","0.7145663638262326","0.7413830430123609"
"NR-ER","Smile SVC Poly classification","4","1.0E-4","cdk_desc","Standard","0.0","0.7040698637817067","0.6989357877547062","0.7149677579365057","0.6983060456539081"
"NR-ER","Smile SVC Poly classification","2","0.001","cdk_desc","Standard","0.0","0.7326583184153398","0.7422903261187479","0.7135726686507948","0.7421119604764765"
"NR-ER","Smile SVC Poly classification","3","0.001","cdk_desc","Standard","0.0","0.7057094981261586","0.7148167105391439","0.687036601921471","0.715275181917861"
"NR-ER","Smile SVC Poly classification","4","0.001","cdk_desc","Standard","0.0","0.6957299377603107","0.6908186177732266","0.69182885599415","0.7045423395135553"
"NR-ER","Smile SVC Poly classification","2","0.01","cdk_desc","Standard","0.0","0.7280731012376224","0.7197508408891446","0.7140915439640777","0.7503769188596446"
"NR-ER","Smile SVC Poly classification","3","0.01","cdk_desc","Standard","0.0","0.6903803512297921","0.699539034318031","0.6899442616959043","0.6816577576754409"
"NR-ER","Smile SVC Poly classification","4","0.01","cdk_desc","Standard","0.0","0.687347301215037","0.6809937725455798","0.6731150793650812","0.7079330517344499"
"NR-ER","Smile SVC Poly classification","2","0.1","cdk_desc","Standard","0.0","0.7027709468522562","0.6929947231159174","0.6907780519005808","0.7245400655402703"
"NR-ER","Smile SVC Poly classification","3","0.1","cdk_desc","Standard","0.0","0.698712731270546","0.7073279223944607","0.6846853461779442","0.7041249252392333"
"NR-ER","Smile SVC Poly classification","4","0.1","cdk_desc","Standard","0.0","0.7035855264245439","0.7007181071463421","0.6966619021512118","0.7133765699760778"
"NR-ER","Smile SVC Poly classification","2","1.0","cdk_desc","Standard","0.0","0.683641019676623","0.6680902371551077","0.6749262479114451","0.7079065739633164"
"NR-ER","Smile SVC Poly classification","3","1.0","cdk_desc","Standard","0.0","0.6853110673080421","0.6953147850248649","0.6651704130116978","0.6954480038875637"
"NR-ER","Smile SVC Poly classification","4","1.0","cdk_desc","Standard","0.0","0.7068005851758522","0.6954899702642114","0.7039049446532977","0.7210068406100477"
"NR-ER","Smile SVC Poly classification","2","1.0E-4","rdkit_fp","MaxMin","2.0","0.7634840436541003","0.7709361594520806","0.771148248224734","0.748367723285486"
"NR-ER","Smile SVC Poly classification","3","1.0E-4","rdkit_fp","MaxMin","2.0","0.7643621893817493","0.7719095800428932","0.7741448347431054","0.7470321533592491"
"NR-ER","Smile SVC Poly classification","4","1.0E-4","rdkit_fp","MaxMin","2.0","0.7596238078208891","0.7609155637613322","0.7689666875522103","0.7489891721491247"
"NR-ER","Smile SVC Poly classification","2","0.001","rdkit_fp","MaxMin","2.0","0.7666215598805222","0.773219660963246","0.7767400271512122","0.7499049915271081"
"NR-ER","Smile SVC Poly classification","3","0.001","rdkit_fp","MaxMin","2.0","0.7649471036583385","0.7671354014331668","0.7732155910609895","0.7544903184808589"
"NR-ER","Smile SVC Poly classification","4","0.001","rdkit_fp","MaxMin","2.0","0.7569426041963677","0.7573890087257519","0.7649347979323291","0.7485040059310222"
"NR-ER","Smile SVC Poly classification","2","0.01","rdkit_fp","MaxMin","2.0","0.7624251928611873","0.7633567319879112","0.7751181338763525","0.748800712719298"
"NR-ER","Smile SVC Poly classification","3","0.01","rdkit_fp","MaxMin","2.0","0.7574063055066499","0.7562472579701669","0.7660900297619002","0.7498816287878827"
"NR-ER","Smile SVC Poly classification","4","0.01","rdkit_fp","MaxMin","2.0","0.7433516696226669","0.7444344411133871","0.7488937186716763","0.7367268490829372"
"NR-ER","Smile SVC Poly classification","2","0.1","rdkit_fp","MaxMin","2.0","0.756623060619817","0.7520557607000087","0.7661585604636615","0.7516548606957809"
"NR-ER","Smile SVC Poly classification","3","0.1","rdkit_fp","MaxMin","2.0","0.7475889794112778","0.748386010773136","0.7506779644423545","0.7437029630183429"
"NR-ER","Smile SVC Poly classification","4","0.1","rdkit_fp","MaxMin","2.0","0.7433118210742017","0.7407814480354892","0.7518625665726786","0.7372914486144372"
"NR-ER","Smile SVC Poly classification","2","1.0","rdkit_fp","MaxMin","2.0","0.7540626327302649","0.7461771534074333","0.7630094115497047","0.7530013332336563"
"NR-ER","Smile SVC Poly classification","3","1.0","rdkit_fp","MaxMin","2.0","0.7540876772196832","0.7516962501218698","0.7637191938178826","0.7468475877192969"
"NR-ER","Smile SVC Poly classification","4","1.0","rdkit_fp","MaxMin","2.0","0.7485433439773649","0.7383029577361803","0.7631007858187163","0.744226288377198"
"NR-ER","Smile SVC Poly classification","2","1.0E-4","cdk_fp","MaxMin","2.0","0.7585675158258766","0.759948236570152","0.7687439627715095","0.7470103481359686"
"NR-ER","Smile SVC Poly classification","3","1.0E-4","cdk_fp","MaxMin","2.0","0.7613886193288718","0.7633514002632356","0.7767914251775266","0.7440230325458531"
"NR-ER","Smile SVC Poly classification","4","1.0E-4","cdk_fp","MaxMin","2.0","0.7550839434566371","0.7532934824997616","0.7656535544590594","0.7463047934110902"
"NR-ER","Smile SVC Poly classification","2","0.001","cdk_fp","MaxMin","2.0","0.7614916302768674","0.7641526823145173","0.770587764985381","0.7497344435307038"
"NR-ER","Smile SVC Poly classification","3","0.001","cdk_fp","MaxMin","2.0","0.7586260959916048","0.7559601065126269","0.7723385612468696","0.747579620215318"
"NR-ER","Smile SVC Poly classification","4","0.001","cdk_fp","MaxMin","2.0","0.7512547689877708","0.7481773118358209","0.7686444300856273","0.7369425650418642"
"NR-ER","Smile SVC Poly classification","2","0.01","cdk_fp","MaxMin","2.0","0.758331141263246","0.7544641769035791","0.7705681847848833","0.7499610621012754"
"NR-ER","Smile SVC Poly classification","3","0.01","cdk_fp","MaxMin","2.0","0.7533851200352869","0.7497890160378317","0.7704800738826209","0.7398862701854082"
"NR-ER","Smile SVC Poly classification","4","0.01","cdk_fp","MaxMin","2.0","0.7369973811365981","0.7310160134542253","0.7533310816102763","0.7266450483452929"
"NR-ER","Smile SVC Poly classification","2","0.1","cdk_fp","MaxMin","2.0","0.7480465635069325","0.7378078690162808","0.7700395193713414","0.7362923021331752"
"NR-ER","Smile SVC Poly classification","3","0.1","cdk_fp","MaxMin","2.0","0.7393968913702994","0.7328204214195169","0.7530324835526301","0.732337769138751"
"NR-ER","Smile SVC Poly classification","4","0.1","cdk_fp","MaxMin","2.0","0.7398969273836364","0.7304957894608543","0.7603538468567171","0.7288411458333379"
"NR-ER","Smile SVC Poly classification","2","1.0","cdk_fp","MaxMin","2.0","0.736614672250075","0.7376783842741511","0.7429927357456109","0.7291728967304633"
"NR-ER","Smile SVC Poly classification","3","1.0","cdk_fp","MaxMin","2.0","0.7426897287067303","0.735455816759286","0.769220414317044","0.7233929550438611"
"NR-ER","Smile SVC Poly classification","4","1.0","cdk_fp","MaxMin","2.0","0.7384103059673457","0.7229491140196969","0.7695842797096917","0.7226975241726487"
"NR-ER","Smile SVC Poly classification","2","1.0E-4","rdkit_desc","MaxMin","2.0","0.7174542340581412","0.723146387832699","0.7050944418337498","0.7241218725079747"
"NR-ER","Smile SVC Poly classification","3","1.0E-4","rdkit_desc","MaxMin","2.0","0.7313235677365474","0.7257025689772842","0.728982286445278","0.73928584778708"
"NR-ER","Smile SVC Poly classification","4","1.0E-4","rdkit_desc","MaxMin","2.0","0.7188122434920898","0.7126002364239069","0.7137586805555544","0.7300778134968082"
"NR-ER","Smile SVC Poly classification","2","0.001","rdkit_desc","MaxMin","2.0","0.7312040900725344","0.7306686896753404","0.7220052083333308","0.740938372208932"
"NR-ER","Smile SVC Poly classification","3","0.001","rdkit_desc","MaxMin","2.0","0.7256479149669753","0.7182244442819538","0.7204910061612347","0.7382282944577375"
"NR-ER","Smile SVC Poly classification","4","0.001","rdkit_desc","MaxMin","2.0","0.7302288132641825","0.7273386467778119","0.7207553388680032","0.7425924541467324"
"NR-ER","Smile SVC Poly classification","2","0.01","rdkit_desc","MaxMin","2.0","0.7334291918327488","0.7388856390757502","0.7202299368212173","0.7411719996012788"
"NR-ER","Smile SVC Poly classification","3","0.01","rdkit_desc","MaxMin","2.0","0.7355682682292707","0.7260894998537627","0.7350978357351651","0.7455174690988844"
"NR-ER","Smile SVC Poly classification","4","0.01","rdkit_desc","MaxMin","2.0","0.741478102604156","0.744174709954179","0.7273922109962412","0.7528673868620478"
"NR-ER","Smile SVC Poly classification","2","0.1","rdkit_desc","MaxMin","2.0","0.7310360545889744","0.7351656186019303","0.7185819366123619","0.7393606085526312"
"NR-ER","Smile SVC Poly classification","3","0.1","rdkit_desc","MaxMin","2.0","0.7432720119558777","0.7487782733742808","0.7313025402046769","0.7497352222886751"
"NR-ER","Smile SVC Poly classification","4","0.1","rdkit_desc","MaxMin","2.0","0.7361315442550871","0.7585482780052614","0.7167952433166216","0.7330511114433783"
"NR-ER","Smile SVC Poly classification","2","1.0","rdkit_desc","MaxMin","2.0","0.7426044613880759","0.7547216230379261","0.7276802031119477","0.7454115580143539"
"NR-ER","Smile SVC Poly classification","3","1.0","rdkit_desc","MaxMin","2.0","0.746869078824699","0.7736812359851863","0.7407622245718438","0.7261637759170668"
"NR-ER","Smile SVC Poly classification","4","1.0","rdkit_desc","MaxMin","2.0","0.6449480083730947","0.6129944793799379","0.6958901159147878","0.6259594298245585"
"NR-ER","Smile SVC Poly classification","2","1.0E-4","cdk_desc","MaxMin","2.0","0.7333486557190693","0.7570622501706175","0.7186406772138652","0.7243430397727253"
"NR-ER","Smile SVC Poly classification","3","1.0E-4","cdk_desc","MaxMin","2.0","0.7399085753934614","0.7492535585453877","0.736832315162907","0.7336398524720894"
"NR-ER","Smile SVC Poly classification","4","1.0E-4","cdk_desc","MaxMin","2.0","0.7481199605593405","0.7530200411913806","0.7483471047410198","0.742992735745621"
"NR-ER","Smile SVC Poly classification","2","0.001","cdk_desc","MaxMin","2.0","0.7399155210785561","0.748225297357907","0.7430881892230542","0.728433076654707"
"NR-ER","Smile SVC Poly classification","3","0.001","cdk_desc","MaxMin","2.0","0.7487133515609973","0.7565763015501585","0.745457393483709","0.7441063596491244"
"NR-ER","Smile SVC Poly classification","4","0.001","cdk_desc","MaxMin","2.0","0.7445220871803201","0.7464673515647874","0.7485225107038419","0.738576399272331"
"NR-ER","Smile SVC Poly classification","2","0.01","cdk_desc","MaxMin","2.0","0.7461384654812044","0.754015550355856","0.7459207915622373","0.73847905452552"
