"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","2000","40","0.857056856351247","0.855838301181175","0.8478064504843169","0.8675258173882493"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","2000","40","0.8578840005423597","0.854462114760365","0.850463804484898","0.8687260823818158"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","500","50","0.8503328123509596","0.8593049950012968","0.8408481905025363","0.8508452515490457"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","500","50","0.853840962529334","0.8613877883511685","0.8478565442311881","0.8522785550056453"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","500","50","0.8551965613202271","0.863544636575703","0.8509878009799257","0.8510572464050529"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","500","50","0.8567773643149749","0.8637097172338037","0.8525597904650148","0.8540625852461062"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","500","50","0.8593515657884706","0.8666017143703414","0.8540125091242117","0.857440473870859"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","500","50","0.8527369415257716","0.8512276138285165","0.8522830821489765","0.8547001285998217"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","500","50","0.8570887222720159","0.8604482171288959","0.8524468807498538","0.8583710689372979"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","500","50","0.858691938327984","0.8624932116364903","0.8496599191184727","0.8639226842289887"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","500","50","0.8606347124781443","0.8643522975524895","0.8511842002731949","0.8663676396087486"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","500","50","0.860478557770103","0.8651005603485465","0.8509432732049244","0.8653918397568376"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","1000","50","0.8524932707697609","0.8545677972377491","0.8410445897958295","0.8618674252757044"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","1000","50","0.8564304389317005","0.8551926352427097","0.8520668043847087","0.8620318771676828"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","1000","50","0.8575127734087431","0.8598017797854858","0.8537318251139795","0.859004715326764"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","1000","50","0.8596107317335356","0.8621036521395737","0.8533358459720624","0.8633926970889709"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","1000","50","0.8600110571458938","0.8624052714728259","0.8539624153773482","0.8636654845875074"
