"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-p53","Weka RF classification","40","cdk_desc","40","0.8940383157211725","0.9090075167355891","0.8832553800820362","0.8898520503458924"
"SR-p53","Weka RF classification","50","cdk_desc","40","0.896847096216756","0.9098414402887889","0.8915690616404619","0.8891307867210172"
"SR-p53","Weka RF classification","60","cdk_desc","40","0.8978774018545415","0.9079691105577008","0.8952480482627247","0.8904150467431988"
"SR-p53","Weka RF classification","70","cdk_desc","40","0.900044794932994","0.9085368639904956","0.8960152303071781","0.8955822905013084"
"SR-p53","Weka RF classification","30","rdkit_fp","50","0.8363047656171062","0.8567593502250502","0.838410102392642","0.8137448442336264"
"SR-p53","Weka RF classification","40","rdkit_fp","50","0.847603934333354","0.8623249331718833","0.8502556546983281","0.8302312151298507"
"SR-p53","Weka RF classification","50","rdkit_fp","50","0.8559842084226382","0.869538943087585","0.8552565047011617","0.8431571774791682"
"SR-p53","Weka RF classification","60","rdkit_fp","50","0.860457199392559","0.877372112682489","0.8579536290761908","0.8460458564189974"
"SR-p53","Weka RF classification","70","rdkit_fp","50","0.860369350345313","0.8776280015536065","0.8517148262289006","0.8517652232534317"
"SR-p53","Weka RF classification","30","cdk_fp","50","0.8382708640166753","0.8770111265964482","0.8331346360898098","0.804666829363768"
"SR-p53","Weka RF classification","40","cdk_fp","50","0.8422216907087808","0.879883022230346","0.8382346530898634","0.8085473968061333"
"SR-p53","Weka RF classification","50","cdk_fp","50","0.846593323654581","0.8784105188603724","0.8460830125844033","0.8152864395189673"
"SR-p53","Weka RF classification","60","cdk_fp","50","0.8512787118969539","0.8760401197194347","0.8540948341622533","0.8237011818091738"
"SR-p53","Weka RF classification","70","cdk_fp","50","0.8533925022327176","0.8768877516050289","0.8577171539289608","0.8255726011641632"
"SR-p53","Weka RF classification","30","rdkit_desc","50","0.8857536524705552","0.8987274098105966","0.8797082528736634","0.8788252947274058"
"SR-p53","Weka RF classification","40","rdkit_desc","50","0.8931364597879806","0.9020436838858552","0.8904651477043386","0.8869005477737479"
"SR-p53","Weka RF classification","50","rdkit_desc","50","0.8964790127560608","0.9081884438758024","0.8906994433571189","0.890549151035261"
"SR-p53","Weka RF classification","60","rdkit_desc","50","0.8959025546922614","0.9065423016290067","0.8909762391515663","0.8901891232962111"
"SR-p53","Weka RF classification","70","rdkit_desc","50","0.9007205387862579","0.9127224748109393","0.8945865716988286","0.8948525698490059"
"SR-p53","Weka RF classification","30","cdk_desc","50","0.8920836245660665","0.9027987845278622","0.8800275488097782","0.8934245403605592"
"SR-p53","Weka RF classification","40","cdk_desc","50","0.8940383157211725","0.9090075167355891","0.8832553800820362","0.8898520503458924"
"SR-p53","Weka RF classification","50","cdk_desc","50","0.896847096216756","0.9098414402887889","0.8915690616404619","0.8891307867210172"
"SR-p53","Weka RF classification","60","cdk_desc","50","0.8978774018545415","0.9079691105577008","0.8952480482627247","0.8904150467431988"
"SR-p53","Weka RF classification","70","cdk_desc","50","0.900044794932994","0.9085368639904956","0.8960152303071781","0.8955822905013084"
