"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","1000","30","0.9233268105388696","0.9206294931864482","0.93026290453973","0.9190880338904306"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","1000","30","0.9099837133226348","0.903075932615612","0.9123172628304733","0.9145579445218192"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","1000","30","0.9128907576294981","0.9051203548052456","0.9179523068947564","0.9155996111884921"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","1000","30","0.9148273115527304","0.9083264780571496","0.9183462934162699","0.9178091631847713"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","1000","30","0.9170396305926882","0.9128058943452821","0.9197015478041807","0.9186114496286019"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","1000","30","0.9180957175159978","0.9150963911441667","0.9212249129822937","0.9179658484215332"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","2000","30","0.9091588435746832","0.9029514646446499","0.9230104421239684","0.9015146239554315"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","2000","30","0.9104594937017154","0.9070946743445681","0.9195571354513848","0.9047266713091935"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","2000","30","0.9124969969725566","0.9101262563038666","0.9208042657187361","0.9065604688950671"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","2000","30","0.9147192971354156","0.9118459172359463","0.9245575057394729","0.9077544684308273"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","2000","30","0.9156777526103972","0.9136235201545043","0.9255246982152154","0.9078850394614718"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","2000","30","0.9084367462323143","0.9016581422797627","0.9126268236688094","0.9110252727483709"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","2000","30","0.9093348720608893","0.9021123788404393","0.9142605346959929","0.9116317026462358"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","2000","30","0.9113951223842612","0.9047927322150233","0.9159416425979278","0.9134509923398328"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","2000","30","0.913085177766186","0.9084888586859251","0.9177886395615669","0.9129780350510664"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","2000","30","0.913901227281829","0.9110368754247259","0.9177293934681114","0.9129374129526496"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","500","40","0.9183354019925326","0.9157158696662917","0.9244545656520682","0.9148357706592379"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","500","40","0.9236821642279568","0.9200343359919843","0.92771828482559","0.923293871866296"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","500","40","0.9257888243843504","0.922423548767837","0.9303651040509513","0.9245778203342631"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","500","40","0.9261866837234045","0.923096677277435","0.9309479374953743","0.924515436397404"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","500","40","0.9261705526506673","0.9222082334847399","0.9322239502332801","0.9240794742339816"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","500","40","0.9075045467394959","0.9022554454737235","0.910125157372435","0.9101330373723293"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","500","40","0.9110114550257818","0.9082935727314969","0.9103562171369359","0.9143845752089129"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","500","40","0.9120114035671315","0.9069938123681048","0.9116040879804517","0.9174363103528381"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","500","40","0.9127985548230333","0.9055595693694289","0.9136421535954985","0.9191939415041726"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","500","40","0.9139245607466836","0.9073557709503173","0.9133459231281835","0.9210719881615501"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","1000","40","0.9206316274591436","0.9157330376622838","0.928622528327029","0.9175393163881183"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","1000","40","0.9222110813002976","0.9167731320862628","0.9311449307561305","0.9187151810584999"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","1000","40","0.9243282793481501","0.9211466790657714","0.9329445308449861","0.9188936281336929"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","1000","40","0.9269671237699835","0.9233291605565199","0.9342797896763677","0.9232924210770628"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","1000","40","0.9269134361564387","0.924373546979499","0.9333673998370751","0.9229993616527419"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","1000","40","0.9124682583745498","0.9070739296827415","0.9124165000370156","0.9179143454038922"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","1000","40","0.9185066116619832","0.911478235988407","0.9219032807524226","0.9221383182451203"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","1000","40","0.918905939224162","0.9138831860939157","0.9209168332963009","0.9219177982822692"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","1000","40","0.9186614063646221","0.9134096355377449","0.9203332592757082","0.922241324280413"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","1000","40","0.9189130200574032","0.9151321578024902","0.9212530548766824","0.9203538474930368"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","2000","40","0.916327113726075","0.9119417718802492","0.9205332148411537","0.9165063544568222"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","2000","40","0.9182091556461187","0.9141256840373345","0.9208116714804198","0.9196901114206016"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","2000","40","0.9213714052191913","0.9159912729353629","0.9261275272161729","0.921995415506038"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","2000","40","0.9227242583900604","0.9176723058764573","0.9282352069910359","0.9222652623026877"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","2000","40","0.9233008464616236","0.9189513215780222","0.9292749759312702","0.9216762418755784"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","2000","40","0.9103270912260549","0.9044615329589699","0.9132007701992187","0.9133189705199761"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","2000","40","0.9135727727808636","0.9066497371150564","0.9179611938087766","0.9161073874187576"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","2000","40","0.9171139195283379","0.911219285382161","0.9191520402873476","0.9209704329155051"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","2000","40","0.9176134222151106","0.911850209234945","0.922195808338887","0.9187942490714998"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","2000","40","0.9197644890283861","0.9145513072713589","0.9241242686810256","0.9206178911327738"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","500","50","0.917321852702505","0.9211280804034464","0.9169962230615436","0.913841254642525"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","500","50","0.9208869084249276","0.9222447154762325","0.9226431163445115","0.9177728934540388"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","500","50","0.9234432291248112","0.9253435387531724","0.9231459675627656","0.9218401810584959"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","500","50","0.9235912900214215","0.9250946028112585","0.9215715026290455","0.9241077646239606"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","500","50","0.9252155104836698","0.9248199148753502","0.9250722061764013","0.9257544103992583"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","500","50","0.9058398738452121","0.9043384956543468","0.9073946530400654","0.9057864728412244"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","500","50","0.9090542202547821","0.9078264601738204","0.9117166555580252","0.9076195450325004"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","500","50","0.9108884674656396","0.9087900139489925","0.9123728060430996","0.9115025824048265"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","500","50","0.9116804879886753","0.9089552559104369","0.9141331555950503","0.9119530524605385"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","500","50","0.9129069071501101","0.908830787939479","0.9158905428423296","0.9139993906685218"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","1000","50","0.918960660784947","0.9164641081583663","0.9257772346885795","0.9146406395078949"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","1000","50","0.9240094082667784","0.9200722486498022","0.929880767236891","0.922075208913642"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","1000","50","0.9264510353085248","0.9233398905540208","0.9326460786491814","0.9233671367223721"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","1000","50","0.9272443887495182","0.9237683751207059","0.9330482115085434","0.9249165796193053"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","1000","50","0.927691368165906","0.9253800207446558","0.9320862030659761","0.9256078806870862"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","1000","50","0.9147253346903691","0.9083515147179716","0.9150462860105189","0.9207782033426166"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","1000","50","0.9165360034702094","0.9106556028470202","0.9140916833296238","0.924860724233984"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","1000","50","0.9189616230882599","0.9138173754426072","0.916175664667116","0.9268918291550564"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","1000","50","0.9189753329008271","0.9154626417253792","0.9145338073020843","0.9269295496750177"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","1000","50","0.9199494837499689","0.9178497085017295","0.9163052654965551","0.9256934772516219"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","2000","50","0.9143034235149047","0.9119188812189197","0.921602606828119","0.9093887824976752"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","2000","50","0.9166792338834687","0.9129303623162376","0.9218929126860781","0.9152144266480903"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","2000","50","0.921145742012087","0.9160084409313578","0.9275805376582942","0.919848247446609"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","2000","50","0.9241518099432052","0.9182932150649096","0.9300022217284887","0.9241599930362178"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","2000","50","0.9256884870646598","0.9181472870989588","0.9329171295267745","0.9260010445682462"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","2000","50","0.9145876136961487","0.9152859544332712","0.9148300377693852","0.9136468488857901"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","2000","50","0.9148223072834026","0.9128774276619269","0.9159594164259856","0.9156300777622953"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","2000","50","0.9160763894059786","0.9154898243857021","0.915079611938083","0.9176597318941504"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","2000","50","0.9178431209988749","0.9151128438069982","0.9189128341849966","0.91950368500463"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","2000","50","0.9192905180662297","0.9169247827175473","0.9200488780271022","0.9208978934540397"
