"NAME [String]","METHOD [String]","regularizationType [String]","foldSize [Int]","featuresColumn [String]","scalerType [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_tuberculosis","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.1","0.6280268454517955","0.6327887593680053","0.6203322447062837","0.6309595322810978"
"data_tuberculosis","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.1","0.6489906969893307","0.6603496738093177","0.6353905182718591","0.651231898886815"
"data_tuberculosis","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.1","0.6206909870910046","0.6159195602586928","0.6183129482581986","0.6278404527561225"
"data_tuberculosis","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.1","0.6664951754335869","0.6549679889087578","0.6656655566939882","0.6788519806980149"
"data_tuberculosis","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.1","0.6590278953437435","0.6506274651580153","0.656796448087432","0.6696597727857833"
"data_tuberculosis","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.1","0.657117844995657","0.653204854698851","0.6586834016393438","0.659465278648776"
"data_tuberculosis","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.1","0.6368791561340511","0.6315999465848512","0.6376045935792329","0.6414329282380694"
"data_tuberculosis","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.1","0.661231385952132","0.6556150504784034","0.6673507940573788","0.660728313320614"
"data_tuberculosis","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.1","0.6189148961104116","0.6158055645123661","0.6258516905737704","0.6150874332450982"
"data_tuberculosis","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","1.0","0.6523482112681597","0.665528337714027","0.6454784622609268","0.6460378338295252"
"data_tuberculosis","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","1.0","0.646530097811106","0.6585778542092104","0.6425605148565593","0.6384519243675482"
"data_tuberculosis","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","1.0","0.64350238175187","0.6538844864817295","0.6312889557718614","0.645333703002019"
"data_tuberculosis","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","1.0","0.639702161242175","0.6496503587608993","0.6280369492827826","0.6414191756828433"
"data_tuberculosis","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","1.0","0.6550221458684135","0.6720174098646522","0.6403021473702145","0.6527468803703736"
"data_tuberculosis","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","1.0","0.6506148321402329","0.6650082999760073","0.6417280353483582","0.645108161096333"
"data_tuberculosis","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","1.0","0.6657360925963651","0.6557333889198295","0.66707543545082","0.6743994534184458"
"data_tuberculosis","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","1.0","0.6605584736665403","0.6503907882751538","0.6623014856557391","0.6689831470687282"
"data_tuberculosis","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","1.0","0.6542071587003558","0.653380733850332","0.6588125426912559","0.6504281995594796"
"data_tuberculosis","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","1.0","0.645186105220389","0.6447507130162541","0.6491216273907102","0.6416859752542028"
"data_tuberculosis","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","1.0","0.661890080807945","0.6566518689331207","0.6551987278005471","0.6738196456901672"
"data_tuberculosis","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","1.0","0.6544065984048184","0.6562935965875095","0.6496371243169397","0.657289074310006"
"data_tuberculosis","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","1.0","0.6482885012659919","0.6570752817052053","0.6456108051571039","0.6421794169356664"
"data_tuberculosis","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","1.0","0.6453524706892435","0.6515242316958112","0.6450899718237716","0.6394432085481477"
"data_tuberculosis","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","1.0","0.6323614407911117","0.6378262856820271","0.624551208162567","0.6347068285287408"
"data_tuberculosis","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","1.0","0.6270683859715503","0.6311689340963461","0.6197687201161172","0.630267503702188"
"data_tuberculosis","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","1.0","0.6376145389207637","0.6434717893098065","0.633123612534153","0.6362482149183317"
"data_tuberculosis","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","1.0","0.6165177898992085","0.6085728058261599","0.6151281804986335","0.625852383372832"
"data_tuberculosis","SVC_LIN_FP","L1","1000","cdk_fp","Standard","1.0","0.6601621503582717","0.6512050436060862","0.6588338883196718","0.6704475191490574"
"data_tuberculosis","SVC_LIN_FP","L2","1000","cdk_fp","Standard","1.0","0.6584342155300014","0.6505395255822702","0.6561507428278692","0.6686123781798645"
"data_tuberculosis","SVC_LIN_FP","L1","1500","cdk_fp","Standard","1.0","0.6437045096953299","0.6408140599096515","0.6444085126366119","0.6458909565397263"
"data_tuberculosis","SVC_LIN_FP","L2","1500","cdk_fp","Standard","1.0","0.6357397630840738","0.6305359862857681","0.6364561987704919","0.6402271041959612"
"data_tuberculosis","SVC_LIN_FP","L1","2000","cdk_fp","Standard","1.0","0.6395924920504972","0.6329668098670392","0.6491867315573785","0.6366239347270738"
"data_tuberculosis","SVC_LIN_FP","L2","2000","cdk_fp","Standard","1.0","0.6146450904735484","0.6114780688469181","0.6211225665983617","0.6113346359753652"
"data_tuberculosis","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","10.0","0.6402714152190233","0.6548420507509048","0.6355132556352464","0.6304589392709185"
"data_tuberculosis","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","10.0","0.6392194516087666","0.6529898912914875","0.635370239924865","0.6292982236099475"
"data_tuberculosis","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","10.0","0.6218212416677944","0.6328463000780604","0.6050861296106529","0.6275312953146699"
"data_tuberculosis","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","10.0","0.617858644318246","0.626938063396835","0.606082970457649","0.620554899100254"
"data_tuberculosis","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","10.0","0.6376532696557419","0.6548811350067889","0.6300775913592878","0.6280010826011491"
"data_tuberculosis","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","10.0","0.6350313196017171","0.6472412486551222","0.6308759178620208","0.6269767922880081"
"data_tuberculosis","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","10.0","0.6536557110707597","0.6452251524557377","0.6538507513661184","0.6618912293904229"
"data_tuberculosis","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","10.0","0.6516025065385364","0.6435575575379963","0.6512433828551887","0.660006579222424"
"data_tuberculosis","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","10.0","0.6238097421391265","0.62367887072557","0.6232880806010946","0.624462275090715"
"data_tuberculosis","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","10.0","0.6194608822858121","0.6168934096344886","0.6261366547131151","0.6153525825098325"
"data_tuberculosis","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","10.0","0.6377960033241653","0.645449886927073","0.6284558572404376","0.6394822658049854"
"data_tuberculosis","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","10.0","0.6299391757502021","0.6354996867831154","0.6193530140027331","0.6349648264647576"
"data_tuberculosis","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","10.0","0.6472744015078926","0.656217599423291","0.6448135459357938","0.6407920591645931"
"data_tuberculosis","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","10.0","0.6452771618537577","0.6513049255933497","0.6451262593920775","0.639400300575846"
"data_tuberculosis","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","10.0","0.6301192963238825","0.6349655352860285","0.6233601220969933","0.6320322315886258"
"data_tuberculosis","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","10.0","0.6268934079367106","0.6307867769276961","0.6197249615778663","0.6301684853045693"
"data_tuberculosis","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","10.0","0.6348208327761684","0.6403711050096251","0.6274350025614787","0.6366563907574013"
"data_tuberculosis","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","10.0","0.615964736710482","0.6072146279341688","0.6147204789959018","0.6259591032013757"
"data_tuberculosis","SVC_LIN_FP","L1","1000","cdk_fp","Standard","10.0","0.659342223599045","0.6507794594864533","0.6581892503415314","0.6690579609691503"
"data_tuberculosis","SVC_LIN_FP","L2","1000","cdk_fp","Standard","10.0","0.658329518731635","0.6505319258658482","0.6560642930327877","0.6683923372962692"
"data_tuberculosis","SVC_LIN_FP","L1","1500","cdk_fp","Standard","10.0","0.6414903573526619","0.6377524598653549","0.642294228142075","0.644424384050556"
"data_tuberculosis","SVC_LIN_FP","L2","1500","cdk_fp","Standard","10.0","0.6356168554778633","0.630393763021299","0.6363089139344262","0.6401478894778647"
"data_tuberculosis","SVC_LIN_FP","L1","2000","cdk_fp","Standard","10.0","0.6387585273757428","0.6321851247493451","0.649812158469945","0.6342782989079384"
"data_tuberculosis","SVC_LIN_FP","L2","2000","cdk_fp","Standard","10.0","0.61405534198218","0.6109916869959092","0.6203744023224045","0.6107999366282264"
"data_malaria","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","0.001","0.859208936153733","0.8712930789571451","0.8664446086061789","0.8398891208978748"
"data_malaria","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","0.001","0.8959670780226857","0.913739646845425","0.8968815133366842","0.8772800738859479"
"data_malaria","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","0.001","0.8588104055739566","0.8713231276907274","0.8647785135741235","0.8403295754570187"
"data_malaria","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","0.001","0.9068303572879729","0.9253329946021598","0.9140833179431948","0.8810747593185643"
"data_malaria","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.001","0.859094722495689","0.8713135667300422","0.8662546500277022","0.8397159507293225"
"data_malaria","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.001","0.9061164384718524","0.9215004152188663","0.9078384296757638","0.8890104705209271"
"data_malaria","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.001","0.8153520042232079","0.841906783365021","0.8159802654143473","0.7881689638902553"
"data_malaria","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.001","0.8957214607315821","0.9265322122424157","0.8912526712925201","0.8693794986598102"
"data_malaria","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.001","0.8148720533475088","0.8413604427544308","0.815721710682532","0.7875340066055635"
"data_malaria","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.001","0.9024069990061466","0.9292912323258913","0.8992467614700791","0.8786830032224695"
"data_malaria","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.001","0.8147773030806893","0.8412224917502567","0.8156293697068836","0.7874800477849276"
"data_malaria","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.001","0.9042905906405828","0.9249969951266612","0.9045814315489742","0.8832933452461132"
"data_malaria","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.001","0.803800605979343","0.8231918857492515","0.844631031844445","0.7435789003443326"
"data_malaria","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.001","0.9367929184150006","0.9556548984899111","0.9638260823682026","0.8908977743868879"
"data_malaria","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.001","0.8007534106799027","0.8265177342162198","0.8318272959924017","0.7439152018310863"
"data_malaria","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.001","0.9428838842230549","0.9649344937607538","0.9678627021608015","0.8958544567476096"
"data_malaria","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.001","0.8049594174703234","0.8284995847811361","0.8407606258079835","0.7456180418218505"
"data_malaria","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.001","0.9295621979314128","0.9487163727354905","0.9704878241827928","0.8694823968759554"
"data_malaria","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.001","0.7822744411245218","0.7921856902467275","0.8023362266839037","0.7523014064429341"
"data_malaria","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.001","0.9419053694612761","0.9626671802268001","0.970449568635735","0.8925993595212933"
"data_malaria","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.001","0.7997698548043505","0.8290841692344676","0.8006358335751788","0.7695895616034051"
"data_malaria","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.001","0.9398819383692567","0.9676115627526466","0.9471347914413654","0.9048994609137581"
"data_malaria","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.001","0.7756018727841164","0.8060873270831966","0.7341542885787405","0.7865640026904118"
"data_malaria","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.001","0.9392154003550942","0.9551003627701888","0.9768105427011049","0.8857352955939887"
"data_malaria","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","0.01","0.8681955226065966","0.8880452479293551","0.8744888267419499","0.8420524931484847"
"data_malaria","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","0.01","0.9548449517260124","0.9739791625691147","0.9515341793526121","0.9390215132563104"
"data_malaria","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","0.01","0.8673751853949051","0.8858366660110448","0.8755916418225513","0.8406972483511188"
"data_malaria","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","0.01","0.9575863882636333","0.9786995454446111","0.9586470727911253","0.9354125465551636"
"data_malaria","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.01","0.8681924611937787","0.8886626128193229","0.8742236762261595","0.8416910945358537"
"data_malaria","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.01","0.960912270356352","0.9798195436963228","0.9593858005963056","0.9435314667764276"
"data_malaria","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.01","0.851331677713251","0.8918682663519758","0.8535801915415735","0.8085465752462037"
"data_malaria","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.01","0.9533799270210749","0.9744380886820195","0.9512980502862967","0.9344036420949084"
"data_malaria","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.01","0.8526091749578405","0.8938432876592596","0.8529166556737001","0.8110675815405618"
"data_malaria","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.01","0.958119678956065","0.9818027601127639","0.9534720206844061","0.9390842560710251"
"data_malaria","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.01","0.8511375647239467","0.8880985161389021","0.8532728280083433","0.812041350024595"
"data_malaria","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.01","0.9599160691847352","0.9813875412487167","0.9567039548320928","0.941656711473396"
"data_malaria","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.01","0.9328496874386328","0.9529928538648295","0.9677202332269433","0.8778359752241258"
"data_malaria","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.01","0.9344796795960626","0.9523222207653518","0.9605704033982247","0.8905464146246113"
"data_malaria","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.01","0.9227067889812202","0.9479460324744567","0.9575534918080864","0.8626208426611176"
"data_malaria","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.01","0.9393720122882488","0.9625524486986037","0.9652982613513847","0.8902653268147585"
"data_malaria","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.01","0.9325837824571742","0.9492203719486109","0.9614542384508536","0.8870767369720582"
"data_malaria","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.01","0.9287988826991905","0.9445915011255295","0.9720391525736872","0.8697659943983548"
"data_malaria","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.01","0.9199373947420987","0.9404051661967953","0.933985436509016","0.885421581520485"
"data_malaria","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.01","0.9405290415657213","0.9634593741121599","0.9675738068226901","0.8905539437623138"
"data_malaria","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.01","0.9264252502515627","0.9488215433028867","0.9411049257315431","0.8893492817202584"
"data_malaria","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.01","0.9399280908778721","0.9673848313992589","0.9489631427592394","0.9034362984751182"
"data_malaria","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.01","0.9191723759895556","0.9445395987674718","0.9370828166636486","0.8758947125375462"
"data_malaria","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.01","0.9367018751241304","0.9515518805043994","0.9745626995224705","0.8839910453455213"
"data_malaria","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","0.1","0.9462780989832758","0.9754638431783896","0.9390734242672559","0.9242970295041818"
"data_malaria","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","0.1","0.9672826398306583","0.9871377761751775","0.9711711474026348","0.943538995914163"
"data_malaria","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","0.1","0.9465320660984373","0.9757561354050576","0.9406498166372569","0.9231902462529974"
"data_malaria","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","0.1","0.9678534958316685","0.9889352367840295","0.9698414373532863","0.9447838133576896"
"data_malaria","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.1","0.9515904638897816","0.9782515461439275","0.947950030340649","0.9285698151847684"
"data_malaria","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.1","0.9696472364995276","0.987189678533198","0.970648761311834","0.9511032696535507"
"data_malaria","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.1","0.9356785000673925","0.9615171332415494","0.9237712054455485","0.9217471615150794"
"data_malaria","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.1","0.967341820452237","0.9837012937345805","0.9743384428673061","0.9439857247548245"
"data_malaria","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.1","0.9359492349625264","0.9703432658056371","0.91539587895425","0.9221085601276922"
"data_malaria","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.1","0.9680477547746245","0.9912271356454475","0.9675500620003873","0.9453660666780384"
"data_malaria","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.1","0.9441533729887478","0.9760456959286664","0.9276613988338988","0.928753024203678"
"data_malaria","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.1","0.9707526387367452","0.9878726042964399","0.9727976677308051","0.9515876441829904"
"data_malaria","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.1","0.9364242639983232","0.9554418256517723","0.9657942643062901","0.8880367020369073"
"data_malaria","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.1","0.9342872900110302","0.951603782862435","0.9601218900879359","0.8911361970827197"
"data_malaria","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.1","0.940436958715443","0.9650902008347882","0.9671424425507545","0.8890782327607861"
"data_malaria","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.1","0.9385057260243482","0.9616946939399806","0.9638181674274332","0.890004316705631"
"data_malaria","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.1","0.9285862247021486","0.9522484647829307","0.9658021792470654","0.8677080300764498"
"data_malaria","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.1","0.9290329560906905","0.9439987215630313","0.9723478352637117","0.8707523114453284"
"data_malaria","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.1","0.9422351498291218","0.9621945955986434","0.9674893807878129","0.8970214731009091"
"data_malaria","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.1","0.9399258682505787","0.9636697152472384","0.9657296256233182","0.8903782638811795"
"data_malaria","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.1","0.9405532014316726","0.9677536113113961","0.9452193757749686","0.9086866172086533"
"data_malaria","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.1","0.9398890446917302","0.9678492209182643","0.948514629448951","0.9033032837079752"
"data_malaria","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.1","0.941625113734462","0.9610199632859217","0.977211566366779","0.8866438115506855"
"data_malaria","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.1","0.9366682036598609","0.9513715881028989","0.9746444872437576","0.8839885356329259"
"data_malaria","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","1.0","0.9638087013270707","0.9901699665639551","0.9732422235707381","0.9280139138465191"
"data_malaria","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","1.0","0.9621004555183482","0.9887686028977914","0.9696593937155832","0.9278733699416698"
"data_malaria","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","1.0","0.9645441396739288","0.9932267422802059","0.9679972561539304","0.93240842058765"
"data_malaria","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","1.0","0.9656803014880774","0.9870421665683463","0.9719811096746886","0.9380176282211974"
"data_malaria","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","1.0","0.963558638924768","0.9872907515461413","0.9727435823022827","0.93064158292588"
"data_malaria","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","1.0","0.9646019171198211","0.9854195349548847","0.9719547265388591","0.9364314898657198"
"data_malaria","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","1.0","0.9623159304911596","0.985004316090823","0.9707899110888413","0.9311535642938146"
"data_malaria","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","1.0","0.9663140053162252","0.9803003234336561","0.9839419043347405","0.934699788180279"
"data_malaria","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","1.0","0.9691835910643524","0.9913609890950419","0.9693982006701692","0.9467915834278461"
"data_malaria","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","1.0","0.9629620170304243","0.9916314276972839","0.965832519853342","0.9314221035406471"
"data_malaria","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","1.0","0.970083550260625","0.9927104504031973","0.96945360525557","0.9480865951231076"
"data_malaria","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","1.0","0.9671067570859154","0.9824474420332806","0.9776653563042637","0.9412074729202019"
"data_malaria","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","1.0","0.9345421922389351","0.9521064162241695","0.9609160224785055","0.8906041380141303"
"data_malaria","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","1.0","0.9342633986711868","0.951513636661689","0.9600374640530579","0.8912390952988134"
"data_malaria","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","1.0","0.9388637022830083","0.9622519613627865","0.9642745956784919","0.8900645498077466"
"data_malaria","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","1.0","0.9384150213892276","0.9615690355995449","0.963593910772289","0.8900821177958491"
"data_malaria","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","1.0","0.928871673657167","0.9447280862781741","0.9721209402949705","0.8697659943983564"
"data_malaria","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","1.0","0.9291056825439797","0.9441107213882011","0.9723636651452515","0.8708426610984863"
"data_malaria","SVC_LIN_FP","L1","1000","cdk_fp","Standard","1.0","0.9403594353463229","0.9635741056403865","0.9671384850803468","0.8903657153182353"
"data_malaria","SVC_LIN_FP","L2","1000","cdk_fp","Standard","1.0","0.9398041484470494","0.9636779103563974","0.965381368229448","0.890353166755303"
"data_malaria","SVC_LIN_FP","L1","1500","cdk_fp","Standard","1.0","0.9399864709777196","0.9678000502633091","0.9485172677625339","0.9036420949073161"
"data_malaria","SVC_LIN_FP","L2","1500","cdk_fp","Standard","1.0","0.9398455198452632","0.9679147817915357","0.9483009260481639","0.9033208516960898"
"data_malaria","SVC_LIN_FP","L1","2000","cdk_fp","Standard","1.0","0.9369193624645081","0.9523222207653359","0.974203888874234","0.8842319777539543"
"data_malaria","SVC_LIN_FP","L2","2000","cdk_fp","Standard","1.0","0.9366777781685038","0.9514043685395331","0.9747157217106859","0.8839132442552927"
"data_malaria","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","10.0","0.9543218255302329","0.9869547520706315","0.963815529113856","0.9121951954062113"
"data_malaria","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","10.0","0.9568915957022264","0.9859003146921921","0.9648418331003218","0.9199326393141654"
"data_malaria","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","10.0","0.9588616752705086","0.986457582114992","0.9695222014089101","0.9206052422876234"
"data_malaria","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","10.0","0.9617851538857166","0.9830702703293348","0.971390127430531","0.9308950638972842"
"data_malaria","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","10.0","0.9607595303968437","0.9859467536440916","0.9712291903016228","0.9251026472448167"
"data_malaria","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","10.0","0.959066587067443","0.9810160296335226","0.9687570904678137","0.9274266411009924"
"data_malaria","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","10.0","0.9585618192853057","0.9768720361021823","0.9772168429939795","0.9215965787597553"
"data_malaria","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","10.0","0.9602654836436124","0.9726133110426493","0.97898715141281","0.9291959884753779"
"data_malaria","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","10.0","0.9656025387296877","0.9881348477895051","0.964626810542742","0.944045957856816"
"data_malaria","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","10.0","0.9583381475903893","0.9881403111956126","0.962479223280515","0.9243949082950402"
"data_malaria","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","10.0","0.9618684685408675","0.9771014991586598","0.9713571485106893","0.9371467579532532"
"data_malaria","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","10.0","0.9593239625482735","0.971523361524493","0.9711012320924568","0.9353472940278705"
"data_malaria","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","10.0","0.9342805536089936","0.9516584169234926","0.9601825713005046","0.8910006726029839"
"data_malaria","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","10.0","0.9342588340955854","0.9515027098494774","0.960032187425878","0.8912416050114008"
"data_malaria","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","10.0","0.9384335485312191","0.9616892305338758","0.9637099965702461","0.8899014184895357"
"data_malaria","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","10.0","0.938399565573515","0.9615717673025979","0.9635648893227996","0.8900620400951473"
"data_malaria","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","10.0","0.9289074065641895","0.9438648681134376","0.9722581326016535","0.8705992189774773"
"data_malaria","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","10.0","0.9291142702430707","0.9441189164973599","0.9723636651452516","0.8708602290866002"
"data_malaria","SVC_LIN_FP","L1","1000","cdk_fp","Standard","10.0","0.9399939825062392","0.9636669835441855","0.965961797219231","0.890353166755301"
"data_malaria","SVC_LIN_FP","L2","1000","cdk_fp","Standard","10.0","0.9397954163280585","0.9636833737625033","0.965349708466369","0.8903531667553034"
"data_malaria","SVC_LIN_FP","L1","1500","cdk_fp","Standard","10.0","0.9398596027834842","0.9678219038877349","0.9486016937974191","0.9031552106652986"
"data_malaria","SVC_LIN_FP","L2","1500","cdk_fp","Standard","10.0","0.9398359276810497","0.9679257086037476","0.948258713030724","0.9033233614086776"
"data_malaria","SVC_LIN_FP","L1","2000","cdk_fp","Standard","10.0","0.9365638778186486","0.9513005638235245","0.9744175922750195","0.883973477357402"
"data_malaria","SVC_LIN_FP","L2","2000","cdk_fp","Standard","10.0","0.9366837862399034","0.9513989051334273","0.9747341899058154","0.8839182636804678"
"data_bubonic","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","0.001","0.4593005431528223","0.45988020323569373","0.4403241256142686","0.4776973006085045"
