"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_lipinski","SVC_RBF_DESC","1.0","MaxMin","rdkit_desc","0.1","0.6262848925796863","0.6470588235294118","0.5783475783475783","0.653448275862069"
"data_lipinski","SVC_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.1","0.642870216703888","0.6657754010695186","0.6111111111111109","0.6517241379310343"
"data_lipinski","SVC_RBF_DESC","0.001","Standard","rdkit_desc","0.1","0.6273329271751629","0.6320855614973261","0.5878442545109211","0.6620689655172414"
"data_lipinski","SVC_RBF_DESC","0.01","Standard","rdkit_desc","0.1","0.6408822539992248","0.658288770053476","0.6011396011396011","0.6632183908045975"
"data_lipinski","SVC_RBF_DESC","0.1","Standard","rdkit_desc","0.1","0.4305440750786705","0.367379679144385","0.5978157644824311","0.3264367816091954"
"data_lipinski","SVC_RBF_DESC","1.0","Standard","rdkit_desc","0.1","0.3974534647399195","0.40641711229946526","0.40835707502374163","0.3775862068965517"
"data_lipinski","SVC_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.1","0.6793355414608513","0.6171122994652406","0.698480531813865","0.7224137931034482"
"data_lipinski","SVC_RBF_DESC","0.001","MaxMin","cdk_desc","0.1","0.7185820544283469","0.6941176470588234","0.728869895536562","0.7327586206896551"
"data_lipinski","SVC_RBF_DESC","0.01","MaxMin","cdk_desc","0.1","0.699753366025622","0.6438502673796791","0.7502374169040833","0.7051724137931036"
"data_lipinski","SVC_RBF_DESC","0.1","MaxMin","cdk_desc","0.1","0.7292971759165136","0.6641711229946525","0.715099715099715","0.8086206896551726"
"data_lipinski","SVC_RBF_DESC","1.0","MaxMin","cdk_desc","0.1","0.7399887760717149","0.6823529411764706","0.7146248812915478","0.8229885057471263"
"data_lipinski","SVC_RBF_DESC","1.0E-4","Standard","cdk_desc","0.1","0.6281773544112963","0.6438502673796792","0.6809116809116809","0.5597701149425288"
