"NAME [String]","METHOD [String]","degree [Int]","C [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_malaria","SVC_POLY_FP","2","1.0","2000","rdkit_fp","MaxMin","2.0","0.9543924011872192","0.9660080530605011","0.9753291296203946","0.9218400208807618"
"data_malaria","SVC_POLY_FP","3","1.0","2000","rdkit_fp","MaxMin","2.0","0.9513475207380103","0.9612494263423181","0.9747302324354787","0.9180629034362342"
"data_malaria","SVC_POLY_FP","4","1.0","2000","rdkit_fp","MaxMin","2.0","0.950685358085205","0.9560564588387276","0.9722396644065567","0.9237599510103311"
"data_malaria","SVC_POLY_FP","2","1.0E-4","1000","cdk_fp","MaxMin","2.0","0.9468941529603424","0.9644619091326315","0.966961718069811","0.9092588316785846"
"data_malaria","SVC_POLY_FP","3","1.0E-4","1000","cdk_fp","MaxMin","2.0","0.9549937281643675","0.971826580563392","0.9687847927604779","0.9243698111692324"
"data_malaria","SVC_POLY_FP","4","1.0E-4","1000","cdk_fp","MaxMin","2.0","0.9486502716826246","0.958189918923025","0.9691383267815511","0.9186225693432977"
"data_malaria","SVC_POLY_FP","2","0.001","1000","cdk_fp","MaxMin","2.0","0.9561441940226959","0.9721762385541736","0.9689853045932953","0.927271038920619"
"data_malaria","SVC_POLY_FP","3","0.001","1000","cdk_fp","MaxMin","2.0","0.951692006948203","0.9599491356891134","0.9712489776534813","0.9238779075020147"
"data_malaria","SVC_POLY_FP","4","0.001","1000","cdk_fp","MaxMin","2.0","0.9524484757694817","0.9611319631110647","0.9778368466876284","0.9183766175097519"
"data_malaria","SVC_POLY_FP","2","0.01","1000","cdk_fp","MaxMin","2.0","0.9574061919721975","0.9703760462422674","0.9752064480384015","0.9266360816359236"
"data_malaria","SVC_POLY_FP","3","0.01","1000","cdk_fp","MaxMin","2.0","0.9542357019462839","0.9626671802267988","0.9831741550800706","0.9168657705319826"
"data_malaria","SVC_POLY_FP","4","0.01","1000","cdk_fp","MaxMin","2.0","0.9519816267758568","0.9589848445114711","0.9887251668733371","0.9082348689427621"
"data_malaria","SVC_POLY_FP","2","0.1","1000","cdk_fp","MaxMin","2.0","0.9562248383534984","0.9633910815357776","0.9862266839036462","0.9190567496210714"
"data_malaria","SVC_POLY_FP","3","0.1","1000","cdk_fp","MaxMin","2.0","0.9518498774308667","0.9585969426779791","0.9889863599187405","0.9079663296958805"
"data_malaria","SVC_POLY_FP","4","0.1","1000","cdk_fp","MaxMin","2.0","0.9519816267758568","0.9589848445114711","0.9887251668733371","0.9082348689427621"
"data_malaria","SVC_POLY_FP","2","1.0","1000","cdk_fp","MaxMin","2.0","0.950957746871557","0.9572447496667761","0.9865854945518868","0.9090429963960085"
"data_malaria","SVC_POLY_FP","3","1.0","1000","cdk_fp","MaxMin","2.0","0.9518498774308667","0.9585969426779791","0.9889863599187405","0.9079663296958805"
"data_malaria","SVC_POLY_FP","4","1.0","1000","cdk_fp","MaxMin","2.0","0.9519816267758568","0.9589848445114711","0.9887251668733371","0.9082348689427621"
"data_malaria","SVC_POLY_FP","2","1.0E-4","1500","cdk_fp","MaxMin","2.0","0.9480609697177137","0.975935061955046","0.9583766456481329","0.9098712015499623"
"data_malaria","SVC_POLY_FP","3","1.0E-4","1500","cdk_fp","MaxMin","2.0","0.9548213343208479","0.9735830656264276","0.9636902092183319","0.9271907281177845"
"data_malaria","SVC_POLY_FP","4","1.0E-4","1500","cdk_fp","MaxMin","2.0","0.9527397729091711","0.9662702965536202","0.9642864680896174","0.9276625540842757"
"data_malaria","SVC_POLY_FP","2","0.001","1500","cdk_fp","MaxMin","2.0","0.9562321662116996","0.9842449026421182","0.9629805028626136","0.9214710931303671"
"data_malaria","SVC_POLY_FP","3","0.001","1500","cdk_fp","MaxMin","2.0","0.9550285722946565","0.9702613147139879","0.9670514207318647","0.9277729814381173"
"data_malaria","SVC_POLY_FP","4","0.001","1500","cdk_fp","MaxMin","2.0","0.9535695903477936","0.9655737122751017","0.9695630952695276","0.9255719634987515"
"data_malaria","SVC_POLY_FP","2","0.01","1500","cdk_fp","MaxMin","2.0","0.958365538131789","0.9804532988046332","0.9687425797430529","0.925900735847681"
"data_malaria","SVC_POLY_FP","3","0.01","1500","cdk_fp","MaxMin","2.0","0.954612958844839","0.9704252168971598","0.9710616573886409","0.9223520022487163"
"data_malaria","SVC_POLY_FP","4","0.01","1500","cdk_fp","MaxMin","2.0","0.9490710228839304","0.9640521536745906","0.9707925494024554","0.9123683655747455"
"data_malaria","SVC_POLY_FP","2","0.1","1500","cdk_fp","MaxMin","2.0","0.9536481890404999","0.9737059922637588","0.9702648866844983","0.9169736881732423"
"data_malaria","SVC_POLY_FP","3","0.1","1500","cdk_fp","MaxMin","2.0","0.9513338593153217","0.9687288293012557","0.9706105057647736","0.9146622428799358"
"data_malaria","SVC_POLY_FP","4","0.1","1500","cdk_fp","MaxMin","2.0","0.9490710228839304","0.9640521536745906","0.9707925494024554","0.9123683655747455"
"data_malaria","SVC_POLY_FP","2","1.0","1500","cdk_fp","MaxMin","2.0","0.9505482045608734","0.9706082410016943","0.9668007809409017","0.9142355917400242"
"data_malaria","SVC_POLY_FP","3","1.0","1500","cdk_fp","MaxMin","2.0","0.9513338593153217","0.9687288293012557","0.9706105057647736","0.9146622428799358"
"data_malaria","SVC_POLY_FP","4","1.0","1500","cdk_fp","MaxMin","2.0","0.9490706045984992","0.9640521536745906","0.9707925494024554","0.9123671107184518"
"data_malaria","SVC_POLY_FP","2","1.0E-4","2000","cdk_fp","MaxMin","2.0","0.9491493467026272","0.9580970410192549","0.9631440783051749","0.9262069207834516"
"data_malaria","SVC_POLY_FP","3","1.0E-4","2000","cdk_fp","MaxMin","2.0","0.9516300216495193","0.959594014292253","0.9649882595045506","0.9303077911517541"
"data_malaria","SVC_POLY_FP","4","1.0E-4","2000","cdk_fp","MaxMin","2.0","0.9478537406641871","0.9545458270504606","0.9634158246049687","0.9255995703371324"
"data_malaria","SVC_POLY_FP","2","0.001","2000","cdk_fp","MaxMin","2.0","0.9583860318228893","0.9781969120828965","0.9640859562567935","0.9328752271289781"
"data_malaria","SVC_POLY_FP","3","0.001","2000","cdk_fp","MaxMin","2.0","0.9517084950280292","0.960334305819619","0.9675025723557877","0.927288606908681"
"data_malaria","SVC_POLY_FP","4","0.001","2000","cdk_fp","MaxMin","2.0","0.9455995079643738","0.9516310998930226","0.9734440545603884","0.9117233694397102"
"data_malaria","SVC_POLY_FP","2","0.01","2000","cdk_fp","MaxMin","2.0","0.9564523412028652","0.9685266832754291","0.9702991847611212","0.9305311555720452"
"data_malaria","SVC_POLY_FP","3","0.01","2000","cdk_fp","MaxMin","2.0","0.9497523662117467","0.9569797744706998","0.9764279872306284","0.9158493369339118"
"data_malaria","SVC_POLY_FP","4","0.01","2000","cdk_fp","MaxMin","2.0","0.9488495688750356","0.9526609519439772","0.978934385141056","0.9149533695400734"
"data_malaria","SVC_POLY_FP","2","0.1","2000","cdk_fp","MaxMin","2.0","0.9525042404265678","0.9583975283551442","0.9798551565839521","0.9192600363406072"
"data_malaria","SVC_POLY_FP","3","0.1","2000","cdk_fp","MaxMin","2.0","0.9501289282525707","0.9565590922005518","0.9795042608764917","0.9143234316806687"
"data_malaria","SVC_POLY_FP","4","0.1","2000","cdk_fp","MaxMin","2.0","0.9488496117420363","0.9526609519439772","0.978937023454646","0.9149508598274857"
"data_malaria","SVC_POLY_FP","2","1.0","2000","cdk_fp","MaxMin","2.0","0.9516042759394234","0.9557122642541378","0.9795807719705975","0.9195197915935348"
"data_malaria","SVC_POLY_FP","3","1.0","2000","cdk_fp","MaxMin","2.0","0.9501289282525707","0.9565590922005518","0.9795042608764917","0.9143234316806687"
"data_malaria","SVC_POLY_FP","4","1.0","2000","cdk_fp","MaxMin","2.0","0.9488504483128989","0.9526609519439772","0.978937023454646","0.9149533695400734"
"data_malaria","SVC_POLY_FP","2","1.0E-4","1000","rdkit_fp","Standard","2.0","0.922615607684539","0.9288077208855082","0.9659050734770794","0.8731340286910292"
"data_malaria","SVC_POLY_FP","3","1.0E-4","1000","rdkit_fp","Standard","2.0","0.9125505929068218","0.9057576105246584","0.9619449647785527","0.8699492034172545"
"data_malaria","SVC_POLY_FP","4","1.0E-4","1000","rdkit_fp","Standard","2.0","0.8956448540750417","0.8957978211936041","0.9424372740944505","0.8486994669370703"
"data_malaria","SVC_POLY_FP","2","0.001","1000","rdkit_fp","Standard","2.0","0.922615607684539","0.9288077208855082","0.9659050734770794","0.8731340286910292"
"data_malaria","SVC_POLY_FP","3","0.001","1000","rdkit_fp","Standard","2.0","0.9125497563359594","0.9057576105246584","0.9619449647785527","0.8699466937046667"
"data_malaria","SVC_POLY_FP","4","0.001","1000","rdkit_fp","Standard","2.0","0.8962072271470257","0.8958770405821377","0.9421628894810955","0.850581751377844"
"data_malaria","SVC_POLY_FP","2","0.01","1000","rdkit_fp","Standard","2.0","0.922615607684539","0.9288077208855082","0.9659050734770794","0.8731340286910292"
"data_malaria","SVC_POLY_FP","3","0.01","1000","rdkit_fp","Standard","2.0","0.9125413906273336","0.9057576105246584","0.9619449647785527","0.8699215965787896"
"data_malaria","SVC_POLY_FP","4","0.01","1000","rdkit_fp","Standard","2.0","0.8965412544439418","0.8939211411962451","0.950587024773792","0.8451155973617884"
"data_malaria","SVC_POLY_FP","2","0.1","1000","rdkit_fp","Standard","2.0","0.922615607684539","0.9288077208855082","0.9659050734770794","0.8731340286910292"
"data_malaria","SVC_POLY_FP","3","0.1","1000","rdkit_fp","Standard","2.0","0.9124144461912257","0.9057576105246584","0.9619581563465025","0.8695275717025162"
"data_malaria","SVC_POLY_FP","4","0.1","1000","rdkit_fp","Standard","2.0","0.7264069644691912","0.7489906357219501","0.8303010315806129","0.5999292261050105"
"data_malaria","SVC_POLY_FP","2","1.0","1000","rdkit_fp","Standard","2.0","0.922615607684539","0.9288077208855082","0.9659050734770794","0.8731340286910292"
"data_malaria","SVC_POLY_FP","3","1.0","1000","rdkit_fp","Standard","2.0","0.912954079921949","0.9057576105246584","0.9617550062000726","0.871349623041116"
"data_malaria","SVC_POLY_FP","4","1.0","1000","rdkit_fp","Standard","2.0","0.6388632912353999","0.7489879040188973","0.5676727435822915","0.5999292261050105"
"data_malaria","SVC_POLY_FP","2","1.0E-4","1500","rdkit_fp","Standard","2.0","0.9267569003037249","0.9556740204113746","0.9523837163284943","0.8722129641713058"
"data_malaria","SVC_POLY_FP","3","1.0E-4","1500","rdkit_fp","Standard","2.0","0.9127106066193766","0.9087542887737252","0.9612880246946989","0.8680895063897057"
"data_malaria","SVC_POLY_FP","4","1.0E-4","1500","rdkit_fp","Standard","2.0","0.9030702009239562","0.9108495050153601","0.9593541408332278","0.8390069569232805"
"data_malaria","SVC_POLY_FP","2","0.001","1500","rdkit_fp","Standard","2.0","0.9267569003037249","0.9556740204113746","0.9523837163284943","0.8722129641713058"
"data_malaria","SVC_POLY_FP","3","0.001","1500","rdkit_fp","Standard","2.0","0.9127096960516923","0.9087515570706722","0.9612880246946989","0.8680895063897057"
"data_malaria","SVC_POLY_FP","4","0.001","1500","rdkit_fp","Standard","2.0","0.8943450421628576","0.8963824056468617","0.9623802865208548","0.8242724343208561"
"data_malaria","SVC_POLY_FP","2","0.01","1500","rdkit_fp","Standard","2.0","0.9267578108714093","0.9556767521144276","0.9523837163284943","0.8722129641713058"
"data_malaria","SVC_POLY_FP","3","0.01","1500","rdkit_fp","Standard","2.0","0.9126938012053035","0.9087515570706722","0.9612880246946989","0.8680418218505392"
"data_malaria","SVC_POLY_FP","4","0.01","1500","rdkit_fp","Standard","2.0","0.7975168589266683","0.8817404772831795","0.7841780334010373","0.7266320660957883"
"data_malaria","SVC_POLY_FP","2","0.1","1500","rdkit_fp","Standard","2.0","0.9267564450198827","0.9556726545598482","0.9523837163284943","0.8722129641713058"
"data_malaria","SVC_POLY_FP","3","0.1","1500","rdkit_fp","Standard","2.0","0.9117029109113206","0.908792532616467","0.9611956837190495","0.8651205163984452"
"data_malaria","SVC_POLY_FP","4","0.1","1500","rdkit_fp","Standard","2.0","0.6561361435003918","0.6025768154898697","0.6391895100651668","0.7266421049461391"
"data_malaria","SVC_POLY_FP","2","1.0","1500","rdkit_fp","Standard","2.0","0.9267569003037249","0.9556740204113746","0.9523837163284943","0.8722129641713058"
"data_malaria","SVC_POLY_FP","3","1.0","1500","rdkit_fp","Standard","2.0","0.9103404768624487","0.9063585851962607","0.9653774107590765","0.8592854346320089"
"data_malaria","SVC_POLY_FP","4","1.0","1500","rdkit_fp","Standard","2.0","0.6521078865563099","0.6025795471929226","0.6413370973273897","0.7124070151486175"
"data_malaria","SVC_POLY_FP","2","1.0E-4","2000","rdkit_fp","Standard","2.0","0.9255542288035893","0.9563296291441031","0.9608870010290296","0.8594460562376351"
"data_malaria","SVC_POLY_FP","3","1.0E-4","2000","rdkit_fp","Standard","2.0","0.9053740952643291","0.911663552525145","0.9543914729705322","0.8500672602973104"
"data_malaria","SVC_POLY_FP","4","1.0E-4","2000","rdkit_fp","Standard","2.0","0.9002474228709758","0.8969150877423091","0.951217581721892","0.8526095991487264"
"data_malaria","SVC_POLY_FP","2","0.001","2000","rdkit_fp","Standard","2.0","0.9255542288035893","0.9563296291441031","0.9608870010290296","0.8594460562376351"
"data_malaria","SVC_POLY_FP","3","0.001","2000","rdkit_fp","Standard","2.0","0.9053740952643291","0.911663552525145","0.9543914729705322","0.8500672602973104"
"data_malaria","SVC_POLY_FP","4","0.001","2000","rdkit_fp","Standard","2.0","0.8945977309234534","0.8969751852094721","0.934981399889181","0.8518366076717074"
"data_malaria","SVC_POLY_FP","2","0.01","2000","rdkit_fp","Standard","2.0","0.9255542288035893","0.9563296291441031","0.9608870010290296","0.8594460562376351"
"data_malaria","SVC_POLY_FP","3","0.01","2000","rdkit_fp","Standard","2.0","0.9053055067007176","0.9114477479839591","0.9543914729705322","0.8500772991476614"
"data_malaria","SVC_POLY_FP","4","0.01","2000","rdkit_fp","Standard","2.0","0.6535370820775966","0.7038710963963639","0.49431707252724055","0.7624230773091852"
"data_malaria","SVC_POLY_FP","2","0.1","2000","rdkit_fp","Standard","2.0","0.9255533922327267","0.9563296291441031","0.9608870010290296","0.8594435465250474"
"data_malaria","SVC_POLY_FP","3","0.1","2000","rdkit_fp","Standard","2.0","0.904766787844423","0.9113739920015289","0.9532807429491653","0.8496456285825746"
"data_malaria","SVC_POLY_FP","4","0.1","2000","rdkit_fp","Standard","2.0","0.706893950331806","0.7009836862693701","0.6572223834525206","0.7624757812735272"
"data_malaria","SVC_POLY_FP","2","1.0","2000","rdkit_fp","Standard","2.0","0.9255542288035893","0.9563296291441031","0.9608870010290296","0.8594460562376351"
"data_malaria","SVC_POLY_FP","3","1.0","2000","rdkit_fp","Standard","2.0","0.9036063795331345","0.9077954610021208","0.9531145291929968","0.8499091484042859"
"data_malaria","SVC_POLY_FP","4","1.0","2000","rdkit_fp","Standard","2.0","0.6010403610037519","0.7009836862693701","0.34277365907711027","0.7593637376647752"
"data_malaria","SVC_POLY_FP","2","1.0E-4","1000","cdk_fp","Standard","2.0","0.9230690525637676","0.9438976485501048","0.968011766878649","0.8572977422625493"
"data_malaria","SVC_POLY_FP","3","1.0E-4","1000","cdk_fp","Standard","2.0","0.9127190126863725","0.9146602307742963","0.9675342321188722","0.8559625751659491"
"data_malaria","SVC_POLY_FP","4","1.0E-4","1000","cdk_fp","Standard","2.0","0.8998063901413905","0.888495978933122","0.9614080679629781","0.8495151235280711"
"data_malaria","SVC_POLY_FP","2","0.001","1000","cdk_fp","Standard","2.0","0.9230707257054928","0.9438976485501048","0.968011766878649","0.8573027616877248"
"data_malaria","SVC_POLY_FP","3","0.001","1000","cdk_fp","Standard","2.0","0.9127198921242359","0.9146602307742963","0.9675368704324622","0.8559625751659491"
"data_malaria","SVC_POLY_FP","4","0.001","1000","cdk_fp","Standard","2.0","0.8998136443916837","0.88877461264452","0.9608751286178089","0.8497911919127221"
"data_malaria","SVC_POLY_FP","2","0.01","1000","cdk_fp","Standard","2.0","0.9230698462676296","0.9438976485501048","0.968009128565059","0.8573027616877248"
"data_malaria","SVC_POLY_FP","3","0.01","1000","cdk_fp","Standard","2.0","0.9127190126863725","0.9146602307742963","0.9675342321188722","0.8559625751659491"
"data_malaria","SVC_POLY_FP","4","0.01","1000","cdk_fp","Standard","2.0","0.8980505129893211","0.8849775454009672","0.9595559718228316","0.8496180217441647"
"data_malaria","SVC_POLY_FP","2","0.1","1000","cdk_fp","Standard","2.0","0.9230707257054928","0.9438976485501048","0.968011766878649","0.8573027616877248"
"data_malaria","SVC_POLY_FP","3","0.1","1000","cdk_fp","Standard","2.0","0.9127268197952915","0.9146602307742963","0.9676028282722084","0.85591740033937"
"data_malaria","SVC_POLY_FP","4","0.1","1000","cdk_fp","Standard","2.0","0.7537472562911788","0.778646004064716","0.7522267366699475","0.730369028138873"
"data_malaria","SVC_POLY_FP","2","1.0","1000","cdk_fp","Standard","2.0","0.9230690525637676","0.9438976485501048","0.968011766878649","0.8572977422625493"
"data_malaria","SVC_POLY_FP","3","1.0","1000","cdk_fp","Standard","2.0","0.9117090157819289","0.914660230774296","0.9674155080073253","0.8530513085641654"
"data_malaria","SVC_POLY_FP","4","1.0","1000","cdk_fp","Standard","2.0","0.7320499543995279","0.778646004064716","0.7522267366699475","0.6652771224639206"
"data_malaria","SVC_POLY_FP","2","1.0E-4","1500","cdk_fp","Standard","2.0","0.9217203840450341","0.9544065101948134","0.958413582038445","0.8523410599018441"
"data_malaria","SVC_POLY_FP","3","1.0E-4","1500","cdk_fp","Standard","2.0","0.917149263362773","0.9273298695339471","0.9694127113949146","0.8547052091594575"
"data_malaria","SVC_POLY_FP","4","1.0E-4","1500","cdk_fp","Standard","2.0","0.9038984807728688","0.9011055202254521","0.9612128327573732","0.8493770893357808"
"data_malaria","SVC_POLY_FP","2","0.001","1500","cdk_fp","Standard","2.0","0.9217203840450341","0.9544065101948134","0.958413582038445","0.8523410599018441"
"data_malaria","SVC_POLY_FP","3","0.001","1500","cdk_fp","Standard","2.0","0.9171501428006364","0.9273298695339471","0.9694153497085045","0.8547052091594575"
"data_malaria","SVC_POLY_FP","4","0.001","1500","cdk_fp","Standard","2.0","0.9041779483062683","0.9011055202254521","0.9670857188085555","0.8443426058847971"
"data_malaria","SVC_POLY_FP","2","0.01","1500","cdk_fp","Standard","2.0","0.9217195046071708","0.9544065101948134","0.958410943724855","0.8523410599018441"
"data_malaria","SVC_POLY_FP","3","0.01","1500","cdk_fp","Standard","2.0","0.9171443296715992","0.9273298695339471","0.9694179880220944","0.8546851314587556"
"data_malaria","SVC_POLY_FP","4","0.01","1500","cdk_fp","Standard","2.0","0.8573576480710616","0.9011055202254521","0.8178257657704865","0.8531416582172465"
"data_malaria","SVC_POLY_FP","2","0.1","1500","cdk_fp","Standard","2.0","0.9217203840450341","0.9544065101948134","0.958413582038445","0.8523410599018441"
"data_malaria","SVC_POLY_FP","3","0.1","1500","cdk_fp","Standard","2.0","0.915026545409313","0.9210496842151397","0.9694100730813239","0.8546198789314757"
"data_malaria","SVC_POLY_FP","4","0.1","1500","cdk_fp","Standard","2.0","0.7824545835077109","0.9011055202254521","0.8448658417540146","0.6013923885436658"
"data_malaria","SVC_POLY_FP","2","1.0","1500","cdk_fp","Standard","2.0","0.9217203840450341","0.9544065101948134","0.958413582038445","0.8523410599018441"
"data_malaria","SVC_POLY_FP","3","1.0","1500","cdk_fp","Standard","2.0","0.908971194676484","0.9146984746169855","0.969840118196489","0.8423749912159778"
"data_malaria","SVC_POLY_FP","4","1.0","1500","cdk_fp","Standard","2.0","0.5932443755229128","0.9011027885223992","0.2772379495026732","0.6013923885436658"
"data_malaria","SVC_POLY_FP","2","1.0E-4","2000","cdk_fp","Standard","2.0","0.9185385216020623","0.940671507244583","0.9584795398782209","0.8564645176833828"
"data_malaria","SVC_POLY_FP","3","1.0E-4","2000","cdk_fp","Standard","2.0","0.904705133459006","0.9064159509603991","0.9576748542332283","0.8500245951833911"
"data_malaria","SVC_POLY_FP","4","1.0E-4","2000","cdk_fp","Standard","2.0","0.8875344429469344","0.8813662339649239","0.9346608447879838","0.8465762500878957"
"data_malaria","SVC_POLY_FP","2","0.001","2000","cdk_fp","Standard","2.0","0.9185376110343779","0.9406687755415301","0.9584795398782209","0.8564645176833828"
"data_malaria","SVC_POLY_FP","3","0.001","2000","cdk_fp","Standard","2.0","0.904705133459006","0.9064159509603991","0.9576748542332283","0.8500245951833911"
"data_malaria","SVC_POLY_FP","4","0.001","2000","cdk_fp","Standard","2.0","0.8863280384256721","0.881478233790095","0.9341094372476779","0.8433964442392431"
"data_malaria","SVC_POLY_FP","2","0.01","2000","cdk_fp","Standard","2.0","0.9185376850311996","0.940671507244583","0.9584795398782209","0.8564620079707951"
"data_malaria","SVC_POLY_FP","3","0.01","2000","cdk_fp","Standard","2.0","0.904690911754343","0.9064159509603991","0.9576748542332284","0.8499819300694014"
"data_malaria","SVC_POLY_FP","4","0.01","2000","cdk_fp","Standard","2.0","0.8599022289023593","0.8880834917721833","0.9141769780756538","0.7774462168592411"
"data_malaria","SVC_POLY_FP","2","0.1","2000","cdk_fp","Standard","2.0","0.9185385216020623","0.940671507244583","0.9584795398782209","0.8564645176833828"
"data_malaria","SVC_POLY_FP","3","0.1","2000","cdk_fp","Standard","2.0","0.9043413343421453","0.906410487554293","0.9576906841147688","0.848922831357374"
"data_malaria","SVC_POLY_FP","4","0.1","2000","cdk_fp","Standard","2.0","0.579150242477188","0.3166357984221811","0.8073859588950376","0.6134289701143457"
"data_malaria","SVC_POLY_FP","2","1.0","2000","cdk_fp","Standard","2.0","0.9185385216020623","0.940671507244583","0.9584795398782209","0.8564645176833828"
"data_malaria","SVC_POLY_FP","3","1.0","2000","cdk_fp","Standard","2.0","0.9021471622004092","0.9063968290390285","0.9587011582197438","0.8413434993424554"
"data_malaria","SVC_POLY_FP","4","1.0","2000","cdk_fp","Standard","2.0","0.5791511219150515","0.3166357984221811","0.8073885972086275","0.6134289701143457"
"data_malaria","SVC_POLY_FP","2","1.0E-4","1000","rdkit_fp","MaxMin","4.0","0.9506676421827006","0.9687588780349432","0.9535762340712625","0.9296678144418966"
"data_malaria","SVC_POLY_FP","3","1.0E-4","1000","rdkit_fp","MaxMin","4.0","0.9554763305119481","0.9759760375008211","0.9607023190777204","0.929750634957303"
"data_malaria","SVC_POLY_FP","4","1.0E-4","1000","rdkit_fp","MaxMin","4.0","0.9533300263195578","0.9663850280818467","0.9616784951059822","0.9319265557708445"
"data_malaria","SVC_POLY_FP","2","0.001","1000","rdkit_fp","MaxMin","4.0","0.9539445024948359","0.9730367250158629","0.95952299290301","0.9292737895656348"
"data_malaria","SVC_POLY_FP","3","0.001","1000","rdkit_fp","MaxMin","4.0","0.9552595149936908","0.972610579339596","0.9635754425771734","0.9295925230643027"
"data_malaria","SVC_POLY_FP","4","0.001","1000","rdkit_fp","MaxMin","4.0","0.9536561268809131","0.9632927402258963","0.975885813787876","0.921789826628967"
"data_malaria","SVC_POLY_FP","2","0.01","1000","rdkit_fp","MaxMin","4.0","0.9563837290224662","0.976953987193789","0.9657995409334802","0.9263976589401294"
"data_malaria","SVC_POLY_FP","3","0.01","1000","rdkit_fp","MaxMin","4.0","0.9546417629504459","0.9677071723594749","0.9765163707358532","0.9197017457560094"
"data_malaria","SVC_POLY_FP","4","0.01","1000","rdkit_fp","MaxMin","4.0","0.9527178852119684","0.9570781157804207","0.9772603751682315","0.9238151646872532"
"data_malaria","SVC_POLY_FP","2","0.1","1000","rdkit_fp","MaxMin","4.0","0.955471238841387","0.9731705784654198","0.9749518507769982","0.918291287281743"
"data_malaria","SVC_POLY_FP","3","0.1","1000","rdkit_fp","MaxMin","4.0","0.954479590128727","0.964254299700523","0.9781099121441689","0.9210745585414888"
"data_malaria","SVC_POLY_FP","4","0.1","1000","rdkit_fp","MaxMin","4.0","0.9527196440876949","0.9570781157804207","0.9772656517954114","0.9238151646872532"
"data_malaria","SVC_POLY_FP","2","1.0","1000","rdkit_fp","MaxMin","4.0","0.9562790923653983","0.9711764352367411","0.9774872701369121","0.9201735717225419"
"data_malaria","SVC_POLY_FP","3","1.0","1000","rdkit_fp","MaxMin","4.0","0.9544804695665903","0.964254299700523","0.9781125504577589","0.9210745585414888"
"data_malaria","SVC_POLY_FP","4","1.0","1000","rdkit_fp","MaxMin","4.0","0.9527187335200109","0.9570753840773678","0.9772656517954114","0.9238151646872532"
"data_malaria","SVC_POLY_FP","2","1.0E-4","1500","rdkit_fp","MaxMin","4.0","0.951868197973237","0.9781668633492956","0.9585943065193379","0.9188434240510772"
"data_malaria","SVC_POLY_FP","3","1.0E-4","1500","rdkit_fp","MaxMin","4.0","0.9535949997468526","0.9783061802049912","0.959193203704256","0.9232856153313104"
"data_malaria","SVC_POLY_FP","4","1.0E-4","1500","rdkit_fp","MaxMin","4.0","0.9478180363938856","0.959156941803823","0.9600955069520384","0.9242016604257952"
"data_malaria","SVC_POLY_FP","2","0.001","1500","rdkit_fp","MaxMin","4.0","0.9542978685320844","0.9806854935641122","0.960332955175104","0.921875156857037"
"data_malaria","SVC_POLY_FP","3","0.001","1500","rdkit_fp","MaxMin","4.0","0.9487738382581016","0.9626289363841017","0.961902751761149","0.921789826629054"
"data_malaria","SVC_POLY_FP","4","0.001","1500","rdkit_fp","MaxMin","4.0","0.9470089595220913","0.9477712034791034","0.9702662058412408","0.9229894692459294"
"data_malaria","SVC_POLY_FP","2","0.01","1500","rdkit_fp","MaxMin","4.0","0.9543321939498101","0.9779155466684375","0.9650555365011011","0.9200254986798916"
"data_malaria","SVC_POLY_FP","3","0.01","1500","rdkit_fp","MaxMin","4.0","0.9486515261654508","0.9535706090605137","0.9718966836398407","0.9204872857959981"
"data_malaria","SVC_POLY_FP","4","0.01","1500","rdkit_fp","MaxMin","4.0","0.9471867108680283","0.9481700321248302","0.9703981215207376","0.922991978958517"
"data_malaria","SVC_POLY_FP","2","0.1","1500","rdkit_fp","MaxMin","4.0","0.9529749064489245","0.963101521012195","0.9729968604068531","0.9228263379277248"
"data_malaria","SVC_POLY_FP","3","0.1","1500","rdkit_fp","MaxMin","4.0","0.9478655361165895","0.9533083655674301","0.9715853626362164","0.9187028801461218"
"data_malaria","SVC_POLY_FP","4","0.1","1500","rdkit_fp","MaxMin","4.0","0.9471849637294815","0.9481673004217772","0.9703981215207376","0.9229894692459294"
"data_malaria","SVC_POLY_FP","2","1.0","1500","rdkit_fp","MaxMin","4.0","0.948946739760632","0.9583374308878826","0.9720787272775452","0.916424061116468"
"data_malaria","SVC_POLY_FP","3","1.0","1500","rdkit_fp","MaxMin","4.0","0.9478655361165895","0.9533083655674301","0.9715853626362164","0.9187028801461218"
"data_malaria","SVC_POLY_FP","4","1.0","1500","rdkit_fp","MaxMin","4.0","0.9471849637294815","0.9481673004217772","0.9703981215207376","0.9229894692459294"
"data_malaria","SVC_POLY_FP","2","1.0E-4","2000","rdkit_fp","MaxMin","4.0","0.9520675153429897","0.9801773967962636","0.961897475133938","0.9141276740987678"
"data_malaria","SVC_POLY_FP","3","1.0E-4","2000","rdkit_fp","MaxMin","4.0","0.9527969871847516","0.9729465788151191","0.9645806400549279","0.9208637426842078"
"data_malaria","SVC_POLY_FP","4","1.0E-4","2000","rdkit_fp","MaxMin","4.0","0.9506107801456722","0.9593317707992035","0.9720233226922113","0.9204772469456021"
"data_malaria","SVC_POLY_FP","2","0.001","2000","rdkit_fp","MaxMin","4.0","0.953510454435963","0.9797840315566357","0.9636255705353639","0.9171217612158893"
