"NAME [String]","METHOD [String]","layers [String]","foldSize [Int]","featuresColumn [String]","scalerType [String]","lambda [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_chagas","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.001","0.6778430723415522","0.6629108710855545","0.679765989006989","0.6908523569321133"
"data_chagas","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.001","0.6652681539143349","0.6549570951233862","0.6615372015142691","0.6793101651053493"
"data_chagas","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.001","0.6661170406314937","0.6577645060666274","0.6669518054746651","0.6736348103531886"
"data_chagas","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.001","0.6627773022313188","0.6652797975200648","0.6526736313337216","0.67037847784017"
"data_chagas","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.001","0.6758258842445538","0.671502947281951","0.6779573292807223","0.6780173761709881"
"data_chagas","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.001","0.6703389625726656","0.6724343105802425","0.6727668171228888","0.6658157600148654"
"data_chagas","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.001","0.669902167392042","0.670781390495432","0.6711356108037274","0.6677895008769664"
"data_chagas","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.001","0.6779723007150057","0.6551691218098864","0.6866377584449621","0.6921100218901685"
"data_chagas","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.001","0.6800256990549572","0.6542377585115948","0.6955138413657542","0.6903254972875226"
"data_chagas","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.001","0.6808939495567335","0.6483021213769523","0.7074669208648807","0.6869128064283675"
"data_chagas","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.001","0.6727128930144491","0.667918475183997","0.6843138013249854","0.6659064025343648"
"data_chagas","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.001","0.6707360417967617","0.6627055049232374","0.6819227304164239","0.6675798900506239"
"data_chagas","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.001","0.6686274897204924","0.660337688576091","0.6755673958940013","0.6699773846913848"
"data_chagas","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.001","0.70371514318312","0.7151349311190791","0.6860257716948166","0.7099847267354643"
"data_chagas","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.001","0.705034494697175","0.7096622004151728","0.6847335468841002","0.720707736792252"
"data_chagas","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.001","0.7007330771373043","0.7041483964788029","0.6836654138759464","0.7143854210571636"
"data_chagas","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.001","0.6945127424575306","0.6974812117713665","0.6840669590856145","0.701990056515611"
"data_chagas","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.001","0.6980238725628493","0.6961602078083545","0.6896772168025627","0.7082341930776307"
"data_chagas","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.001","0.6978606551736064","0.6974701108977277","0.6861565867064647","0.709955267916627"
"data_chagas","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.001","0.6990867989248305","0.7171086664520498","0.6711697364589401","0.7089819938635014"
"data_chagas","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.001","0.7030848113850223","0.7152592609038332","0.6823800141962727","0.7116151590549612"
"data_chagas","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.001","0.7058124225002844","0.722048555221296","0.6832183677926618","0.7121703444868954"
"data_chagas","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.001","0.6826275847862427","0.6932140359446287","0.6792063282615026","0.6754623901525968"
"data_chagas","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.001","0.6822916456062584","0.700249769656872","0.6745732018054746","0.672051965356429"
"data_chagas","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.001","0.6813414326268479","0.6955652009813171","0.6813482818870122","0.667110815012214"
"data_chagas","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.001","0.6886334867003586","0.6816291642152238","0.6909398660454282","0.6933314298404238"
"data_chagas","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.001","0.688795942867086","0.6837905043126895","0.6853637339836924","0.6972335903048761"
"data_chagas","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.001","0.6866672938910154","0.6864913468689986","0.6885522077023878","0.6849583271016602"
"data_chagas","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.001","0.696660728003665","0.6956107145632362","0.7045139141671519","0.6898575552806065"
"data_chagas","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.001","0.6947110504164892","0.6977198805545995","0.6950963708503204","0.691316899844548"
"data_chagas","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.001","0.6954856198281232","0.6978364397278066","0.7014118921083285","0.6872085276482346"
"data_chagas","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","0.01","0.6793552307894601","0.6697168167134753","0.6734493302271404","0.6948995454277648"
"data_chagas","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","0.01","0.6851038654080209","0.6805446088607173","0.6750418608037275","0.6997251265596177"
"data_chagas","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","0.01","0.6849500057548603","0.6811140836783856","0.6784874144583577","0.6952485191278377"
"data_chagas","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.01","0.6782922229310083","0.6620838559994672","0.6780892818142108","0.6947035309793471"
"data_chagas","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.01","0.6784622322349417","0.667971759377463","0.6727941176470588","0.6946208196803038"
"data_chagas","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.01","0.6778430723415522","0.6629108710855545","0.679765989006989","0.6908523569321133"
"data_chagas","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.01","0.6652681539143349","0.6549570951233862","0.6615372015142691","0.6793101651053493"
"data_chagas","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.01","0.6661170406314937","0.6577645060666274","0.6669518054746651","0.6736348103531886"
"data_chagas","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.01","0.6627773022313188","0.6652797975200648","0.6526736313337216","0.67037847784017"
"data_chagas","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.01","0.6758258842445538","0.671502947281951","0.6779573292807223","0.6780173761709881"
"data_chagas","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.01","0.6703389625726656","0.6724343105802425","0.6727668171228888","0.6658157600148654"
"data_chagas","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.01","0.669902167392042","0.670781390495432","0.6711356108037274","0.6677895008769664"
"data_chagas","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.01","0.6779723007150057","0.6551691218098864","0.6866377584449621","0.6921100218901685"
"data_chagas","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.01","0.6800256990549572","0.6542377585115948","0.6955138413657542","0.6903254972875226"
"data_chagas","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.01","0.6808939495567335","0.6483021213769523","0.7074669208648807","0.6869128064283675"
"data_chagas","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.01","0.6727128930144491","0.667918475183997","0.6843138013249854","0.6659064025343648"
"data_chagas","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.01","0.6707360417967617","0.6627055049232374","0.6819227304164239","0.6675798900506239"
"data_chagas","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.01","0.6686274897204924","0.660337688576091","0.6755673958940013","0.6699773846913848"
"data_chagas","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.01","0.70371514318312","0.7151349311190791","0.6860257716948166","0.7099847267354643"
"data_chagas","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.01","0.705034494697175","0.7096622004151728","0.6847335468841002","0.720707736792252"
"data_chagas","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.01","0.7007330771373043","0.7041483964788029","0.6836654138759464","0.7143854210571636"
"data_chagas","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.01","0.6945127424575306","0.6974812117713665","0.6840669590856145","0.701990056515611"
"data_chagas","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.01","0.6980238725628493","0.6961602078083545","0.6896772168025627","0.7082341930776307"
"data_chagas","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.01","0.6978606551736064","0.6974701108977277","0.6861565867064647","0.709955267916627"
"data_chagas","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.01","0.6990867989248305","0.7171086664520498","0.6711697364589401","0.7089819938635014"
"data_chagas","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.01","0.7030848113850223","0.7152592609038332","0.6823800141962727","0.7116151590549612"
"data_chagas","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.01","0.7058124225002844","0.722048555221296","0.6832183677926618","0.7121703444868954"
"data_chagas","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.01","0.6826275847862427","0.6932140359446287","0.6792063282615026","0.6754623901525968"
"data_chagas","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.01","0.6822916456062584","0.700249769656872","0.6745732018054746","0.672051965356429"
"data_chagas","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.01","0.6813414326268479","0.6955652009813171","0.6813482818870122","0.667110815012214"
"data_chagas","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.01","0.6886334867003586","0.6816291642152238","0.6909398660454282","0.6933314298404238"
"data_chagas","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.01","0.688795942867086","0.6837905043126895","0.6853637339836924","0.6972335903048761"
"data_chagas","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.01","0.6866672938910154","0.6864913468689986","0.6885522077023878","0.6849583271016602"
"data_chagas","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.01","0.696660728003665","0.6956107145632362","0.7045139141671519","0.6898575552806065"
"data_chagas","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.01","0.6947110504164892","0.6977198805545995","0.6950963708503204","0.691316899844548"
"data_chagas","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.01","0.6954856198281232","0.6978364397278066","0.7014118921083285","0.6872085276482346"
"data_chagas","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","0.1","0.6793552307894601","0.6697168167134753","0.6734493302271404","0.6948995454277648"
"data_chagas","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","0.1","0.6851038654080209","0.6805446088607173","0.6750418608037275","0.6997251265596177"
"data_chagas","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","0.1","0.6849500057548603","0.6811140836783856","0.6784874144583577","0.6952485191278377"
"data_chagas","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.1","0.6782922229310083","0.6620838559994672","0.6780892818142108","0.6947035309793471"
"data_chagas","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.1","0.6784622322349417","0.667971759377463","0.6727941176470588","0.6946208196803038"
"data_chagas","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.1","0.6778430723415522","0.6629108710855545","0.679765989006989","0.6908523569321133"
"data_chagas","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.1","0.6652681539143349","0.6549570951233862","0.6615372015142691","0.6793101651053493"
"data_chagas","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.1","0.6661170406314937","0.6577645060666274","0.6669518054746651","0.6736348103531886"
"data_chagas","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.1","0.6627773022313188","0.6652797975200648","0.6526736313337216","0.67037847784017"
"data_chagas","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.1","0.6758258842445538","0.671502947281951","0.6779573292807223","0.6780173761709881"
"data_chagas","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.1","0.6703389625726656","0.6724343105802425","0.6727668171228888","0.6658157600148654"
"data_chagas","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.1","0.669902167392042","0.670781390495432","0.6711356108037274","0.6677895008769664"
"data_chagas","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.1","0.6779723007150057","0.6551691218098864","0.6866377584449621","0.6921100218901685"
"data_chagas","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.1","0.6800256990549572","0.6542377585115948","0.6955138413657542","0.6903254972875226"
"data_chagas","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.1","0.6808939495567335","0.6483021213769523","0.7074669208648807","0.6869128064283675"
"data_chagas","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.1","0.6727128930144491","0.667918475183997","0.6843138013249854","0.6659064025343648"
"data_chagas","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.1","0.6707360417967617","0.6627055049232374","0.6819227304164239","0.6675798900506239"
"data_chagas","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.1","0.6686274897204924","0.660337688576091","0.6755673958940013","0.6699773846913848"
"data_chagas","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.1","0.70371514318312","0.7151349311190791","0.6860257716948166","0.7099847267354643"
"data_chagas","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.1","0.705034494697175","0.7096622004151728","0.6847335468841002","0.720707736792252"
"data_chagas","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.1","0.7007330771373043","0.7041483964788029","0.6836654138759464","0.7143854210571636"
"data_chagas","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.1","0.6945127424575306","0.6974812117713665","0.6840669590856145","0.701990056515611"
"data_chagas","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.1","0.6980238725628493","0.6961602078083545","0.6896772168025627","0.7082341930776307"
"data_chagas","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.1","0.6978606551736064","0.6974701108977277","0.6861565867064647","0.709955267916627"
"data_chagas","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.1","0.6990867989248305","0.7171086664520498","0.6711697364589401","0.7089819938635014"
"data_chagas","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.1","0.7030848113850223","0.7152592609038332","0.6823800141962727","0.7116151590549612"
"data_chagas","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.1","0.7058124225002844","0.722048555221296","0.6832183677926618","0.7121703444868954"
"data_chagas","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.1","0.6826275847862427","0.6932140359446287","0.6792063282615026","0.6754623901525968"
"data_chagas","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.1","0.6822916456062584","0.700249769656872","0.6745732018054746","0.672051965356429"
"data_chagas","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.1","0.6813414326268479","0.6955652009813171","0.6813482818870122","0.667110815012214"
"data_chagas","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.1","0.6886334867003586","0.6816291642152238","0.6909398660454282","0.6933314298404238"
"data_chagas","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.1","0.688795942867086","0.6837905043126895","0.6853637339836924","0.6972335903048761"
"data_chagas","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.1","0.6866672938910154","0.6864913468689986","0.6885522077023878","0.6849583271016602"
"data_chagas","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.1","0.696660728003665","0.6956107145632362","0.7045139141671519","0.6898575552806065"
"data_chagas","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.1","0.6947110504164892","0.6977198805545995","0.6950963708503204","0.691316899844548"
"data_chagas","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.1","0.6954856198281232","0.6978364397278066","0.7014118921083285","0.6872085276482346"
"data_chagas","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","1.0","0.6793552307894601","0.6697168167134753","0.6734493302271404","0.6948995454277648"
"data_chagas","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","1.0","0.6851038654080209","0.6805446088607173","0.6750418608037275","0.6997251265596177"
"data_chagas","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","1.0","0.6849500057548603","0.6811140836783856","0.6784874144583577","0.6952485191278377"
"data_chagas","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","1.0","0.6782922229310083","0.6620838559994672","0.6780892818142108","0.6947035309793471"
"data_chagas","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","1.0","0.6784622322349417","0.667971759377463","0.6727941176470588","0.6946208196803038"
"data_chagas","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","1.0","0.6778430723415522","0.6629108710855545","0.679765989006989","0.6908523569321133"
"data_chagas","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","1.0","0.6652681539143349","0.6549570951233862","0.6615372015142691","0.6793101651053493"
"data_chagas","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","1.0","0.6661170406314937","0.6577645060666274","0.6669518054746651","0.6736348103531886"
"data_chagas","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","1.0","0.6627773022313188","0.6652797975200648","0.6526736313337216","0.67037847784017"
"data_chagas","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","1.0","0.6758258842445538","0.671502947281951","0.6779573292807223","0.6780173761709881"
"data_chagas","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","1.0","0.6703389625726656","0.6724343105802425","0.6727668171228888","0.6658157600148654"
"data_chagas","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","1.0","0.669902167392042","0.670781390495432","0.6711356108037274","0.6677895008769664"
"data_chagas","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","1.0","0.6779723007150057","0.6551691218098864","0.6866377584449621","0.6921100218901685"
"data_chagas","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","1.0","0.6800256990549572","0.6542377585115948","0.6955138413657542","0.6903254972875226"
"data_chagas","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","1.0","0.6808939495567335","0.6483021213769523","0.7074669208648807","0.6869128064283675"
"data_chagas","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","1.0","0.6727128930144491","0.667918475183997","0.6843138013249854","0.6659064025343648"
"data_chagas","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","1.0","0.6707360417967617","0.6627055049232374","0.6819227304164239","0.6675798900506239"
"data_chagas","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","1.0","0.6686274897204924","0.660337688576091","0.6755673958940013","0.6699773846913848"
"data_chagas","SVC_NNC_FP","50","1000","rdkit_fp","Standard","1.0","0.70371514318312","0.7151349311190791","0.6860257716948166","0.7099847267354643"
"data_chagas","SVC_NNC_FP","75","1000","rdkit_fp","Standard","1.0","0.705034494697175","0.7096622004151728","0.6847335468841002","0.720707736792252"
"data_chagas","SVC_NNC_FP","100","1000","rdkit_fp","Standard","1.0","0.7007330771373043","0.7041483964788029","0.6836654138759464","0.7143854210571636"
"data_chagas","SVC_NNC_FP","50","1500","rdkit_fp","Standard","1.0","0.6945127424575306","0.6974812117713665","0.6840669590856145","0.701990056515611"
"data_chagas","SVC_NNC_FP","75","1500","rdkit_fp","Standard","1.0","0.6980238725628493","0.6961602078083545","0.6896772168025627","0.7082341930776307"
"data_chagas","SVC_NNC_FP","100","1500","rdkit_fp","Standard","1.0","0.6978606551736064","0.6974701108977277","0.6861565867064647","0.709955267916627"
"data_chagas","SVC_NNC_FP","50","2000","rdkit_fp","Standard","1.0","0.6990867989248305","0.7171086664520498","0.6711697364589401","0.7089819938635014"
"data_chagas","SVC_NNC_FP","75","2000","rdkit_fp","Standard","1.0","0.7030848113850223","0.7152592609038332","0.6823800141962727","0.7116151590549612"
"data_chagas","SVC_NNC_FP","100","2000","rdkit_fp","Standard","1.0","0.7058124225002844","0.722048555221296","0.6832183677926618","0.7121703444868954"
"data_chagas","SVC_NNC_FP","50","1000","cdk_fp","Standard","1.0","0.6826275847862427","0.6932140359446287","0.6792063282615026","0.6754623901525968"
"data_chagas","SVC_NNC_FP","75","1000","cdk_fp","Standard","1.0","0.6822916456062584","0.700249769656872","0.6745732018054746","0.672051965356429"
"data_chagas","SVC_NNC_FP","100","1000","cdk_fp","Standard","1.0","0.6813414326268479","0.6955652009813171","0.6813482818870122","0.667110815012214"
"data_chagas","SVC_NNC_FP","50","1500","cdk_fp","Standard","1.0","0.6886334867003586","0.6816291642152238","0.6909398660454282","0.6933314298404238"
"data_chagas","SVC_NNC_FP","75","1500","cdk_fp","Standard","1.0","0.688795942867086","0.6837905043126895","0.6853637339836924","0.6972335903048761"
"data_chagas","SVC_NNC_FP","100","1500","cdk_fp","Standard","1.0","0.6866672938910154","0.6864913468689986","0.6885522077023878","0.6849583271016602"
"data_chagas","SVC_NNC_FP","50","2000","cdk_fp","Standard","1.0","0.696660728003665","0.6956107145632362","0.7045139141671519","0.6898575552806065"
"data_chagas","SVC_NNC_FP","75","2000","cdk_fp","Standard","1.0","0.6947110504164892","0.6977198805545995","0.6950963708503204","0.691316899844548"
"data_chagas","SVC_NNC_FP","100","2000","cdk_fp","Standard","1.0","0.6954856198281232","0.6978364397278066","0.7014118921083285","0.6872085276482346"
"data_chagas","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","10.0","0.6793552307894601","0.6697168167134753","0.6734493302271404","0.6948995454277648"
"data_chagas","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","10.0","0.6851038654080209","0.6805446088607173","0.6750418608037275","0.6997251265596177"
"data_chagas","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","10.0","0.6849500057548603","0.6811140836783856","0.6784874144583577","0.6952485191278377"
"data_chagas","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","10.0","0.6782922229310083","0.6620838559994672","0.6780892818142108","0.6947035309793471"
"data_chagas","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","10.0","0.6784622322349417","0.667971759377463","0.6727941176470588","0.6946208196803038"
"data_chagas","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","10.0","0.6778430723415522","0.6629108710855545","0.679765989006989","0.6908523569321133"
"data_chagas","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","10.0","0.6652681539143349","0.6549570951233862","0.6615372015142691","0.6793101651053493"
"data_chagas","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","10.0","0.6661170406314937","0.6577645060666274","0.6669518054746651","0.6736348103531886"
"data_chagas","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","10.0","0.6627773022313188","0.6652797975200648","0.6526736313337216","0.67037847784017"
"data_chagas","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","10.0","0.6758258842445538","0.671502947281951","0.6779573292807223","0.6780173761709881"
"data_chagas","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","10.0","0.6703389625726656","0.6724343105802425","0.6727668171228888","0.6658157600148654"
"data_chagas","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","10.0","0.669902167392042","0.670781390495432","0.6711356108037274","0.6677895008769664"
"data_chagas","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","10.0","0.6779723007150057","0.6551691218098864","0.6866377584449621","0.6921100218901685"
"data_chagas","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","10.0","0.6800256990549572","0.6542377585115948","0.6955138413657542","0.6903254972875226"
"data_chagas","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","10.0","0.6808939495567335","0.6483021213769523","0.7074669208648807","0.6869128064283675"
"data_chagas","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","10.0","0.6727128930144491","0.667918475183997","0.6843138013249854","0.6659064025343648"
"data_chagas","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","10.0","0.6707360417967617","0.6627055049232374","0.6819227304164239","0.6675798900506239"
"data_chagas","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","10.0","0.6686274897204924","0.660337688576091","0.6755673958940013","0.6699773846913848"
"data_chagas","SVC_NNC_FP","50","1000","rdkit_fp","Standard","10.0","0.70371514318312","0.7151349311190791","0.6860257716948166","0.7099847267354643"
"data_chagas","SVC_NNC_FP","75","1000","rdkit_fp","Standard","10.0","0.705034494697175","0.7096622004151728","0.6847335468841002","0.720707736792252"
"data_chagas","SVC_NNC_FP","100","1000","rdkit_fp","Standard","10.0","0.7007330771373043","0.7041483964788029","0.6836654138759464","0.7143854210571636"
"data_chagas","SVC_NNC_FP","50","1500","rdkit_fp","Standard","10.0","0.6945127424575306","0.6974812117713665","0.6840669590856145","0.701990056515611"
"data_chagas","SVC_NNC_FP","75","1500","rdkit_fp","Standard","10.0","0.6980238725628493","0.6961602078083545","0.6896772168025627","0.7082341930776307"
"data_chagas","SVC_NNC_FP","100","1500","rdkit_fp","Standard","10.0","0.6978606551736064","0.6974701108977277","0.6861565867064647","0.709955267916627"
"data_chagas","SVC_NNC_FP","50","2000","rdkit_fp","Standard","10.0","0.6990867989248305","0.7171086664520498","0.6711697364589401","0.7089819938635014"
"data_chagas","SVC_NNC_FP","75","2000","rdkit_fp","Standard","10.0","0.7030848113850223","0.7152592609038332","0.6823800141962727","0.7116151590549612"
"data_chagas","SVC_NNC_FP","100","2000","rdkit_fp","Standard","10.0","0.7058124225002844","0.722048555221296","0.6832183677926618","0.7121703444868954"
"data_chagas","SVC_NNC_FP","50","1000","cdk_fp","Standard","10.0","0.6826275847862427","0.6932140359446287","0.6792063282615026","0.6754623901525968"
"data_chagas","SVC_NNC_FP","75","1000","cdk_fp","Standard","10.0","0.6822916456062584","0.700249769656872","0.6745732018054746","0.672051965356429"
"data_chagas","SVC_NNC_FP","100","1000","cdk_fp","Standard","10.0","0.6813414326268479","0.6955652009813171","0.6813482818870122","0.667110815012214"
"data_chagas","SVC_NNC_FP","50","1500","cdk_fp","Standard","10.0","0.6886334867003586","0.6816291642152238","0.6909398660454282","0.6933314298404238"
"data_chagas","SVC_NNC_FP","75","1500","cdk_fp","Standard","10.0","0.688795942867086","0.6837905043126895","0.6853637339836924","0.6972335903048761"
"data_chagas","SVC_NNC_FP","100","1500","cdk_fp","Standard","10.0","0.6866672938910154","0.6864913468689986","0.6885522077023878","0.6849583271016602"
"data_chagas","SVC_NNC_FP","50","2000","cdk_fp","Standard","10.0","0.696660728003665","0.6956107145632362","0.7045139141671519","0.6898575552806065"
"data_chagas","SVC_NNC_FP","75","2000","cdk_fp","Standard","10.0","0.6947110504164892","0.6977198805545995","0.6950963708503204","0.691316899844548"
"data_chagas","SVC_NNC_FP","100","2000","cdk_fp","Standard","10.0","0.6954856198281232","0.6978364397278066","0.7014118921083285","0.6872085276482346"
"data_tuberculosis","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","0.001","0.625073442131196","0.629741273082781","0.6157781548838785","0.629700898426928"
"data_tuberculosis","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","0.001","0.6266271487153916","0.63273881837438","0.6222672259221297","0.6248754018496653"
"data_tuberculosis","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","0.001","0.6240876597348632","0.6230708934118053","0.621525465334702","0.6276666204580825"
"data_tuberculosis","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.001","0.6298304828848932","0.6303041949348984","0.6340681565915326","0.6251190971282486"
"data_tuberculosis","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.001","0.6300797306372052","0.6307987193392182","0.6292120261270496","0.630228446445348"
"data_tuberculosis","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.001","0.6109393261873524","0.5790517073848616","0.639854956454919","0.6139113147222764"
"data_tuberculosis","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.001","0.5872654170069214","0.5901912631488664","0.5764659110314208","0.595139076840477"
