"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_malaria","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","6.0","0.9191679436034734","0.9231512885995532","0.9403751803753128","0.8939773618355544"
"data_malaria","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","6.0","0.8906388241514738","0.8505294308785833","0.921011798658875","0.900375242916963"
"data_malaria","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","6.0","0.8453070209860511","0.8040474675130697","0.8892742551566568","0.842599340288427"
"data_malaria","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","6.0","0.9315321782035744","0.9407112607786045","0.9372718784484907","0.916613395383628"
"data_malaria","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","6.0","0.8609402521039698","0.8209736801823724","0.9048943213649814","0.8569527547645557"
"data_malaria","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","6.0","0.8444353972041027","0.8040474675130697","0.8867787114846047","0.8424800126146337"
"data_malaria","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","6.0","0.9315727329341525","0.940708575356953","0.9374484339191614","0.9165611895263435"
"data_malaria","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","6.0","0.8607999761733094","0.8209683093390694","0.9047771836007862","0.8566544355800727"
"data_malaria","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","6.0","0.8444559916786086","0.8040474675130697","0.8866785502079776","0.8426419573147788"
"data_malaria","SVC_POLY_DESC","2","0.1","rdkit_desc","Standard","6.0","0.9310690817825377","0.941095276074749","0.9353195823785421","0.9167923868943217"
"data_malaria","SVC_POLY_DESC","3","0.1","rdkit_desc","Standard","6.0","0.8583387249150048","0.8209683093390694","0.8974552245140869","0.8565926408918583"
"data_malaria","SVC_POLY_DESC","4","0.1","rdkit_desc","Standard","6.0","0.8444286419984643","0.8040474675130697","0.8865783889313439","0.8426600695509797"
"data_malaria","SVC_POLY_DESC","2","1.0","rdkit_desc","Standard","6.0","0.9287448986887686","0.9454886258965477","0.9292861386979959","0.9114599314717621"
"data_malaria","SVC_POLY_DESC","3","1.0","rdkit_desc","Standard","6.0","0.858257316511199","0.8209629384957664","0.897451829216574","0.8563571818212561"
"data_malaria","SVC_POLY_DESC","4","1.0","rdkit_desc","Standard","6.0","0.8442657884498067","0.8040474675130697","0.8862592309651279","0.8424906668712224"
"data_malaria","SVC_POLY_DESC","2","1.0E-5","cdk_desc","Standard","6.0","0.9167080986680561","0.892755000926452","0.969608691961626","0.8877606031160901"
"data_malaria","SVC_POLY_DESC","3","1.0E-5","cdk_desc","Standard","6.0","0.8939992597524743","0.8904509091493833","0.9181173075291823","0.8734295625788574"
"data_malaria","SVC_POLY_DESC","4","1.0E-5","cdk_desc","Standard","6.0","0.8519167861018685","0.8088839119074326","0.9197860962566924","0.8270803501414804"
"data_malaria","SVC_POLY_DESC","2","1.0E-4","cdk_desc","Standard","6.0","0.9352643870057556","0.937518294434979","0.9556472285884456","0.9126276379938423"
"data_malaria","SVC_POLY_DESC","3","1.0E-4","cdk_desc","Standard","6.0","0.8653823160437811","0.8276845488894489","0.9124845089551915","0.8559778902867026"
"data_malaria","SVC_POLY_DESC","4","1.0E-4","cdk_desc","Standard","6.0","0.8526555646811104","0.8088812264857811","0.9230897207367846","0.8259957468207655"
"data_malaria","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","0.9257567052586412","0.9247759686987032","0.9418759018759881","0.9106182452012321"
"data_malaria","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","0.8725904217079687","0.8286056485159052","0.9480621339445925","0.8411034826634085"
"data_malaria","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","0.8130991766056979","0.8088812264857811","0.9163840081487669","0.7140322951825456"
"data_malaria","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","0.9257581549695254","0.9247867103853091","0.9418759018759881","0.910611852647279"
"data_malaria","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","0.872597813347402","0.8286056485159052","0.9480587386470796","0.8411290528792214"
"data_malaria","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","0.8130995317475843","0.8088812264857811","0.9163840081487669","0.7140333606082047"
"data_malaria","SVC_POLY_DESC","2","0.1","cdk_desc","Standard","6.0","0.9152671037498813","0.907621495189001","0.9440149393091304","0.8941648767515127"
"data_malaria","SVC_POLY_DESC","3","0.1","cdk_desc","Standard","6.0","0.867354835828091","0.8286056485159052","0.9416416263476196","0.8318172326207486"
"data_malaria","SVC_POLY_DESC","4","0.1","cdk_desc","Standard","6.0","0.8131069897271962","0.8088812264857811","0.9163840081487669","0.7140557345470409"
"data_malaria","SVC_POLY_DESC","2","1.0","cdk_desc","Standard","6.0","0.9226525153533606","0.907626866032304","0.9658195399371926","0.8945111400905851"
"data_malaria","SVC_POLY_DESC","3","1.0","cdk_desc","Standard","6.0","0.8647127128744748","0.8286056485159052","0.9416484169426454","0.8238840731648737"
"data_malaria","SVC_POLY_DESC","4","1.0","cdk_desc","Standard","6.0","0.8131094288384154","0.8088812264857811","0.9164179611238962","0.7140290989055691"
"data_malaria","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","8.0","0.895786696320568","0.8375078212905186","0.9362295221118896","0.9136227455592957"
"data_malaria","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","8.0","0.9201768521279327","0.9233876057048703","0.948282828282856","0.8888601223960715"
"data_malaria","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","8.0","0.9403221155540916","0.928605379973685","0.9479772515067237","0.9443837151818658"
"data_malaria","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","8.0","0.9074712278175175","0.8970839006286052","0.9291842797726001","0.8961455030513472"
"data_malaria","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","8.0","0.9353823562059996","0.91975154478876","0.9470299635006059","0.9393655603286332"
"data_malaria","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","8.0","0.9391956568809966","0.9262341526554213","0.9476275358628831","0.9437252821246855"
"data_malaria","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.9306420542364426","0.9108708553873357","0.9414446990918172","0.9396106082301751"
"data_malaria","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","0.9419066228064891","0.9293385000845636","0.9478957643664483","0.9484856039684557"
"data_malaria","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","0.9544196467403387","0.9626968078392252","0.9534946099652803","0.9470675224165107"
"data_malaria","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.9306429493769931","0.9108735408089871","0.9414446990918172","0.9396106082301751"
"data_malaria","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","0.9419066228064891","0.9293385000845636","0.9478957643664483","0.9484856039684557"
"data_malaria","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","0.9544683011787605","0.9626968078392252","0.9534946099652803","0.9472134857317756"
"data_malaria","SVC_POLY_DESC","2","0.1","rdkit_desc","MaxMin","8.0","0.9314931926893366","0.9124069165719679","0.9411153552330638","0.940957306262978"
"data_malaria","SVC_POLY_DESC","3","0.1","rdkit_desc","MaxMin","8.0","0.9550400311667583","0.9628606185599649","0.9529513623632303","0.9493081125770795"
"data_malaria","SVC_POLY_DESC","4","0.1","rdkit_desc","MaxMin","8.0","0.9548001322846619","0.9735056299864774","0.9502826585180253","0.940612108349483"
"data_malaria","SVC_POLY_DESC","2","1.0","rdkit_desc","MaxMin","8.0","0.9517701551722029","0.9572937394764464","0.9506391647569279","0.9473775612832347"
"data_malaria","SVC_POLY_DESC","3","1.0","rdkit_desc","MaxMin","8.0","0.9519873971277942","0.9595629207719687","0.9503641456583437","0.9460351249530705"
"data_malaria","SVC_POLY_DESC","4","1.0","rdkit_desc","MaxMin","8.0","0.932561592971019","0.9543881132495962","0.9421543162720647","0.9011423493913961"
"data_malaria","SVC_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","8.0","0.9345351996741195","0.9381520539447182","0.9459943977591244","0.919459147318516"
"data_malaria","SVC_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","8.0","0.9468062865967224","0.9346395224245868","0.9740123928359167","0.9317669445296637"
"data_malaria","SVC_POLY_DESC","4","1.0E-5","cdk_desc","MaxMin","8.0","0.9572896522735374","0.9518262209940628","0.9751667939903139","0.9448759418362354"
"data_malaria","SVC_POLY_DESC","2","1.0E-4","cdk_desc","MaxMin","8.0","0.9409212589634212","0.9437189330282515","0.9611476105593874","0.9178972333026247"
"data_malaria","SVC_POLY_DESC","3","1.0E-4","cdk_desc","MaxMin","8.0","0.9548672019608265","0.949514072952141","0.9729326882268041","0.9421548447035346"
"data_malaria","SVC_POLY_DESC","4","1.0E-4","cdk_desc","MaxMin","8.0","0.96204296770257","0.9560638163600956","0.981108564637975","0.9489565221096393"
"data_malaria","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","8.0","0.9547771339429394","0.9473630502093119","0.9722841864018416","0.944684165217665"
"data_malaria","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","8.0","0.9662111059501525","0.9612842760505743","0.9857737034207609","0.9515753383791219"
"data_malaria","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","8.0","0.9583599051666628","0.9644691861292372","0.9630252100840494","0.9475853192867021"
"data_malaria","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","8.0","0.9547771339429394","0.9473630502093119","0.9722841864018416","0.944684165217665"
"data_malaria","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","8.0","0.9662113947518599","0.9612842760505743","0.985770308123248","0.9515796000817573"
"data_malaria","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","8.0","0.9583429362128403","0.9644651579967599","0.9630252100840494","0.9475384405577119"
"data_malaria","SVC_POLY_DESC","2","0.1","cdk_desc","MaxMin","8.0","0.9599040101227122","0.9515684205155264","0.9783006535947749","0.9498429562578353"
"data_malaria","SVC_POLY_DESC","3","0.1","cdk_desc","MaxMin","8.0","0.9638185885013054","0.970167650873675","0.9774552245140419","0.9438328901161994"
"data_malaria","SVC_POLY_DESC","4","0.1","cdk_desc","MaxMin","8.0","0.9543341486435045","0.9503868349888627","0.9662779051014434","0.9463377058402078"
"data_malaria","SVC_POLY_DESC","2","1.0","cdk_desc","MaxMin","8.0","0.9638628118874616","0.9625303116968738","0.9826330532212971","0.9464250707442141"
"data_malaria","SVC_POLY_DESC","3","1.0","cdk_desc","MaxMin","8.0","0.9581985994207808","0.9625893909731982","0.9695170189287854","0.9424893883603587"
"data_malaria","SVC_POLY_DESC","4","1.0","cdk_desc","MaxMin","8.0","0.9461131550116532","0.9462969378136555","0.9625566590272601","0.929485868194044"
"data_malaria","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","Standard","8.0","0.9012022604493759","0.8859367153533432","0.9311773194127066","0.8864927465820781"
"data_malaria","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","Standard","8.0","0.9081321457779804","0.9052556387140118","0.920524573465737","0.8986162251541921"
"data_malaria","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","Standard","8.0","0.8546715336273096","0.8046624290712693","0.9087259146083602","0.8506262572022996"
"data_malaria","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","8.0","0.9213103970245428","0.9272223878232038","0.9412579577286768","0.8954508455217477"
"data_malaria","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","8.0","0.8944217202070163","0.8568804530843201","0.923643154231449","0.9027415533052797"
"data_malaria","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","8.0","0.8476260807639363","0.8046624290712692","0.8927323656735723","0.845483447546967"
"data_malaria","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","8.0","0.9315057929633442","0.9389039720071535","0.9370630676514446","0.9185503392314346"
"data_malaria","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","8.0","0.865932268455403","0.8338717603744461","0.904337492572862","0.8595875524189011"
"data_malaria","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","8.0","0.8467748566387904","0.8046570582279663","0.8906272812155236","0.8450402304728813"
"data_malaria","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","8.0","0.9315289602252604","0.9389281408020168","0.9371275783041897","0.9185311615695748"
"data_malaria","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","8.0","0.865956233246893","0.8338690749527946","0.904337492572862","0.859662132215022"
"data_malaria","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","8.0","0.8468038079883579","0.8046597436496178","0.8906272812155236","0.8451243990999321"
"data_malaria","SVC_POLY_DESC","2","0.1","rdkit_desc","Standard","8.0","0.934549307053914","0.9483969375451075","0.9377234530176993","0.9175275305989355"
"data_malaria","SVC_POLY_DESC","3","0.1","rdkit_desc","Standard","8.0","0.8637698150987315","0.8338717603744461","0.8979034037857905","0.8595342811359576"
"data_malaria","SVC_POLY_DESC","4","0.1","rdkit_desc","Standard","8.0","0.846731872074226","0.8046624290712693","0.8903896103896171","0.8451435767617916"
"data_malaria","SVC_POLY_DESC","2","1.0","rdkit_desc","Standard","8.0","0.9272689037466592","0.9459156079391468","0.9287802393685393","0.9071108639322917"
"data_malaria","SVC_POLY_DESC","3","1.0","rdkit_desc","Standard","8.0","0.8637511628638666","0.8338690749527946","0.8979034037857905","0.8594810098530145"
"data_malaria","SVC_POLY_DESC","4","1.0","rdkit_desc","Standard","8.0","0.8345974866847866","0.8046140914815425","0.8906833036244827","0.8084950649483347"
"data_malaria","SVC_POLY_DESC","2","1.0E-5","cdk_desc","Standard","8.0","0.9181928327849782","0.8945864584927606","0.970820813173754","0.88917122668842"
"data_malaria","SVC_POLY_DESC","3","1.0E-5","cdk_desc","Standard","8.0","0.8961694980389651","0.8943716247605381","0.9189525507173631","0.8751843186389937"
"data_malaria","SVC_POLY_DESC","4","1.0E-5","cdk_desc","Standard","8.0","0.8558232674213931","0.8127536045072119","0.9278329513623723","0.8268832463945952"
"data_malaria","SVC_POLY_DESC","2","1.0E-4","cdk_desc","Standard","8.0","0.9379606851262313","0.9415115164307434","0.9581767252355812","0.9141938137123693"
"data_malaria","SVC_POLY_DESC","3","1.0E-4","cdk_desc","Standard","8.0","0.8691593899248099","0.8335602514628876","0.9148747984043136","0.8590431199072284"
"data_malaria","SVC_POLY_DESC","4","1.0E-4","cdk_desc","Standard","8.0","0.8525226869603646","0.8127536045072119","0.9206043629573555","0.8242100934165265"
"data_malaria","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","8.0","0.927010028032157","0.9268034620455696","0.9420592479416858","0.9121673741092156"
"data_malaria","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","8.0","0.8745508300799014","0.8339496376023505","0.947175961293713","0.8425268913436409"
"data_malaria","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","8.0","0.7712574970887909","0.8127536045072119","0.9179220779221159","0.5830968088370448"
"data_malaria","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","8.0","0.9270109086010381","0.9268007766239181","0.9420592479416858","0.91217270123751"
"data_malaria","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","8.0","0.8745596944633003","0.833952323024002","0.9471657754011742","0.8425609849647248"
"data_malaria","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","8.0","0.7712848430140351","0.8127536045072119","0.9179220779221159","0.5831788466127776"
"data_malaria","SVC_POLY_DESC","2","0.1","cdk_desc","Standard","8.0","0.9178660176282967","0.9107285280397728","0.9471725659961794","0.895696958848938"
"data_malaria","SVC_POLY_DESC","3","0.1","cdk_desc","Standard","8.0","0.8688861363662631","0.833952323024002","0.9409591715475306","0.831746914527257"
"data_malaria","SVC_POLY_DESC","4","0.1","cdk_desc","Standard","8.0","0.7712535905280418","0.8127536045072119","0.9179220779221159","0.5830850891547973"
"data_malaria","SVC_POLY_DESC","2","1.0","cdk_desc","Standard","8.0","0.9229714224876148","0.9107365843047273","0.9644783974195749","0.8936992857385425"
"data_malaria","SVC_POLY_DESC","3","1.0","cdk_desc","Standard","8.0","0.8584285474708256","0.833946952180699","0.9409557762500176","0.8003829139817606"
"data_malaria","SVC_POLY_DESC","4","1.0","cdk_desc","Standard","8.0","0.7710548681046662","0.8127536045072119","0.9172939478822233","0.5831170519245633"
"data_tuberculosis","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","2.0","0.5459532964671688","0.5630228197770689","0.5484321635928964","0.5264049060315412"
"data_tuberculosis","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","2.0","0.5551562856710727","0.48524623624044233","0.5896174863387983","0.5906051344339776"
"data_tuberculosis","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","2.0","0.6201409091852618","0.6432769108672697","0.626271132172132","0.5908746845163834"
"data_tuberculosis","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","2.0","0.5699810902015815","0.5553959615106938","0.5643965590847005","0.5901507500093502"
"data_tuberculosis","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","2.0","0.6210374976528202","0.6123069807738056","0.6373975409836058","0.6134079712010495"
"data_tuberculosis","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","2.0","0.6361584900233922","0.6476597758952192","0.6456550973360631","0.6151605968388945"
"data_tuberculosis","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","2.0","0.6101761268224013","0.6110573702592716","0.6271121499316941","0.5923588602762382"
"data_tuberculosis","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","2.0","0.6269754324872792","0.6275639543278787","0.6371136441256832","0.6162486990082757"
"data_tuberculosis","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","2.0","0.5605767315116915","0.5514354235810506","0.5578221055327867","0.5724726654212375"
"data_tuberculosis","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","2.0","0.6101763077680303","0.6110579130961589","0.6271121499316941","0.5923588602762382"
"data_tuberculosis","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","2.0","0.6269763273756294","0.6275639543278787","0.6371157786885246","0.6162492491104847"
"data_tuberculosis","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","2.0","0.5605767315116915","0.5514354235810506","0.5578221055327867","0.5724726654212375"
"data_tuberculosis","SVC_POLY_DESC","2","0.1","rdkit_desc","MaxMin","2.0","0.6022998876216884","0.6284704919296422","0.5789393357240439","0.5994898352113788"
"data_tuberculosis","SVC_POLY_DESC","3","0.1","rdkit_desc","MaxMin","2.0","0.5428397717323993","0.600989917347656","0.5043128842213109","0.5232165136282311"
"data_tuberculosis","SVC_POLY_DESC","4","0.1","rdkit_desc","MaxMin","2.0","0.5560739758940206","0.5776522738894387","0.5889952612704921","0.5015743925221312"
"data_tuberculosis","SVC_POLY_DESC","2","1.0","rdkit_desc","MaxMin","2.0","0.48526152542207984","0.5056351897269206","0.4644168374316942","0.4857325491076247"
"data_tuberculosis","SVC_POLY_DESC","3","1.0","rdkit_desc","MaxMin","2.0","0.5517131566583316","0.5805651366266183","0.5253137807377041","0.5492605526106727"
"data_tuberculosis","SVC_POLY_DESC","4","1.0","rdkit_desc","MaxMin","2.0","0.5361059578626203","0.5577149606931813","0.4872993510928971","0.5633035618017823"
"data_tuberculosis","SVC_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","2.0","0.5496681200213228","0.5000407127665459","0.5809495602800548","0.5680140870173679"
"data_tuberculosis","SVC_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","2.0","0.6023871110995185","0.5373379496182232","0.626688439207649","0.6431349444726833"
"data_tuberculosis","SVC_POLY_DESC","4","1.0E-5","cdk_desc","MaxMin","2.0","0.6426083195592603","0.6416201726872721","0.6522103398224092","0.6339944461681"
"data_tuberculosis","SVC_POLY_DESC","2","1.0E-4","cdk_desc","MaxMin","2.0","0.5622211865523594","0.4743411860117454","0.6084251195355209","0.6038972541098119"
"data_tuberculosis","SVC_POLY_DESC","3","1.0E-4","cdk_desc","MaxMin","2.0","0.6278383743419537","0.6356923938781042","0.6357432547814214","0.6120794743663357"
"data_tuberculosis","SVC_POLY_DESC","4","1.0E-4","cdk_desc","MaxMin","2.0","0.6324478106835603","0.6352472676305253","0.6558609759221317","0.6062351884980238"
"data_tuberculosis","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","2.0","0.6356431454726827","0.6302173410329303","0.6406943732923511","0.6360177220927666"
"data_tuberculosis","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","2.0","0.6165387112656577","0.6424284568124422","0.5976375725751342","0.6095501044093968"
"data_tuberculosis","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","2.0","0.5109716545601114","0.5498264550471357","0.5023085297131153","0.480779978920083"
"data_tuberculosis","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","2.0","0.6356429645270536","0.6302167981960429","0.6406943732923511","0.6360177220927666"
"data_tuberculosis","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","2.0","0.6165383463090071","0.6424268283017801","0.5976381062158445","0.6095501044093968"
"data_tuberculosis","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","2.0","0.5109716545601114","0.5498264550471357","0.5023085297131153","0.480779978920083"
"data_tuberculosis","SVC_POLY_DESC","2","0.1","cdk_desc","MaxMin","2.0","0.6204245585775549","0.6252074994001637","0.5946486509562853","0.6414175253762157"
"data_tuberculosis","SVC_POLY_DESC","3","0.1","cdk_desc","MaxMin","2.0","0.5804745836113346","0.6388191343488758","0.5580963968579213","0.5445082196272069"
"data_tuberculosis","SVC_POLY_DESC","4","0.1","cdk_desc","MaxMin","2.0","0.5446780454683429","0.5987208591587991","0.5260534067622945","0.5092598704839351"
"data_tuberculosis","SVC_POLY_DESC","2","1.0","cdk_desc","MaxMin","2.0","0.5485017545086205","0.6008390086929902","0.5791197062841514","0.46554654854872"
"data_tuberculosis","SVC_POLY_DESC","3","1.0","cdk_desc","MaxMin","2.0","0.5346211356319116","0.5413223723709059","0.5613302595628404","0.5012107749619885"
"data_tuberculosis","SVC_POLY_DESC","4","1.0","cdk_desc","MaxMin","2.0","0.5659122774647084","0.5687812334774043","0.5760011099726774","0.5529544889440434"
"data_tuberculosis","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","Standard","2.0","0.628393857242591","0.622176841058447","0.6280481557377035","0.6349565749316225"
"data_tuberculosis","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","Standard","2.0","0.5317033208657608","0.391980344961985","0.6056966145833318","0.5974330030519654"
"data_tuberculosis","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","Standard","2.0","0.471583155122602","0.4215204426943372","0.3922280566939892","0.6010009659794797"
"data_tuberculosis","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","2.0","0.6203017316431256","0.6116012928203332","0.6323631745218585","0.6169407275871851"
"data_tuberculosis","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","2.0","0.5449532510587026","0.4385210083303745","0.5973819586748637","0.5989567861708697"
"data_tuberculosis","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","2.0","0.48754615445959937","0.4262170674431398","0.6078818732923502","0.4285395226433081"
"data_tuberculosis","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","2.0","0.5588122460497994","0.5250969778099135","0.5783566000683069","0.5729831602711778"
"data_tuberculosis","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","2.0","0.5352805870889342","0.4355071779321615","0.5741547131147546","0.5961798702198865"
"data_tuberculosis","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","2.0","0.48486011755006625","0.4447050061503417","0.6021142844945363","0.4077610620053208"
"data_tuberculosis","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","2.0","0.5588122460497994","0.5250969778099135","0.5783566000683069","0.5729831602711778"
"data_tuberculosis","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","2.0","0.5782758018008268","0.5644928220678395","0.5741547131147546","0.5961798702198865"
"data_tuberculosis","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","2.0","0.48486011755006625","0.4447050061503417","0.6021142844945363","0.4077610620053208"
"data_tuberculosis","SVC_POLY_DESC","2","0.1","rdkit_desc","Standard","2.0","0.5500607561670111","0.5569756168526974","0.5640710382513672","0.5291356133969688"
"data_tuberculosis","SVC_POLY_DESC","3","0.1","rdkit_desc","Standard","2.0","0.570941557554117","0.5619794872797003","0.5728472933743163","0.5779978920083345"
"data_tuberculosis","SVC_POLY_DESC","4","0.1","rdkit_desc","Standard","2.0","0.5139626611605305","0.5552949938496582","0.575894381830604","0.4106986078013293"
"data_tuberculosis","SVC_POLY_DESC","2","1.0","rdkit_desc","Standard","2.0","0.5480176820449941","0.5510044110925466","0.5586364412568304","0.5344121937856056"
"data_tuberculosis","SVC_POLY_DESC","3","1.0","rdkit_desc","Standard","2.0","0.5288378325188127","0.4391474420983037","0.5716081796448091","0.5757578758133252"
"data_tuberculosis","SVC_POLY_DESC","4","1.0","rdkit_desc","Standard","2.0","0.47169271491578096","0.4469067525651757","0.42031249999999976","0.5478588921821674"
"data_tuberculosis","SVC_POLY_DESC","2","1.0E-5","cdk_desc","Standard","2.0","0.6419015803429288","0.6381552448357202","0.6483499829234995","0.6391995132695665"
"data_tuberculosis","SVC_POLY_DESC","3","1.0E-5","cdk_desc","Standard","2.0","0.6275518080784109","0.6237391256200563","0.6266238686816941","0.6322924299334824"
"data_tuberculosis","SVC_POLY_DESC","4","1.0E-5","cdk_desc","Standard","2.0","0.5571169992411966","0.4004844276382146","0.6398250725751349","0.6310414975102403"
"data_tuberculosis","SVC_POLY_DESC","2","1.0E-4","cdk_desc","Standard","2.0","0.6424702287977052","0.6456664788450979","0.6505453808060093","0.6311988267420087"
"data_tuberculosis","SVC_POLY_DESC","3","1.0E-4","cdk_desc","Standard","2.0","0.6152546980333317","0.5952999010951194","0.6099609375000027","0.6405032555048729"
"data_tuberculosis","SVC_POLY_DESC","4","1.0E-4","cdk_desc","Standard","2.0","0.4744978887326842","0.41042051402310487","0.6320002988387974","0.3810728533361505"
"data_tuberculosis","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","2.0","0.5855540774545447","0.5614040801791804","0.5922344603825148","0.6030236918019386"
"data_tuberculosis","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","2.0","0.553581778738958","0.41503028486994176","0.6229646943306016","0.6227503570163303"
"data_tuberculosis","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","2.0","0.5510732519846048","0.413718790950258","0.6192953808060114","0.6202055841975448"
"data_tuberculosis","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","2.0","0.585553721694071","0.5614040801791804","0.592233393101094","0.6030236918019386"
"data_tuberculosis","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","2.0","0.6102278997318568","0.5849697151300594","0.622963627049181","0.6227503570163303"
"data_tuberculosis","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","2.0","0.5284570018860699","0.586281209049742","0.6192953808060114","0.37979441580245643"
"data_tuberculosis","SVC_POLY_DESC","2","0.1","cdk_desc","Standard","2.0","0.5754133233528861","0.5779790616955853","0.5696518528005488","0.5786090555625244"
"data_tuberculosis","SVC_POLY_DESC","3","0.1","cdk_desc","Standard","2.0","0.5414095698680529","0.40583245665176054","0.6055653389685794","0.6128309139838186"
