"NAME [String]","METHOD [String]","degree [Int]","C [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1500","rdkit_fp","MaxMin","2.0","0.5551822813170476","0.5420594733938129","0.5530461239268807","0.570441246630449"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1500","rdkit_fp","MaxMin","2.0","0.5477941499912035","0.5422161150308151","0.5496337325734467","0.5515326023693485"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1500","rdkit_fp","MaxMin","2.0","0.579891711493496","0.552264795851245","0.5826349887307807","0.6047753498984625"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1500","rdkit_fp","MaxMin","2.0","0.5733125904564303","0.5586818462039591","0.5723815085820825","0.5888744165832492"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1500","rdkit_fp","MaxMin","2.0","0.5839919475965862","0.5552687056626948","0.5858425051103996","0.6108646320166642"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1500","rdkit_fp","MaxMin","2.0","0.5790592101927955","0.5640217359250337","0.577659228955064","0.5954966656982887"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1500","rdkit_fp","MaxMin","2.0","0.5859338034526722","0.5559503152263238","0.5845256073045764","0.6173254878271165"
"MalariaNovartis","SVR_POLY_FP","2","0.001","2000","rdkit_fp","MaxMin","2.0","0.5459359193433091","0.5416383101159709","0.5546728326647801","0.5414966152491765"
"MalariaNovartis","SVR_POLY_FP","3","0.001","2000","rdkit_fp","MaxMin","2.0","0.5589434625611096","0.5407977786898522","0.5714181929452177","0.564614416048259"
"MalariaNovartis","SVR_POLY_FP","2","0.01","2000","rdkit_fp","MaxMin","2.0","0.5477505229719296","0.5401085532518312","0.5528576521491512","0.5502853635148065"
"MalariaNovartis","SVR_POLY_FP","3","0.01","2000","rdkit_fp","MaxMin","2.0","0.5824242146009975","0.5527334299746932","0.5960001731746076","0.5985390406536917"
"MalariaNovartis","SVR_POLY_FP","2","0.1","2000","rdkit_fp","MaxMin","2.0","0.5714558421036233","0.5577188138086161","0.5721824879535927","0.5844662245486612"
"MalariaNovartis","SVR_POLY_FP","3","0.1","2000","rdkit_fp","MaxMin","2.0","0.5871666337483711","0.5547051683249447","0.6042148343900471","0.6025798985301217"
"MalariaNovartis","SVR_POLY_FP","2","1.0","2000","rdkit_fp","MaxMin","2.0","0.5755106277469914","0.5594010480927117","0.5742078298809252","0.5929230052673369"
"MalariaNovartis","SVR_POLY_FP","3","1.0","2000","rdkit_fp","MaxMin","2.0","0.5891527027242057","0.5570592600651446","0.6042148343900525","0.6061840137174201"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1000","cdk_fp","MaxMin","2.0","0.5571194530445226","0.5569797007673869","0.5621547351988093","0.5522239231673715"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1000","cdk_fp","MaxMin","2.0","0.5442599219889416","0.5459793925099948","0.5460109809852746","0.5407893924715554"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1000","cdk_fp","MaxMin","2.0","0.5420851907533139","0.5430840005397007","0.5468341143652482","0.5363374573549925"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1000","cdk_fp","MaxMin","2.0","0.5828239535531899","0.5609631439213221","0.5962266482091665","0.5912820685290812"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1000","cdk_fp","MaxMin","2.0","0.5771258161783441","0.5724757313431953","0.5847977045885341","0.5741040126033031"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1000","cdk_fp","MaxMin","2.0","0.5890086874280103","0.5664274241002805","0.6037425254318569","0.5968561127518935"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1000","cdk_fp","MaxMin","2.0","0.5818810647324323","0.5769172985822439","0.5848937398445091","0.5838321557705439"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1000","cdk_fp","MaxMin","2.0","0.5916882756097722","0.5651702925073316","0.6101861585753173","0.5997083757466678"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1500","cdk_fp","MaxMin","2.0","0.5507513089491517","0.5530510436213163","0.5546780415124056","0.5445248417137332"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1500","cdk_fp","MaxMin","2.0","0.5470644649039585","0.5481679255656091","0.5462655609827092","0.5467599081635571"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1500","cdk_fp","MaxMin","2.0","0.5462686967529271","0.5476274348118869","0.5484503117142021","0.5427283437326922"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1500","cdk_fp","MaxMin","2.0","0.5768988158693799","0.5581055813745601","0.5720355920156167","0.6005552742179625"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1500","cdk_fp","MaxMin","2.0","0.5758661936415219","0.5656156781920798","0.5787033392797887","0.5832795634526973"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1500","cdk_fp","MaxMin","2.0","0.5802173352395757","0.5580616294645931","0.5752769797159574","0.6073133965381764"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1500","cdk_fp","MaxMin","2.0","0.5792013052848631","0.5682887804504329","0.5760077378370116","0.593307397567145"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1500","cdk_fp","MaxMin","2.0","0.5824474402338004","0.5594516026130384","0.5747846604124934","0.6131060576758692"
"MalariaNovartis","SVR_POLY_FP","2","0.001","2000","cdk_fp","MaxMin","2.0","0.5437993012601091","0.5430254172612198","0.5481227846604112","0.5402497018586964"
"MalariaNovartis","SVR_POLY_FP","3","0.001","2000","cdk_fp","MaxMin","2.0","0.5528065062289894","0.5474649685258577","0.5529174485223645","0.558037101638746"
"MalariaNovartis","SVR_POLY_FP","2","0.01","2000","cdk_fp","MaxMin","2.0","0.5473482761981915","0.5479305863877463","0.5503094131489394","0.5438048290578887"
"MalariaNovartis","SVR_POLY_FP","3","0.01","2000","cdk_fp","MaxMin","2.0","0.5717266885721602","0.5582933185283275","0.5733875751612318","0.5834991720269213"
"MalariaNovartis","SVR_POLY_FP","2","0.1","2000","cdk_fp","MaxMin","2.0","0.567923864554842","0.5625309090436128","0.5699326070323593","0.571308077588554"
"MalariaNovartis","SVR_POLY_FP","3","0.1","2000","cdk_fp","MaxMin","2.0","0.5721183846920227","0.5580971561970983","0.57295596156198","0.5853020363169898"
"MalariaNovartis","SVR_POLY_FP","2","1.0","2000","cdk_fp","MaxMin","2.0","0.5709649478797614","0.564996887849756","0.5727186433579022","0.5751793124316258"
"MalariaNovartis","SVR_POLY_FP","3","1.0","2000","cdk_fp","MaxMin","2.0","0.5747207666427988","0.5621551825309502","0.5723584955730047","0.5896486218244418"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1000","rdkit_fp","Standard","2.0","0.5611413948032967","0.5499172793500765","0.550886995627393","0.5826199094324206"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1000","rdkit_fp","Standard","2.0","0.5857311288179908","0.5637083961836595","0.5960416556975227","0.59744333457279"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1000","rdkit_fp","Standard","2.0","0.5612387999081522","0.5499172793499663","0.5508869956273027","0.5829121247471873"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1000","rdkit_fp","Standard","2.0","0.5879394412124822","0.5666936636397081","0.6002246361445128","0.5969000238532258"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1000","rdkit_fp","Standard","2.0","0.5612387999101615","0.5499172793543438","0.5508869956286352","0.5829121247475054"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1000","rdkit_fp","Standard","2.0","0.5987994700509489","0.5763216324989028","0.6222889147244629","0.5977878629294812"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1000","rdkit_fp","Standard","2.0","0.5610808631718746","0.5497831074566565","0.5508869956297697","0.5825724864291977"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1000","rdkit_fp","Standard","2.0","0.6903760025535849","0.7072627850043759","0.7223549576603628","0.6415102649960157"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1500","rdkit_fp","Standard","2.0","0.5630696475744843","0.5576918643419775","0.5519066738400085","0.579610404541467"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1500","rdkit_fp","Standard","2.0","0.5913181285900467","0.567242540003719","0.5969281206983973","0.609783725068024"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1500","rdkit_fp","Standard","2.0","0.5692449265024807","0.5574366143728712","0.551906673840394","0.598391491294177"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1500","rdkit_fp","Standard","2.0","0.5980202176686799","0.5688445832853105","0.6136876297398194","0.6115284399809094"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1500","rdkit_fp","Standard","2.0","0.5693501564916911","0.5577523043399966","0.5519066738416846","0.5983914912933921"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1500","rdkit_fp","Standard","2.0","0.6207436670119048","0.6055902560350854","0.620824839197509","0.6358159058031196"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1500","rdkit_fp","Standard","2.0","0.5700149526962971","0.5606421663337678","0.5523647123185033","0.5970379794366204"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1500","rdkit_fp","Standard","2.0","0.7593035036151149","0.6862096189603047","0.7912959304950966","0.8004049613899432"
"MalariaNovartis","SVR_POLY_FP","2","0.001","2000","rdkit_fp","Standard","2.0","0.5631396628116934","0.5572195216301881","0.5516307475362066","0.5805687192686855"
"MalariaNovartis","SVR_POLY_FP","3","0.001","2000","rdkit_fp","Standard","2.0","0.6005533069906598","0.5724998466372085","0.622500925738915","0.6066591485958558"
"MalariaNovartis","SVR_POLY_FP","2","0.01","2000","rdkit_fp","Standard","2.0","0.5766970204662593","0.5570802060680108","0.5516307475363015","0.6213801077944657"
"MalariaNovartis","SVR_POLY_FP","3","0.01","2000","rdkit_fp","Standard","2.0","0.6132654352190928","0.57704429417045","0.6472566323745704","0.615495379112258"
"MalariaNovartis","SVR_POLY_FP","2","0.1","2000","rdkit_fp","Standard","2.0","0.5763654824009071","0.5560685865050001","0.5516477529054514","0.6213801077922696"
"MalariaNovartis","SVR_POLY_FP","3","0.1","2000","rdkit_fp","Standard","2.0","0.7107186410733259","0.6650101847968292","0.7284681412634275","0.738677597159721"
"MalariaNovartis","SVR_POLY_FP","2","1.0","2000","rdkit_fp","Standard","2.0","0.5741564113465909","0.5551577514806112","0.5518016635584453","0.6155098190007163"
"MalariaNovartis","SVR_POLY_FP","3","1.0","2000","rdkit_fp","Standard","2.0","0.8514220848726408","0.7892713632560852","0.8627139089045958","0.9022809824572416"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1000","cdk_fp","Standard","2.0","0.5742237061882521","0.5644818365440765","0.580905232704497","0.5772840493161827"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1000","cdk_fp","Standard","2.0","0.6079209428171173","0.564979681253476","0.6511937609414081","0.6075893862564677"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1000","cdk_fp","Standard","2.0","0.5745639982203232","0.5665117929716336","0.5809052327042775","0.5762749689850586"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1000","cdk_fp","Standard","2.0","0.6092812374835345","0.5659864896690081","0.6563640317713165","0.6054931910102789"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1000","cdk_fp","Standard","2.0","0.5830101189056688","0.5665117929717047","0.5809052327047821","0.6016133310405195"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1000","cdk_fp","Standard","2.0","0.6504663840167016","0.5880063727099756","0.6922702006778437","0.6711225786622856"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1000","cdk_fp","Standard","2.0","0.5804637199507247","0.5666674809765181","0.5808988832642212","0.5938247956114349"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1000","cdk_fp","Standard","2.0","0.7867111113181423","0.7653198595665436","0.7340552461703729","0.8607582282175104"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1500","cdk_fp","Standard","2.0","0.5734564078978656","0.5679396533604933","0.5734207495387937","0.5790088207943096"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1500","cdk_fp","Standard","2.0","0.5969124036129677","0.5673227289797796","0.5923375021069501","0.6310769797521733"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1500","cdk_fp","Standard","2.0","0.5845441182488452","0.568697148445496","0.5734207495387736","0.6115144567622662"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1500","cdk_fp","Standard","2.0","0.597062090979933","0.5680941640318256","0.5941977797523744","0.6288943291555992"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1500","cdk_fp","Standard","2.0","0.5856793844362417","0.568697148440859","0.5736722028373953","0.6146688020304706"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1500","cdk_fp","Standard","2.0","0.6353392563430945","0.6146763564686927","0.6259251487024919","0.6654162638580987"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1500","cdk_fp","Standard","2.0","0.5858437957873263","0.5680181479464996","0.5737542990736006","0.6157589403418784"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1500","cdk_fp","Standard","2.0","0.7908747864533122","0.7729517595642281","0.7843019878596891","0.8153706119360195"
"MalariaNovartis","SVR_POLY_FP","2","0.001","2000","cdk_fp","Standard","2.0","0.5684552685705234","0.5676613808494118","0.5703123419222761","0.5673920829398823"
"MalariaNovartis","SVR_POLY_FP","3","0.001","2000","cdk_fp","Standard","2.0","0.5959158592331767","0.5723630308737034","0.6167327614964354","0.5986517853293912"
"MalariaNovartis","SVR_POLY_FP","2","0.01","2000","cdk_fp","Standard","2.0","0.5850237702925019","0.5771492135680704","0.5703123419229489","0.6076097553864863"
"MalariaNovartis","SVR_POLY_FP","3","0.01","2000","cdk_fp","Standard","2.0","0.6101485143612727","0.5962734736698825","0.6215174733001995","0.6126545961137363"
"MalariaNovartis","SVR_POLY_FP","2","0.1","2000","cdk_fp","Standard","2.0","0.5859666459087247","0.5800164136738073","0.5702737686665051","0.6076097553858617"
"MalariaNovartis","SVR_POLY_FP","3","0.1","2000","cdk_fp","Standard","2.0","0.7524372860247701","0.8343216969325247","0.6939869724325755","0.7290031887092102"
"MalariaNovartis","SVR_POLY_FP","2","1.0","2000","cdk_fp","Standard","2.0","0.5851513981150606","0.5737335611700911","0.5704952015867953","0.611225431588295"
"MalariaNovartis","SVR_POLY_FP","3","1.0","2000","cdk_fp","Standard","2.0","0.8939801434877966","0.8343216963209424","0.8881612323845404","0.9594575017579071"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1000","rdkit_fp","MaxMin","4.0","0.5538350758380975","0.5506625998695249","0.5589875784433974","0.5518550492013702"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1000","rdkit_fp","MaxMin","4.0","0.5504851815998909","0.5387071783842713","0.5554966729955331","0.5572516934198684"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1000","rdkit_fp","MaxMin","4.0","0.5479770134182579","0.54004678431171","0.551683623905831","0.5522006320372325"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1000","rdkit_fp","MaxMin","4.0","0.5754764501114792","0.5552582447037397","0.5741135873960014","0.5970575182346965"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1000","rdkit_fp","MaxMin","4.0","0.5776873868490808","0.5606668580847558","0.5744829010869978","0.5979124013754888"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1000","rdkit_fp","MaxMin","4.0","0.5793723956455205","0.5581009014067029","0.5795239436078241","0.6004923419220342"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1000","rdkit_fp","MaxMin","4.0","0.5851457087273567","0.566572122806221","0.578887813306879","0.60997719006897"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1000","rdkit_fp","MaxMin","4.0","0.5830363873463723","0.5572327954048361","0.5828012649631328","0.6090751016711482"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1500","rdkit_fp","MaxMin","4.0","0.5464223968089289","0.5439318385349977","0.5515573633235733","0.5437779885682159"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1500","rdkit_fp","MaxMin","4.0","0.5631576738891999","0.5454148428125154","0.5617354217317009","0.5823227571233837"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1500","rdkit_fp","MaxMin","4.0","0.5538933620217282","0.5488671067056037","0.5542507412177214","0.5585622381418596"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1500","rdkit_fp","MaxMin","4.0","0.5784760873524329","0.555149200222588","0.578840319044963","0.601438742789748"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1500","rdkit_fp","MaxMin","4.0","0.5786024893138993","0.5636030798381897","0.5770379745912476","0.5951664135122606"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1500","rdkit_fp","MaxMin","4.0","0.5798394755214984","0.5562987108406678","0.5818691011153557","0.6013506146084717"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1500","rdkit_fp","MaxMin","4.0","0.5830018706259404","0.5680258969325271","0.5778070896983359","0.6031726252469582"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1500","rdkit_fp","MaxMin","4.0","0.5840795733209917","0.5590342330246076","0.5818691011153637","0.6113353858230038"
"MalariaNovartis","SVR_POLY_FP","2","0.001","2000","rdkit_fp","MaxMin","4.0","0.543547187120344","0.53774278151729","0.5533147086684012","0.5395840711753407"
"MalariaNovartis","SVR_POLY_FP","3","0.001","2000","rdkit_fp","MaxMin","4.0","0.5629318615940085","0.5438280298659462","0.5760320247739709","0.5689355301421085"
"MalariaNovartis","SVR_POLY_FP","2","0.01","2000","rdkit_fp","MaxMin","4.0","0.5541482230496677","0.5447928357915169","0.5617224641508524","0.5559293692066337"
"MalariaNovartis","SVR_POLY_FP","3","0.01","2000","rdkit_fp","MaxMin","4.0","0.5791045635156401","0.5553696838734434","0.5878561884091413","0.5940878182643357"
"MalariaNovartis","SVR_POLY_FP","2","0.1","2000","rdkit_fp","MaxMin","4.0","0.576365295291986","0.5590422893516203","0.5781688858177898","0.5918847107065479"
"MalariaNovartis","SVR_POLY_FP","3","0.1","2000","rdkit_fp","MaxMin","4.0","0.5802328990864962","0.5554905881626181","0.5896937705313112","0.5955143385655595"
"MalariaNovartis","SVR_POLY_FP","2","1.0","2000","rdkit_fp","MaxMin","4.0","0.5794268164661937","0.5621440888523759","0.5817361193663791","0.594400241179826"
"MalariaNovartis","SVR_POLY_FP","3","1.0","2000","rdkit_fp","MaxMin","4.0","0.5833244805052872","0.5568445274788438","0.5896937705312513","0.6034351435057662"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1000","cdk_fp","MaxMin","4.0","0.5528598178800724","0.55093400955557","0.5589537496634643","0.548691694421183"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1000","cdk_fp","MaxMin","4.0","0.5525881566178362","0.5504194714372365","0.5625582102464423","0.5447867881698301"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1000","cdk_fp","MaxMin","4.0","0.5467538536106309","0.5483899862307038","0.552553508611862","0.539318065989327"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1000","cdk_fp","MaxMin","4.0","0.5826027814563965","0.5649217783896158","0.5940366200482882","0.5888499459312857"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1000","cdk_fp","MaxMin","4.0","0.5801787270982718","0.5780918488103667","0.5818508429955144","0.5805934894889343"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1000","cdk_fp","MaxMin","4.0","0.5834515191400574","0.5684602843131897","0.5937645844472736","0.588129688659709"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1000","cdk_fp","MaxMin","4.0","0.5862683245761852","0.5822205045318591","0.5876784395389643","0.588906029657732"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1000","cdk_fp","MaxMin","4.0","0.5898885594988102","0.5747916825159268","0.5962725292259166","0.5986014667545871"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1500","cdk_fp","MaxMin","4.0","0.5470992914381805","0.5483276531876541","0.5516368534536309","0.5413333676732565"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1500","cdk_fp","MaxMin","4.0","0.5520882319905521","0.5524688845947339","0.5513155476602459","0.5524802637166765"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1500","cdk_fp","MaxMin","4.0","0.5509434657498824","0.5527650762426566","0.5534698946699049","0.5465954263370856"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1500","cdk_fp","MaxMin","4.0","0.5794676797676698","0.5628962338410931","0.5788889540169002","0.5966178514450162"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1500","cdk_fp","MaxMin","4.0","0.5785667829991191","0.5676940988683815","0.580989216007675","0.5870170341213008"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1500","cdk_fp","MaxMin","4.0","0.5809351522608986","0.563412605995223","0.5785790974661452","0.6008137533213278"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1500","cdk_fp","MaxMin","4.0","0.5848045657830829","0.5738990741157493","0.5857151260036613","0.5947994972298383"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1500","cdk_fp","MaxMin","4.0","0.5834312032910121","0.5641132662209376","0.5792722916693496","0.6069080519827491"
"MalariaNovartis","SVR_POLY_FP","2","0.001","2000","cdk_fp","MaxMin","4.0","0.5412081707158084","0.5391789518800275","0.5457299301769505","0.5387156300904471"
"MalariaNovartis","SVR_POLY_FP","3","0.001","2000","cdk_fp","MaxMin","4.0","0.5583863323959024","0.5530826687969914","0.5615550610158149","0.5605212673749008"
"MalariaNovartis","SVR_POLY_FP","2","0.01","2000","cdk_fp","MaxMin","4.0","0.5539363188279562","0.5552228412215645","0.5575605945285494","0.5490255207337548"
"MalariaNovartis","SVR_POLY_FP","3","0.01","2000","cdk_fp","MaxMin","4.0","0.5701451212284211","0.5589161647266911","0.5721757575061067","0.5793434414524653"
"MalariaNovartis","SVR_POLY_FP","2","0.1","2000","cdk_fp","MaxMin","4.0","0.5755782604605605","0.5700018631160466","0.5789354246722289","0.5777974935934062"
"MalariaNovartis","SVR_POLY_FP","3","0.1","2000","cdk_fp","MaxMin","4.0","0.5707976655103101","0.5604927748057469","0.5724991173099715","0.5794011044152121"
"MalariaNovartis","SVR_POLY_FP","2","1.0","2000","cdk_fp","MaxMin","4.0","0.5757987639304213","0.5708460161009931","0.5767613545568216","0.5797889211334489"
"MalariaNovartis","SVR_POLY_FP","3","1.0","2000","cdk_fp","MaxMin","4.0","0.5735756383950293","0.5627877531968727","0.5729274345329645","0.5850117274552509"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1000","rdkit_fp","Standard","4.0","0.5633443730130341","0.5513443582757783","0.5550651178217287","0.5836236429415952"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1000","rdkit_fp","Standard","4.0","0.5854739703039629","0.5637713297105494","0.5956453507213305","0.5970052304800086"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1000","rdkit_fp","Standard","4.0","0.5688797832554088","0.554793604275482","0.555065117821806","0.5967806276689384"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1000","rdkit_fp","Standard","4.0","0.5869180801512045","0.5661996645437516","0.5973225982104375","0.5972319776994245"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1000","rdkit_fp","Standard","4.0","0.5688797832546849","0.5547936042747954","0.5550651178204775","0.5967806276687819"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1000","rdkit_fp","Standard","4.0","0.6158414754109666","0.6194678874222833","0.6324209405022339","0.5956355983083826"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1000","rdkit_fp","Standard","4.0","0.5685225936812733","0.5542965903955643","0.5555075922353787","0.5957635984128768"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1000","rdkit_fp","Standard","4.0","0.684655043303016","0.7188767155383501","0.6873649006172405","0.647723513753457"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1500","rdkit_fp","Standard","4.0","0.5633863897517207","0.5560410467144302","0.5531663016666697","0.580951820874062"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1500","rdkit_fp","Standard","4.0","0.5888388688847218","0.5691550703858718","0.5913719693192084","0.6059895669490852"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1500","rdkit_fp","Standard","4.0","0.5688259876110716","0.5572057938049253","0.5531663016667494","0.5961058673615404"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1500","rdkit_fp","Standard","4.0","0.5955755726080908","0.5701919875164573","0.6107381835747946","0.6057965467330203"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1500","rdkit_fp","Standard","4.0","0.568852882426438","0.5572864782546844","0.5531663016634837","0.5961058673611457"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1500","rdkit_fp","Standard","4.0","0.6332589040223336","0.5961961886119628","0.6820480048973218","0.6215325185577165"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1500","rdkit_fp","Standard","4.0","0.5702432767822215","0.5571729127550666","0.552643122136259","0.6009137954553389"
"MalariaNovartis","SVR_POLY_FP","3","1.0","1500","rdkit_fp","Standard","4.0","0.7812489081949859","0.6872806659073448","0.7313310583428767","0.9251350003347362"
"MalariaNovartis","SVR_POLY_FP","2","0.001","2000","rdkit_fp","Standard","4.0","0.5631574057714066","0.5549921461258047","0.5550421692878302","0.5794379019005848"
"MalariaNovartis","SVR_POLY_FP","3","0.001","2000","rdkit_fp","Standard","4.0","0.5990121570646311","0.574765636765569","0.6153867708429317","0.6068840635853925"
"MalariaNovartis","SVR_POLY_FP","2","0.01","2000","rdkit_fp","Standard","4.0","0.577240183722934","0.5549921461260149","0.5550421692874988","0.6216862357552881"
"MalariaNovartis","SVR_POLY_FP","3","0.01","2000","rdkit_fp","Standard","4.0","0.6105531736398803","0.5805187640114894","0.6315420103893744","0.6195987465187771"
"MalariaNovartis","SVR_POLY_FP","2","0.1","2000","rdkit_fp","Standard","4.0","0.5770074564789539","0.5548078953352563","0.5550135896759547","0.6212008844256508"
"MalariaNovartis","SVR_POLY_FP","3","0.1","2000","rdkit_fp","Standard","4.0","0.7793464428383263","0.7225980071520128","0.7224065940911755","0.8930347272717908"
"MalariaNovartis","SVR_POLY_FP","2","1.0","2000","rdkit_fp","Standard","4.0","0.5760214632015089","0.5565511822178771","0.5550846460646198","0.6164285613220297"
"MalariaNovartis","SVR_POLY_FP","3","1.0","2000","rdkit_fp","Standard","4.0","0.8486272533727467","0.7823022245240951","0.8705448163660409","0.893034719228104"
"MalariaNovartis","SVR_POLY_FP","2","0.001","1000","cdk_fp","Standard","4.0","0.5725528912987564","0.5647653337261367","0.5773110483388225","0.5755822918313102"
"MalariaNovartis","SVR_POLY_FP","3","0.001","1000","cdk_fp","Standard","4.0","0.6097868575724747","0.5670544040270157","0.653862478073591","0.6084436906168176"
"MalariaNovartis","SVR_POLY_FP","2","0.01","1000","cdk_fp","Standard","4.0","0.5779247146862891","0.5725954766897942","0.5773110483388696","0.5838676190302038"
"MalariaNovartis","SVR_POLY_FP","3","0.01","1000","cdk_fp","Standard","4.0","0.6102994891921322","0.5676442028639046","0.6550205312734413","0.6082337334390507"
"MalariaNovartis","SVR_POLY_FP","2","0.1","1000","cdk_fp","Standard","4.0","0.5784299939076615","0.5741113143550715","0.5773110483369676","0.5838676190309454"
"MalariaNovartis","SVR_POLY_FP","3","0.1","1000","cdk_fp","Standard","4.0","0.6615912638973294","0.7133571311326771","0.66671573931724","0.6047009212420709"
"MalariaNovartis","SVR_POLY_FP","2","1.0","1000","cdk_fp","Standard","4.0","0.5778731417023875","0.5741113143670975","0.5770917444883179","0.5824163662517469"
