"NAME [String]","METHOD [String]","lambda [Double]","maxIter [Int]","featuresColumn [String]","scalerType [String]","elasticNetParam [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"ADMECaco2","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","0.5","0.6018566136333735","0.539739986510585","0.6852535519008155","0.58057630248872"
"ADMECaco2","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","0.5","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","0.5","0.6113089915069784","0.6026838867695307","0.6626840854613361","0.5685590022900683"
"ADMECaco2","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","0.5","0.6021266365542085","0.578090485157312","0.6638060893009398","0.5644833352043737"
"ADMECaco2","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","0.5","0.60584463052401","0.5610052658973501","0.6806663195578875","0.5758623061167926"
"ADMECaco2","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","0.5","0.6068399695034835","0.5577444366443024","0.6858632931340958","0.5769121787320526"
"ADMECaco2","LR_EL_FP","1.0","10","cdk_fp","MaxMin","0.5","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","10","cdk_fp","MaxMin","0.5","0.6173938906622425","0.5932456484249597","0.6670505231907844","0.5918855003709834"
"ADMECaco2","LR_EL_FP","0.05","10","cdk_fp","MaxMin","0.5","0.5921695997547131","0.5635959760276218","0.6439873367386054","0.568925486497912"
"ADMECaco2","LR_EL_FP","0.01","10","cdk_fp","MaxMin","0.5","0.6225886159507464","0.5907947773888355","0.6854643332313747","0.5915067372320293"
"ADMECaco2","LR_EL_FP","0.005","10","cdk_fp","MaxMin","0.5","0.6335095892160337","0.6018660540418066","0.689968134922327","0.6086945786839677"
"ADMECaco2","LR_EL_FP","1.0","100","cdk_fp","MaxMin","0.5","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","100","cdk_fp","MaxMin","0.5","0.6154562656074717","0.5921543576748065","0.6611951732962743","0.5930192658513342"
"ADMECaco2","LR_EL_FP","0.05","100","cdk_fp","MaxMin","0.5","0.6025858716308812","0.5690370058260745","0.6531383109765823","0.5855822980899869"
"ADMECaco2","LR_EL_FP","0.01","100","cdk_fp","MaxMin","0.5","0.6031612899729539","0.5575942856848839","0.656234517086945","0.5956550671470329"
"ADMECaco2","LR_EL_FP","0.005","100","cdk_fp","MaxMin","0.5","0.5982753735340736","0.5498637302375996","0.6604910682584152","0.5844713221062059"
"ADMECaco2","LR_EL_FP","1.0","500","cdk_fp","MaxMin","0.5","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","cdk_fp","MaxMin","0.5","0.615458981625168","0.592163108527123","0.6611956385578964","0.5930181977904845"
"ADMECaco2","LR_EL_FP","0.05","500","cdk_fp","MaxMin","0.5","0.60271649990249","0.569162255955119","0.6532408357170765","0.5857464080352746"
"ADMECaco2","LR_EL_FP","0.01","500","cdk_fp","MaxMin","0.5","0.6054836956942982","0.5499654742429141","0.6590794752459475","0.607406137594033"
"ADMECaco2","LR_EL_FP","0.005","500","cdk_fp","MaxMin","0.5","0.6064206173274973","0.5534981957042117","0.659880013441887","0.6058836428363932"
"ADMECaco2","LR_EL_FP","1.0","10","rdkit_fp","Standard","0.5","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","10","rdkit_fp","Standard","0.5","0.6103754894545742","0.5945848864075877","0.6660198769727544","0.5705217049833805"
"ADMECaco2","LR_EL_FP","0.05","10","rdkit_fp","Standard","0.5","0.5982721609240405","0.5599299889825503","0.6795380708772563","0.5553484229123149"
"ADMECaco2","LR_EL_FP","0.01","10","rdkit_fp","Standard","0.5","0.6235307990623292","0.5776844465675858","0.6996599261916786","0.5932480244277232"
"ADMECaco2","LR_EL_FP","0.005","10","rdkit_fp","Standard","0.5","0.6362498911204996","0.5934960717247542","0.7060218303396336","0.609231771297111"
"ADMECaco2","LR_EL_FP","1.0","100","rdkit_fp","Standard","0.5","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","100","rdkit_fp","Standard","0.5","0.6113140176416976","0.602683822087358","0.6626824853721995","0.5685757454655351"
"ADMECaco2","LR_EL_FP","0.05","100","rdkit_fp","Standard","0.5","0.6022524230154648","0.5781588356913259","0.6638707982305613","0.5647276351245073"
"ADMECaco2","LR_EL_FP","0.01","100","rdkit_fp","Standard","0.5","0.6033274122904423","0.5526628977431555","0.6819893819327262","0.5753299571954453"
"ADMECaco2","LR_EL_FP","0.005","100","rdkit_fp","Standard","0.5","0.6018566136333953","0.539739986510632","0.6852535519008164","0.5805763024887374"
"ADMECaco2","LR_EL_FP","1.0","500","rdkit_fp","Standard","0.5","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","rdkit_fp","Standard","0.5","0.6113089915082237","0.602683886769775","0.6626840854648229","0.5685590022900732"
"ADMECaco2","LR_EL_FP","0.05","500","rdkit_fp","Standard","0.5","0.6021266425246489","0.5780904952094158","0.6638060892824517","0.5644833430820791"
"ADMECaco2","LR_EL_FP","0.01","500","rdkit_fp","Standard","0.5","0.6058477570477633","0.5610125425886588","0.6806684224618298","0.5758623060928011"
"ADMECaco2","LR_EL_FP","0.005","500","rdkit_fp","Standard","0.5","0.6068404883313336","0.5577459879517677","0.6858632931148971","0.576912183927336"
"ADMECaco2","LR_EL_FP","1.0","10","cdk_fp","Standard","0.5","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","10","cdk_fp","Standard","0.5","0.6173938906622426","0.5932456484249597","0.6670505231907846","0.5918855003709835"
"ADMECaco2","LR_EL_FP","0.05","10","cdk_fp","Standard","0.5","0.5921695997547132","0.5635959760276217","0.643987336738606","0.5689254864979117"
"ADMECaco2","LR_EL_FP","0.01","10","cdk_fp","Standard","0.5","0.6225886159507467","0.5907947773888357","0.6854643332313745","0.5915067372320296"
"ADMECaco2","LR_EL_FP","0.005","10","cdk_fp","Standard","0.5","0.633509589216034","0.6018660540418072","0.6899681349223269","0.608694578683968"
"ADMECaco2","LR_EL_FP","1.0","100","cdk_fp","Standard","0.5","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","100","cdk_fp","Standard","0.5","0.6154562656074726","0.5921543576747994","0.6611951732962639","0.5930192658513548"
"ADMECaco2","LR_EL_FP","0.05","100","cdk_fp","Standard","0.5","0.6025858716306918","0.5690370058260824","0.6531383109760016","0.5855822980899912"
"ADMECaco2","LR_EL_FP","0.01","100","cdk_fp","Standard","0.5","0.6031612899730548","0.5575942856848333","0.6562345170871511","0.5956550671471801"
"ADMECaco2","LR_EL_FP","0.005","100","cdk_fp","Standard","0.5","0.5982753735340532","0.5498637302375946","0.6604910682584434","0.5844713221061218"
"ADMECaco2","LR_EL_FP","1.0","500","cdk_fp","Standard","0.5","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","cdk_fp","Standard","0.5","0.6154589816251673","0.5921631085271217","0.6611956385578911","0.5930181977904891"
"ADMECaco2","LR_EL_FP","0.05","500","cdk_fp","Standard","0.5","0.6027165249490146","0.569162319918511","0.6532408468931623","0.5857464080353706"
"ADMECaco2","LR_EL_FP","0.01","500","cdk_fp","Standard","0.5","0.6054836961743436","0.5499654743091724","0.6590794762680774","0.6074061379457811"
"ADMECaco2","LR_EL_FP","0.005","500","cdk_fp","Standard","0.5","0.6064199931301547","0.5534981971774235","0.6598781369371016","0.6058836452759387"
"ADMECaco2","LR_EL_FP","1.0","10","rdkit_fp","MaxMin","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","10","rdkit_fp","MaxMin","0.75","0.6221956316505652","0.6140912873351742","0.6720827370334739","0.5804128705830478"
"ADMECaco2","LR_EL_FP","0.05","10","rdkit_fp","MaxMin","0.75","0.5980760064414398","0.5686092628850804","0.6659069518169975","0.5597118046222415"
"ADMECaco2","LR_EL_FP","0.01","10","rdkit_fp","MaxMin","0.75","0.6183159167446163","0.5739649423392849","0.6928877323852634","0.5880950755093005"
"ADMECaco2","LR_EL_FP","0.005","10","rdkit_fp","MaxMin","0.75","0.6304356683158368","0.5848399219014527","0.70153302372472","0.6049340593213376"
"ADMECaco2","LR_EL_FP","1.0","100","rdkit_fp","MaxMin","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","0.75","0.6222317326595129","0.6165718179799602","0.6687317313364305","0.5813916486621483"
"ADMECaco2","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","0.75","0.607689741967277","0.5986577780685245","0.6552071867744809","0.5692042610588255"
"ADMECaco2","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","0.75","0.6053056752437344","0.5639343882750654","0.6785023065668166","0.5734803308893212"
"ADMECaco2","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","0.75","0.6035026812749554","0.5476826245777683","0.6856045450552831","0.5772208741918151"
"ADMECaco2","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","0.75","0.6222317764652211","0.6165718179799602","0.6687317313364305","0.5813917800792724"
"ADMECaco2","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","0.75","0.6077951316409278","0.5986667631662365","0.6552179500915352","0.5695006816650117"
"ADMECaco2","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","0.75","0.609879530457659","0.570731666369422","0.6780919253303058","0.5808149996732492"
"ADMECaco2","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","0.75","0.6109024492671341","0.5632507284098629","0.684033812743297","0.5854228066482424"
"ADMECaco2","LR_EL_FP","1.0","10","cdk_fp","MaxMin","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","10","cdk_fp","MaxMin","0.75","0.6323408088305882","0.6134080518643157","0.6792181923172322","0.6043961823102166"
"ADMECaco2","LR_EL_FP","0.05","10","cdk_fp","MaxMin","0.75","0.6033365980005941","0.583524221958855","0.6511529283056109","0.5753326437373169"
"ADMECaco2","LR_EL_FP","0.01","10","cdk_fp","MaxMin","0.75","0.6125528256679126","0.5847511233613812","0.67561217450356","0.5772951791387964"
"ADMECaco2","LR_EL_FP","0.005","10","cdk_fp","MaxMin","0.75","0.6252058020336752","0.590502109481158","0.6864673032150829","0.5986479934047846"
"ADMECaco2","LR_EL_FP","1.0","100","cdk_fp","MaxMin","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","100","cdk_fp","MaxMin","0.75","0.6328850702621137","0.606617323018002","0.6826604220209451","0.609377465747394"
"ADMECaco2","LR_EL_FP","0.05","100","cdk_fp","MaxMin","0.75","0.6080303730103731","0.5835895534411167","0.6525079960483755","0.5879935695416272"
"ADMECaco2","LR_EL_FP","0.01","100","cdk_fp","MaxMin","0.75","0.604560268683275","0.5515603163357196","0.6603281286340968","0.6017923610800083"
"ADMECaco2","LR_EL_FP","0.005","100","cdk_fp","MaxMin","0.75","0.6026869603888976","0.5548699558301472","0.6573149560695355","0.5958759692670101"
"ADMECaco2","LR_EL_FP","1.0","500","cdk_fp","MaxMin","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","cdk_fp","MaxMin","0.75","0.6328861304854342","0.606620868279118","0.6826604220209451","0.6093771011562398"
"ADMECaco2","LR_EL_FP","0.05","500","cdk_fp","MaxMin","0.75","0.6079529510538961","0.5836224097511276","0.6523143749855895","0.5879220684249712"
"ADMECaco2","LR_EL_FP","0.01","500","cdk_fp","MaxMin","0.75","0.6018384322451215","0.5469744388435563","0.6577176290001666","0.6008232288916416"
"ADMECaco2","LR_EL_FP","0.005","500","cdk_fp","MaxMin","0.75","0.6060621766819826","0.5532179257606209","0.6575466811182785","0.6074219231670487"
"ADMECaco2","LR_EL_FP","1.0","10","rdkit_fp","Standard","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","10","rdkit_fp","Standard","0.75","0.6221956316505654","0.6140912873351744","0.6720827370334735","0.580412870583048"
"ADMECaco2","LR_EL_FP","0.05","10","rdkit_fp","Standard","0.75","0.5980760064414398","0.5686092628850804","0.6659069518169975","0.5597118046222412"
"ADMECaco2","LR_EL_FP","0.01","10","rdkit_fp","Standard","0.75","0.6183159167446163","0.5739649423392851","0.6928877323852634","0.5880950755093005"
"ADMECaco2","LR_EL_FP","0.005","10","rdkit_fp","Standard","0.75","0.6304356683158368","0.5848399219014523","0.7015330237247202","0.6049340593213378"
"ADMECaco2","LR_EL_FP","1.0","100","rdkit_fp","Standard","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","100","rdkit_fp","Standard","0.75","0.6222317326548371","0.6165718179799623","0.6687317313222961","0.581391648662253"
"ADMECaco2","LR_EL_FP","0.05","100","rdkit_fp","Standard","0.75","0.6076897419674027","0.5986577780688191","0.6552071867745176","0.569204261058871"
"ADMECaco2","LR_EL_FP","0.01","100","rdkit_fp","Standard","0.75","0.6053056752436703","0.5639343882750305","0.6785023065667426","0.5734803308892379"
"ADMECaco2","LR_EL_FP","0.005","100","rdkit_fp","Standard","0.75","0.6035026812905778","0.5476826245774884","0.6856045451024366","0.5772208741918082"
"ADMECaco2","LR_EL_FP","1.0","500","rdkit_fp","Standard","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","rdkit_fp","Standard","0.75","0.6222317764604299","0.6165718179799623","0.6687317313222961","0.5813917800790315"
"ADMECaco2","LR_EL_FP","0.05","500","rdkit_fp","Standard","0.75","0.6077951345263466","0.5986667718423693","0.655217950091442","0.5695006816452286"
"ADMECaco2","LR_EL_FP","0.01","500","rdkit_fp","Standard","0.75","0.6098795304302578","0.570731666345073","0.6780919253144634","0.5808149996312372"
"ADMECaco2","LR_EL_FP","0.005","500","rdkit_fp","Standard","0.75","0.6107831810854564","0.5632507283512255","0.683676008235354","0.5854228066697895"
"ADMECaco2","LR_EL_FP","1.0","10","cdk_fp","Standard","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","10","cdk_fp","Standard","0.75","0.6323408088305883","0.6134080518643157","0.6792181923172322","0.6043961823102169"
"ADMECaco2","LR_EL_FP","0.05","10","cdk_fp","Standard","0.75","0.6033365980005945","0.5835242219588551","0.6511529283056113","0.5753326437373169"
"ADMECaco2","LR_EL_FP","0.01","10","cdk_fp","Standard","0.75","0.6125528256679128","0.5847511233613814","0.6756121745035601","0.5772951791387969"
"ADMECaco2","LR_EL_FP","0.005","10","cdk_fp","Standard","0.75","0.6252058020336754","0.5905021094811574","0.6864673032150833","0.5986479934047853"
"ADMECaco2","LR_EL_FP","1.0","100","cdk_fp","Standard","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","100","cdk_fp","Standard","0.75","0.6328850702621361","0.6066173230172559","0.68266042202168","0.6093774657474724"
"ADMECaco2","LR_EL_FP","0.05","100","cdk_fp","Standard","0.75","0.6080303730103576","0.5835895534408642","0.652507996048576","0.5879935695416324"
"ADMECaco2","LR_EL_FP","0.01","100","cdk_fp","Standard","0.75","0.6045602686839961","0.5515603163357584","0.6603281286347427","0.6017923610814875"
"ADMECaco2","LR_EL_FP","0.005","100","cdk_fp","Standard","0.75","0.6026869603904436","0.5548699558312912","0.6573149560735433","0.5958759692664961"
"ADMECaco2","LR_EL_FP","1.0","500","cdk_fp","Standard","0.75","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","cdk_fp","Standard","0.75","0.6328861306833874","0.6066208688720786","0.68266042202168","0.6093771011564039"
"ADMECaco2","LR_EL_FP","0.05","500","cdk_fp","Standard","0.75","0.6079529176299976","0.5836224110022814","0.6523142734640058","0.5879220684237054"
"ADMECaco2","LR_EL_FP","0.01","500","cdk_fp","Standard","0.75","0.6018384312486423","0.5469744388424003","0.6577176277350568","0.60082322716847"
"ADMECaco2","LR_EL_FP","0.005","500","cdk_fp","Standard","0.75","0.6060547815127979","0.5532179245065835","0.6575244917139915","0.6074219283178185"
"ADMECaco2","LR_EL_FP","1.0","10","rdkit_fp","MaxMin","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","10","rdkit_fp","MaxMin","1.0","0.6428322719289212","0.637008902875043","0.6901644911346676","0.6013234217770531"
"ADMECaco2","LR_EL_FP","0.05","10","rdkit_fp","MaxMin","1.0","0.6156026986241677","0.5916366372267008","0.6832327785948477","0.5719386800509546"
"ADMECaco2","LR_EL_FP","0.01","10","rdkit_fp","MaxMin","1.0","0.6092133199297368","0.5675416347705746","0.6858482184248547","0.574250106593781"
"ADMECaco2","LR_EL_FP","0.005","10","rdkit_fp","MaxMin","1.0","0.6233759703441126","0.57751530895718","0.6995394323983636","0.5930731696767944"
"ADMECaco2","LR_EL_FP","1.0","100","rdkit_fp","MaxMin","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","1.0","0.6396255556586034","0.6387725106965533","0.685935170023822","0.5941689862554348"
"ADMECaco2","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","1.0","0.6107018013964259","0.6106324480572936","0.6541286710024103","0.567344285129574"
"ADMECaco2","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","1.0","0.6077307321175845","0.5761425651635015","0.6739491978253505","0.5731004333639017"
"ADMECaco2","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","1.0","0.6067257567711869","0.5608747313667645","0.6791098955540603","0.5801926433927357"
"ADMECaco2","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","1.0","0.6396254523103408","0.6387725106965533","0.685935170023822","0.5941686762106474"
"ADMECaco2","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","1.0","0.6107030381514105","0.610632121380504","0.6541279132993317","0.5673490797743957"
"ADMECaco2","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","1.0","0.6088889221059084","0.5770095660440302","0.676006596202021","0.5736506040716739"
"ADMECaco2","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","1.0","0.6124003448789311","0.570464299439666","0.6826773353233903","0.584059399873737"
"ADMECaco2","LR_EL_FP","1.0","10","cdk_fp","MaxMin","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","10","cdk_fp","MaxMin","1.0","0.6570269505417944","0.6332083676741542","0.7107426959043825","0.6271297880468464"
"ADMECaco2","LR_EL_FP","0.05","10","cdk_fp","MaxMin","1.0","0.6171203387404997","0.5914851797730446","0.6703341308771427","0.5895417055713118"
"ADMECaco2","LR_EL_FP","0.01","10","cdk_fp","MaxMin","1.0","0.6115597353104998","0.5801159848608715","0.6779719237443667","0.5765912973262611"
"ADMECaco2","LR_EL_FP","0.005","10","cdk_fp","MaxMin","1.0","0.6226999201936252","0.5908122679205929","0.6855725789918223","0.5917149136684604"
"ADMECaco2","LR_EL_FP","1.0","100","cdk_fp","MaxMin","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","100","cdk_fp","MaxMin","1.0","0.6528379616737683","0.6278136735421062","0.705805353159353","0.6248948583198457"
"ADMECaco2","LR_EL_FP","0.05","100","cdk_fp","MaxMin","1.0","0.6110884183849364","0.5891753411859143","0.6528905595155513","0.5911993544533436"
"ADMECaco2","LR_EL_FP","0.01","100","cdk_fp","MaxMin","1.0","0.6038455661694637","0.5491375042853585","0.6609495847155802","0.6014496095074524"
"ADMECaco2","LR_EL_FP","0.005","100","cdk_fp","MaxMin","1.0","0.6056574408531091","0.5526636444078509","0.6576736958813855","0.606634982270091"
"ADMECaco2","LR_EL_FP","1.0","500","cdk_fp","MaxMin","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","cdk_fp","MaxMin","1.0","0.6528387427014445","0.6278137169118807","0.705805353159353","0.6248971580330995"
"ADMECaco2","LR_EL_FP","0.05","500","cdk_fp","MaxMin","1.0","0.6110630852321864","0.5891677201230777","0.6529419691218773","0.5910795664516043"
"ADMECaco2","LR_EL_FP","0.01","500","cdk_fp","MaxMin","1.0","0.6015332533162772","0.5478122448480168","0.6621118256370918","0.5946756894637228"
"ADMECaco2","LR_EL_FP","0.005","500","cdk_fp","MaxMin","1.0","0.6051296071115289","0.5524557812338062","0.6596395496114179","0.6032934904893624"
"ADMECaco2","LR_EL_FP","1.0","10","rdkit_fp","Standard","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","10","rdkit_fp","Standard","1.0","0.6428322719289142","0.6370089028750202","0.690164491134669","0.6013234217770534"
"ADMECaco2","LR_EL_FP","0.05","10","rdkit_fp","Standard","1.0","0.6156026986241672","0.5916366372267015","0.6832327785948468","0.5719386800509534"
"ADMECaco2","LR_EL_FP","0.01","10","rdkit_fp","Standard","1.0","0.6092133199297368","0.5675416347705742","0.6858482184248549","0.5742501065937813"
"ADMECaco2","LR_EL_FP","0.005","10","rdkit_fp","Standard","1.0","0.6233759703441127","0.5775153089571796","0.6995394323983639","0.5930731696767945"
"ADMECaco2","LR_EL_FP","1.0","100","rdkit_fp","Standard","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","100","rdkit_fp","Standard","1.0","0.6396255556588722","0.6387725106965154","0.6859351700238298","0.5941689862562717"
"ADMECaco2","LR_EL_FP","0.05","100","rdkit_fp","Standard","1.0","0.6107018013994882","0.6106324480574512","0.6541286710024072","0.567344285138606"
"ADMECaco2","LR_EL_FP","0.01","100","rdkit_fp","Standard","1.0","0.6077307321155477","0.5761425651632642","0.6739491978189666","0.5731004333644124"
"ADMECaco2","LR_EL_FP","0.005","100","rdkit_fp","Standard","1.0","0.6067257567294859","0.5608747313666625","0.6791098954290761","0.5801926433927191"
"ADMECaco2","LR_EL_FP","1.0","500","rdkit_fp","Standard","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","rdkit_fp","Standard","1.0","0.6396254523343586","0.6387725106965154","0.6859351700238298","0.5941686762827307"
"ADMECaco2","LR_EL_FP","0.05","500","rdkit_fp","Standard","1.0","0.6107030479489727","0.6106321213805446","0.6541279132982936","0.5673491091680798"
"ADMECaco2","LR_EL_FP","0.01","500","rdkit_fp","Standard","1.0","0.608889525768023","0.5770095659064185","0.6760085507228791","0.5736504606747714"
"ADMECaco2","LR_EL_FP","0.005","500","rdkit_fp","Standard","1.0","0.6124207481037034","0.5704541652723467","0.6827486791647748","0.5840593998739887"
"ADMECaco2","LR_EL_FP","1.0","10","cdk_fp","Standard","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","10","cdk_fp","Standard","1.0","0.6570269505417946","0.6332083676741544","0.7107426959043827","0.6271297880468464"
"ADMECaco2","LR_EL_FP","0.05","10","cdk_fp","Standard","1.0","0.6171203387404999","0.5914851797730447","0.6703341308771432","0.5895417055713118"
"ADMECaco2","LR_EL_FP","0.01","10","cdk_fp","Standard","1.0","0.6115597353104997","0.5801159848608713","0.6779719237443669","0.5765912973262608"
"ADMECaco2","LR_EL_FP","0.005","10","cdk_fp","Standard","1.0","0.6226999201936257","0.5908122679205936","0.6855725789918224","0.5917149136684613"
"ADMECaco2","LR_EL_FP","1.0","100","cdk_fp","Standard","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","100","cdk_fp","Standard","1.0","0.6528379616749328","0.6278136735456983","0.7058053531592704","0.6248948583198296"
"ADMECaco2","LR_EL_FP","0.05","100","cdk_fp","Standard","1.0","0.6110884183713238","0.5891753411455227","0.65289055951553","0.5911993544529187"
"ADMECaco2","LR_EL_FP","0.01","100","cdk_fp","Standard","1.0","0.6038455661723261","0.54913750429578","0.6609495847134573","0.6014496095077407"
"ADMECaco2","LR_EL_FP","0.005","100","cdk_fp","Standard","1.0","0.6056574408530551","0.5526636444074431","0.6576736958822227","0.6066349822694994"
"ADMECaco2","LR_EL_FP","1.0","500","cdk_fp","Standard","1.0","0.7842415689921345","0.758317402710888","0.8295484597853163","0.7648588444801993"
"ADMECaco2","LR_EL_FP","0.1","500","cdk_fp","Standard","1.0","0.6528387427014678","0.6278137169119714","0.7058053531592704","0.6248971580331614"
"ADMECaco2","LR_EL_FP","0.05","500","cdk_fp","Standard","1.0","0.6110630789497637","0.5891677416714727","0.6529419690751036","0.5910795261027149"
"ADMECaco2","LR_EL_FP","0.01","500","cdk_fp","Standard","1.0","0.6015292665232903","0.5478122438637802","0.6621136982906394","0.5946618574154514"
"ADMECaco2","LR_EL_FP","0.005","500","cdk_fp","Standard","1.0","0.6051695722925624","0.5524557798760403","0.6596285559584117","0.6034243810432353"
"MalariaNovartis","LR_EL_FP","1.0","10","rdkit_fp","MaxMin","0.0","0.5475713553789863","0.5466962580282052","0.5500209503802811","0.5459968577284723"
"MalariaNovartis","LR_EL_FP","0.1","10","rdkit_fp","MaxMin","0.0","0.579138912861502","0.5786283689487597","0.5798192467976649","0.5789691228380813"
"MalariaNovartis","LR_EL_FP","0.05","10","rdkit_fp","MaxMin","0.0","0.583277894115334","0.5826982737622102","0.583618584054187","0.5835168245296048"
"MalariaNovartis","LR_EL_FP","0.01","10","rdkit_fp","MaxMin","0.0","0.5870138755969951","0.5863395329515694","0.5870526174873264","0.5876494763520895"
"MalariaNovartis","LR_EL_FP","0.005","10","rdkit_fp","MaxMin","0.0","0.587510769929885","0.5868214240930962","0.587509942008246","0.5882009436883129"
"MalariaNovartis","LR_EL_FP","1.0","100","rdkit_fp","MaxMin","0.0","0.5475670422864436","0.5466493121002868","0.5503317618120496","0.5457200529469945"
"MalariaNovartis","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","0.0","0.5995551138588369","0.6016810413697593","0.5997238469880628","0.5972604532186885"
"MalariaNovartis","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","0.0","0.6204201706600507","0.6237137498690533","0.6181980829677595","0.6193486791433392"
"MalariaNovartis","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","0.0","0.6747372333507068","0.680637517351103","0.6685081128918222","0.6750660698091953"
