"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"LogP","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.001","1.8433274713982792","1.7571980530682871","1.85763674451711","1.9151476166094408"
"LogP","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.001","1.8304770635765333","1.7446254647012076","1.843865863235067","1.9029398627933247"
"LogP","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.001","1.8169806404125508","1.729798112477181","1.8315607377683274","1.8895830709921442"
"LogP","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.001","1.8434715564214057","1.7571917179051353","1.8579676856628018","1.91525526569628"
"LogP","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.001","1.8450354820430805","1.7588362738828243","1.8594227165406172","1.9168474557058002"
"LogP","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.001","1.8450858768793383","1.7589302384076242","1.8594899137574854","1.9168374784729059"
"LogP","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.001","1.8447782133428685","1.7586274184170878","1.8591427502081053","1.9165644714034127"
"LogP","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.001","1.8419065870206885","1.7557484870151798","1.8559977515682167","1.9139735224786687"
"LogP","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.001","1.8240852051344607","1.738054857474908","1.8366731496936204","1.8975276082348533"
"LogP","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.001","1.8308058253702202","1.7443985885907636","1.8453253183735727","1.9026935691463247"
"LogP","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.001","1.8434446384762249","1.7572346986638572","1.8577906480514097","1.9153085687134082"
"LogP","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.001","1.8321305665227205","1.7460439716210658","1.845690945379142","1.9046567825679537"
"LogP","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.001","1.8236140149702005","1.736625385591328","1.838298845538913","1.8959178137803605"
"LogP","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.001","1.8441425020502134","1.7579208241890882","1.858542458721055","1.9159642232404968"
"LogP","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.001","1.8451006672831813","1.7589020411460021","1.8594796931677517","1.9169202675357906"
"LogP","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.01","1.8448932759554646","1.7587182329318714","1.8593260514155534","1.9166355435189688"
"LogP","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.01","1.8418231570967365","1.7558155179225112","1.855958063217813","1.9136958901498853"
"LogP","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.01","1.8130297773589745","1.7285566368901135","1.8245668354734623","1.8859658597133468"
"LogP","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.01","1.6502339881225143","1.5676458827339665","1.6544673898957256","1.7285886917378501"
"LogP","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.01","1.6755451804833872","1.5806501234390151","1.698229727368651","1.7477556906424963"
"LogP","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.01","1.8262558781051148","1.7407542523070139","1.8391675265988345","1.898845855409496"
"LogP","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.01","1.7076534445489537","1.6240210094809757","1.713320302077628","1.7856190220882577"
"LogP","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.01","1.6067206372726932","1.5105453745567938","1.6242333202211938","1.6853832170400915"
"LogP","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.01","1.8285859535971303","1.7415551343091413","1.8434945654987223","1.9007081609835268"
"LogP","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.01","1.8440754396469174","1.757666516142496","1.8586459205098191","1.9159138822884372"
"LogP","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.01","1.844776563686258","1.758625881610643","1.8591407235116866","1.9165630859364446"
"LogP","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.01","1.84174786374477","1.755600206190363","1.855802644403787","1.9138407406401605"
"LogP","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.01","1.8129079228973006","1.7274680187172542","1.8235480481778619","1.8877077017967856"
"LogP","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.01","1.6613022842758258","1.576580501331919","1.6606741360842097","1.7466522154113489"
"LogP","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.01","1.7203946186589911","1.6315896103619216","1.7366897249515847","1.7929045206634668"
"LogP","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.01","1.8277493128995481","1.7419147872092124","1.8407968436353075","1.9005363078541242"
"LogP","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.01","1.7247788898625398","1.6389503340459155","1.7321502891596459","1.8032360463820585"
"LogP","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.01","1.6633384202628587","1.571147398220654","1.6796134563728344","1.739254406195088"
"LogP","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.01","1.835116592830073","1.7486283364981232","1.8496054634897072","1.907115978502389"
"LogP","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.01","1.8446840501676693","1.758311545040993","1.8592130090037233","1.916527596458292"
"LogP","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.1","1.8418074707500136","1.7558019558952729","1.8559396156056978","1.9136808407490704"
"LogP","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.1","1.8115435598003182","1.7272720434019584","1.8228214985913975","1.8845371374075985"
"LogP","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.1","1.5656666597925406","1.4917772970283087","1.5612910383357326","1.6439316440135807"
"LogP","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.1","0.9572547692759649","0.8689623848226785","0.9690619656845749","1.033739957320641"
"LogP","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.1","1.2028790024314147","1.0903328772441172","1.2379451894440303","1.280358940606097"
"LogP","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.1","1.6710484358460251","1.5919264005423934","1.6722126190989484","1.7490062878967334"
"LogP","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.1","1.0441344653747346","0.9567913034016802","1.0380213032941248","1.1375907894283992"
"LogP","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.1","1.0862301299330146","0.9653057984127476","1.1093918983864914","1.1839926929998046"
"LogP","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.1","1.7125192847053279","1.6214875218327682","1.7307605675182687","1.7853097647649463"
"LogP","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.1","1.8339992752669207","1.7466973932449685","1.8494549482691882","1.9058454842866053"
"LogP","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.1","1.8417313678940719","1.7555848634956808","1.855782275153309","1.9138269650332256"
"LogP","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.1","1.8113799043447767","1.7260391199258405","1.8217241214671633","1.8863764716413263"
"LogP","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.1","1.581339709080584","1.4989958926807323","1.5695906365532712","1.6754325980077485"
"LogP","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.1","1.047080331915413","0.9463916485795186","1.0463782758936324","1.1484710712730881"
"LogP","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.1","1.3076027489202602","1.2150617421879146","1.3285072793072426","1.379239225265623"
"LogP","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.1","1.690304532135876","1.6070526322039016","1.6937629954894469","1.77009796871428"
"LogP","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.1","1.1422425754959837","1.051910463494102","1.1405616635163685","1.2342555994774809"
"LogP","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.1","1.2028741887982033","1.0893296814364675","1.2246135741738522","1.2946793107842904"
"LogP","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.1","1.7606055148677993","1.6734638651775884","1.7750112998191607","1.8333413796066491"
"LogP","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.1","1.8401092300019346","1.7528517256816123","1.854735567124114","1.9127403972000772"
"LogP","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0","1.8113894670481328","1.727139266254794","1.8226402970612985","1.8843888378283058"
"LogP","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0","1.5549822170716705","1.483327491925678","1.5488935690185652","1.632725590270768"
"LogP","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0","0.8392115010301652","0.7698105183072116","0.8440230669215765","0.9038009178617072"
"LogP","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0","0.6468884212611914","0.5859581362998278","0.6658018444184355","0.688905283065311"
"LogP","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0","0.7659031826144581","0.6940929824957315","0.7534110383350583","0.8502055270125847"
"LogP","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0","0.9375376191213013","0.8653211860982898","0.9307151886406035","1.0165764826250108"
"LogP","SVR_RBF_DESC","0.001","Standard","rdkit_desc","1.0","0.6716635652538981","0.6069194361053434","0.687496414195326","0.7205748454610255"
"LogP","SVR_RBF_DESC","0.01","Standard","rdkit_desc","1.0","0.7059115062160705","0.6365629784988313","0.6761932269721939","0.8049783131771865"
"LogP","SVR_RBF_DESC","0.1","Standard","rdkit_desc","1.0","1.381378810835691","1.305782234634414","1.376900985471365","1.461453212401294"
"LogP","SVR_RBF_DESC","1.0","Standard","rdkit_desc","1.0","1.77240780981135","1.6810918653108817","1.7924386310329359","1.8436929330902325"
"LogP","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0","1.8112198569342297","1.7258914807645185","1.8215296412757973","1.8862384487623731"
"LogP","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","1.0","1.5711640072536726","1.4892985602549929","1.558018876705916","1.6661745848001086"
"LogP","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","1.0","0.9100270659868941","0.8135259795848926","0.9085573118400355","1.007997906535754"
"LogP","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","1.0","0.6104739868688228","0.5279742821602721","0.6379113733439256","0.6655363051022708"
"LogP","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","1.0","0.8385043661650812","0.7661636339222887","0.8334393406051184","0.9159101239678364"
"LogP","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0","1.0221834698728312","0.9375514522629629","1.0185004583651902","1.1104984989903406"
"LogP","SVR_RBF_DESC","0.001","Standard","cdk_desc","1.0","0.6342218591927725","0.5621303105665487","0.6548866224879999","0.6856486445237688"
"LogP","SVR_RBF_DESC","0.01","Standard","cdk_desc","1.0","0.7899397628506138","0.7020964043019646","0.7827637816685696","0.8849591025813073"
"LogP","SVR_RBF_DESC","0.1","Standard","cdk_desc","1.0","1.511887089008166","1.4283830898333747","1.5139598489273352","1.5933183282637875"
"LogP","SVR_RBF_DESC","1.0","Standard","cdk_desc","1.0","1.8061309701861095","1.7123901243776267","1.8219740148351442","1.8840287713455568"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0E-4","0.7861851537052096","0.7543782223660881","0.8301343524997216","0.7740428862498189"
"ADMECaco2","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0E-4","0.7861841855716989","0.7543771360086605","0.8301335526990153","0.774041868007421"
"ADMECaco2","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0E-4","0.7861749245345441","0.7543668221366594","0.8301255581620245","0.7740323933049486"
"ADMECaco2","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0E-4","0.786111865137447","0.7543004793802348","0.8300590721833242","0.7739760438487823"
"ADMECaco2","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0E-4","0.786116345387577","0.7543031887269166","0.8300601867789374","0.7739856606568767"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0E-4","0.7861827976782166","0.7543761012212677","0.8301323559383913","0.774039935874991"
"ADMECaco2","SVR_RBF_DESC","0.001","Standard","rdkit_desc","1.0E-4","0.7861626310876685","0.7543576216945496","0.8301133151042666","0.7740169564641896"
"ADMECaco2","SVR_RBF_DESC","0.01","Standard","rdkit_desc","1.0E-4","0.7860824879329495","0.75428688462631","0.8300190166772282","0.7739415624953105"
"ADMECaco2","SVR_RBF_DESC","0.1","Standard","rdkit_desc","1.0E-4","0.7861677766061818","0.7543562319012123","0.8301239949438418","0.7740231029734912"
"ADMECaco2","SVR_RBF_DESC","1.0","Standard","rdkit_desc","1.0E-4","0.7861791226695276","0.7543681052412639","0.8301365628750719","0.774032699892247"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0E-4","0.7861851545958073","0.7543782544587536","0.830134342158935","0.7740428671697333"
"ADMECaco2","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","1.0E-4","0.7861841937972587","0.7543774531004643","0.8301334507079963","0.7740416775833153"
"ADMECaco2","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","1.0E-4","0.7861749449429881","0.7543696436721579","0.8301246709243973","0.7740305202324089"
"ADMECaco2","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","1.0E-4","0.7861106440143627","0.754312905795547","0.8300577114397347","0.7739613148078063"
"ADMECaco2","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","1.0E-4","0.7861272669356499","0.7543218130856267","0.8300792548090989","0.773980732912224"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0E-4","0.7861822618180788","0.7543765478724246","0.8301315369926595","0.7740387005891521"
"ADMECaco2","SVR_RBF_DESC","0.001","Standard","cdk_desc","1.0E-4","0.7861580686899611","0.7543593759794998","0.8301077874371051","0.7740070426532784"
"ADMECaco2","SVR_RBF_DESC","0.01","Standard","cdk_desc","1.0E-4","0.7860785070110676","0.754292933036678","0.8300272389790799","0.7739153490174446"
"ADMECaco2","SVR_RBF_DESC","0.1","Standard","cdk_desc","1.0E-4","0.7861715666887629","0.7543607456917499","0.8301289665119379","0.7740249878626005"
"ADMECaco2","SVR_RBF_DESC","1.0","Standard","cdk_desc","1.0E-4","0.7861791212296732","0.7543681042627879","0.8301365721033458","0.7740326873228859"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.001","0.7861841810896296","0.7543771301783557","0.8301335529559485","0.7740418601345849"
"ADMECaco2","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.001","0.7861745003147332","0.7543662674696762","0.8301255551833427","0.774031678291181"
"ADMECaco2","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.001","0.786081937121303","0.7542631993695639","0.8300456288249447","0.7739369831694006"
"ADMECaco2","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.001","0.7854529980039957","0.7536017660459301","0.8293815899652126","0.7733756380008442"
"ADMECaco2","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.001","0.785526366990065","0.7537161814132906","0.8293926442380442","0.7734702753188601"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.001","0.7861606253440822","0.7543559262468409","0.8301135895526578","0.774012360232748"
"ADMECaco2","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.001","0.7859592250217441","0.7541715158747344","0.8299233070730462","0.7737828521174521"
"ADMECaco2","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.001","0.7851601136718305","0.7534663598335504","0.828981688725154","0.7730322924567868"
"ADMECaco2","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.001","0.786040095747977","0.7542458769382085","0.8300302261265827","0.7738441841791394"
"ADMECaco2","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.001","0.7861534978318722","0.754364565942114","0.8301557918403577","0.7739401357131449"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.001","0.7861841899969932","0.7543774511082846","0.8301334495498313","0.7740416693328637"
"ADMECaco2","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.001","0.7861745827063192","0.7543694387090484","0.830124535445908","0.7740297739640014"
"ADMECaco2","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.001","0.7860821525115061","0.7542914414227723","0.8300367718557421","0.7739182442560041"
"ADMECaco2","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.001","0.7854408286427268","0.7537264997258609","0.8293679031658491","0.7732280830364705"
"ADMECaco2","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.001","0.7856355203832194","0.7539021133299593","0.8295833348280856","0.7734211129916133"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.001","0.7861552678969638","0.7543603939939197","0.8301054013584273","0.7740000083385448"
"ADMECaco2","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.001","0.7859136820185583","0.7541891496654572","0.8298681241488827","0.7736837722413349"
"ADMECaco2","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.001","0.7851202253310042","0.7535266010944626","0.8290636232277264","0.7727704516708239"
"ADMECaco2","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.001","0.7860779763669165","0.7542909861425259","0.8300799169078885","0.7738630260503353"
"ADMECaco2","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.001","0.7861534834116443","0.7543645561569007","0.8301558841237646","0.7739400099542675"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.01","0.7861744555046783","0.7543662091856838","0.8301255577582701","0.7740315995700812"
"ADMECaco2","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.01","0.7860777037849692","0.7542576686722506","0.8300456034804837","0.7739298392021732"
"ADMECaco2","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.01","0.785156796298827","0.7532340604333027","0.829248243083638","0.77298808537954"
"ADMECaco2","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.01","0.7799286802683566","0.7468894088993314","0.8228170543905294","0.7700795775152088"
"ADMECaco2","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.01","0.7798262376949913","0.7480430593315739","0.8227407031085539","0.7686949506448464"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.01","0.7859393506295769","0.7541549217604456","0.8299261447814488","0.7737369853468361"
"ADMECaco2","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.01","0.784150973474039","0.7522313638325822","0.8280316187661209","0.7721899378234138"
"ADMECaco2","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.01","0.7767050900832454","0.7453705868198819","0.8185631228437086","0.7661815605861455"
"ADMECaco2","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.01","0.7848710594660123","0.7531962212076767","0.8290267157843138","0.7723902414060464"
"ADMECaco2","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.01","0.7860027483624862","0.7543388290026037","0.8303575394384111","0.7733118766464439"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.01","0.7861745447169324","0.7543694188123646","0.8301245238719159","0.7740296914665167"
"ADMECaco2","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.01","0.786078541300372","0.7542894131994634","0.8300354233837482","0.7739107873179046"
"ADMECaco2","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.01","0.785160130896135","0.7535194390830877","0.8291610762016522","0.7727998774036648"
"ADMECaco2","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.01","0.7797281473952458","0.7480239580786263","0.8227161504686","0.7684443336385111"
"ADMECaco2","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.01","0.7809343781604833","0.7498762628724713","0.8245684818816641","0.7683583897273145"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.01","0.7858858916392606","0.7541997227672623","0.8298443892132433","0.7736135629372758"
"ADMECaco2","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.01","0.7837268625089912","0.75241857045652","0.8274946316853621","0.7712673853850914"
"ADMECaco2","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.01","0.7763558720426499","0.746165400870457","0.8194163595612467","0.7634858556962463"
"ADMECaco2","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.01","0.7852415492933628","0.7536107318902181","0.8295442724032831","0.7725696435865871"
"ADMECaco2","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.01","0.7860026401746442","0.7543387325049864","0.83035857330781","0.7733106147111362"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.1","0.7860772567483142","0.7542570877383299","0.8300456297893414","0.7739290527172711"
"ADMECaco2","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.1","0.7851153507390783","0.7531803537492655","0.8292484343451881","0.7729172641227814"
"ADMECaco2","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.1","0.7776533368623536","0.743333694425124","0.8223414419801586","0.7672848741817786"
"ADMECaco2","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.1","0.7386137302238507","0.6975859307407141","0.7762817659448974","0.7419734939859407"
"ADMECaco2","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.1","0.7342819826043562","0.7007160382248946","0.767620242369161","0.7345096672190127"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.1","0.7840431324393361","0.752094225386101","0.8280670249606482","0.7719681469712592"
"ADMECaco2","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.1","0.7697902409367762","0.7357440673723189","0.8120769199039755","0.7615497355340344"
"ADMECaco2","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.1","0.7187961071112192","0.6856539742519594","0.7543118686715387","0.7164224784101595"
"ADMECaco2","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.1","0.7743786862418623","0.7430324466697107","0.8171248899129961","0.7629787221428802"
"ADMECaco2","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.1","0.7855191613240898","0.7540470894415461","0.8296920192724921","0.7728183752582313"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.1","0.7860781627336584","0.7542892167443522","0.8300353084099791","0.7739099630466442"
"ADMECaco2","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.1","0.78512605537649","0.753503833495764","0.8291484486196613","0.7727258840140451"
"ADMECaco2","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.1","0.7776252642557305","0.7464195675788748","0.8217584829309202","0.7646977422573964"
"ADMECaco2","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.1","0.7382603752300841","0.7068563085595905","0.7761126197326284","0.7318121973980337"
"ADMECaco2","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.1","0.7434642860238768","0.7146329687440357","0.7821012321211324","0.7336586572064624"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.1","0.7835745064885445","0.7525654992400083","0.8273094483659311","0.7708485718596944"
"ADMECaco2","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.1","0.767599419841262","0.7394070762467964","0.8081805533837306","0.7552106298932593"
"ADMECaco2","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.1","0.7193195060622667","0.6916195723326337","0.757255236457081","0.7090837093970854"
"ADMECaco2","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.1","0.7782099808218242","0.747104561641246","0.8218266298648067","0.7656987509594202"
"ADMECaco2","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.1","0.7855180506479792","0.7540456692494734","0.829700586543908","0.7728078961505563"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0","0.7851109869590793","0.7531747353786428","0.8292487534505614","0.7729094720480341"
"ADMECaco2","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0","0.7774997064676766","0.7429093225651472","0.8224026432830522","0.7671871535548302"
"ADMECaco2","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0","0.7333074737159292","0.693079773133285","0.7676879011837522","0.7391547468307507"
"ADMECaco2","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0","0.6309491302475543","0.5905308185866609","0.6528608648347741","0.6494557073212279"
"ADMECaco2","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0","0.6371876599367505","0.6177822484859559","0.6539145804413135","0.639866150882982"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0","0.7692311478840826","0.7353832498410221","0.8113132107584137","0.7609969830528123"
"ADMECaco2","SVR_RBF_DESC","0.001","Standard","rdkit_desc","1.0","0.7029536625273854","0.6630160092335894","0.7350099069886966","0.7108350713598705"
"ADMECaco2","SVR_RBF_DESC","0.01","Standard","rdkit_desc","1.0","0.6181690192428619","0.5930934378418224","0.6388224702744136","0.6225911496123498"
"ADMECaco2","SVR_RBF_DESC","0.1","Standard","rdkit_desc","1.0","0.733956424394147","0.7144614357333836","0.7738955812058346","0.7135122562432229"
"ADMECaco2","SVR_RBF_DESC","1.0","Standard","rdkit_desc","1.0","0.7837052790569841","0.7590639361817928","0.8310216488215902","0.761030252167569"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0","0.7851225045307003","0.753502400553468","0.8291474012061297","0.7727177118325033"
"ADMECaco2","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","1.0","0.7775061958606665","0.7464103113487942","0.8215914135980613","0.7645168626351437"
"ADMECaco2","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","1.0","0.7360810871474422","0.7076149088065873","0.7721570629169511","0.7284712897187882"
"ADMECaco2","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","1.0","0.6482003610835836","0.620362482258104","0.6611218252206589","0.663116775771988"
"ADMECaco2","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","1.0","0.6622848005823193","0.6469336406592132","0.6731520563596811","0.6667687047280637"
"ADMECaco2","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0","0.7673808318477775","0.7414130661673993","0.8059875547130464","0.7547418746628868"
"ADMECaco2","SVR_RBF_DESC","0.001","Standard","cdk_desc","1.0","0.6976726871549324","0.6896202280051836","0.7084840770666098","0.6949137563930036"
"ADMECaco2","SVR_RBF_DESC","0.01","Standard","cdk_desc","1.0","0.6265358724909674","0.6364846980961172","0.6102973771378538","0.6328255422389311"
"ADMECaco2","SVR_RBF_DESC","0.1","Standard","cdk_desc","1.0","0.7431934159372137","0.7243313478477096","0.7883198037449285","0.7169290962190027"
"ADMECaco2","SVR_RBF_DESC","1.0","Standard","cdk_desc","1.0","0.7836841251394776","0.7589712381330053","0.8311074774235508","0.7609736598618767"
"TB_SRI","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0E-4","0.6669972607534688","0.6674616782264217","0.6583007078463676","0.6752293961876168"
"TB_SRI","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0E-4","0.6669970184855482","0.6674621172208463","0.6583004604032103","0.6752284778325879"
"TB_SRI","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0E-4","0.6669635678605269","0.6674560769710378","0.6582979625832555","0.6751366640272873"
"TB_SRI","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0E-4","0.6669618974557117","0.6674374099237712","0.6582748410869547","0.6751734413564093"
