"NAME [String]","METHOD [String]","gamma [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","C [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","0.1","1.3635241425700322","1.434858856022113","1.342694349870654","1.3130192218173293"
"MouseRatTox","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","0.1","1.35126155536151","1.4226012866518896","1.3205423459883965","1.3106410334442438"
"MouseRatTox","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","0.1","1.3648388765296904","1.438891055862207","1.342707230560588","1.312918343166276"
"MouseRatTox","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","0.1","1.3694860306457137","1.4413719799052191","1.3463633689071135","1.3207227431248092"
"MouseRatTox","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","0.1","1.3713554514016588","1.4433674352127037","1.34768377222574","1.323015146766533"
"MouseRatTox","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","0.1","1.3606831845914542","1.4334716193822747","1.3404619140192395","1.3081160203728481"
"MouseRatTox","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","0.1","1.3504536782878243","1.4249254228556976","1.323123042649646","1.3033125693581298"
"MouseRatTox","SVR_RBF_FP","0.01","2000","cdk_fp","Standard","0.1","1.3669083184229052","1.4402096420772341","1.3464674928482765","1.3140478203432049"
"MouseRatTox","SVR_RBF_FP","0.1","2000","cdk_fp","Standard","0.1","1.369721183479377","1.4414254026316549","1.3468607515006352","1.3208773963058404"
"MouseRatTox","SVR_RBF_FP","1.0","2000","cdk_fp","Standard","0.1","1.3713556245394083","1.443365208291565","1.3476837032859645","1.3230179620406954"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","1.0","1.369500667378558","1.4438503789634813","1.3443509966360663","1.3203006265361257"
"MouseRatTox","SVR_RBF_FP","0.001","1000","rdkit_fp","MaxMin","1.0","1.3414440382440063","1.4209877068193066","1.319692535741408","1.2836518721713042"
"MouseRatTox","SVR_RBF_FP","0.01","1000","rdkit_fp","MaxMin","1.0","1.2328282161148163","1.3200866782630745","1.2092520616499831","1.1691459084313913"
"MouseRatTox","SVR_RBF_FP","0.1","1000","rdkit_fp","MaxMin","1.0","1.209566735305563","1.3262264030757194","1.1739732235118439","1.1285005793291254"
"MouseRatTox","SVR_RBF_FP","1.0","1000","rdkit_fp","MaxMin","1.0","1.3449241179952154","1.4432330619111085","1.3191294825318975","1.2724098095426408"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","1.0","1.369190866756169","1.4436344944427673","1.343915563644059","1.3200225421816807"
"MouseRatTox","SVR_RBF_FP","0.001","1500","rdkit_fp","MaxMin","1.0","1.3392608322906956","1.4189548638761849","1.3161898922686468","1.2826377407272556"
"MouseRatTox","SVR_RBF_FP","0.01","1500","rdkit_fp","MaxMin","1.0","1.2297426795625794","1.3165340588731673","1.2087176415051524","1.1639763383094186"
"MouseRatTox","SVR_RBF_FP","0.1","1500","rdkit_fp","MaxMin","1.0","1.210283225583403","1.331099148837287","1.1768270546729807","1.1229234732399416"
"MouseRatTox","SVR_RBF_FP","1.0","1500","rdkit_fp","MaxMin","1.0","1.353303376049859","1.4381278681542304","1.3422956048875843","1.2794866551077622"
"MouseRatTox","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","1.0","1.369016616495611","1.4436678782045886","1.343724473670028","1.3196574976122166"
"MouseRatTox","SVR_RBF_FP","0.001","2000","rdkit_fp","MaxMin","1.0","1.3376732587128493","1.4188723191853374","1.314835502347963","1.2793119546052478"
"MouseRatTox","SVR_RBF_FP","0.01","2000","rdkit_fp","MaxMin","1.0","1.2281324713471908","1.314348386779923","1.2079559450583897","1.16209308220326"
"MouseRatTox","SVR_RBF_FP","0.1","2000","rdkit_fp","MaxMin","1.0","1.2058366156131983","1.3257300434104349","1.1705681632687412","1.1212116401604184"
"MouseRatTox","SVR_RBF_FP","1.0","2000","rdkit_fp","MaxMin","1.0","1.3518730272452881","1.4412300011477144","1.3400701153815848","1.2743189652065658"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","1.0","1.3697625153942499","1.4438142684355408","1.3442203904738308","1.3212528872733782"
"MouseRatTox","SVR_RBF_FP","0.001","1000","cdk_fp","MaxMin","1.0","1.344162319789583","1.4212079885595057","1.3197057774761696","1.2915731933330734"
"MouseRatTox","SVR_RBF_FP","0.01","1000","cdk_fp","MaxMin","1.0","1.2412998139570677","1.315361405967205","1.2276611811727114","1.180876854731287"
"MouseRatTox","SVR_RBF_FP","0.1","1000","cdk_fp","MaxMin","1.0","1.2057780799547915","1.296033684995945","1.2002401657244464","1.1210603891439828"
"MouseRatTox","SVR_RBF_FP","1.0","1000","cdk_fp","MaxMin","1.0","1.3381144114555366","1.4194398242544861","1.3351552422225574","1.2597481678895661"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","1.0","1.369698201328652","1.4437991010271733","1.3442033371034938","1.3210921658552888"
"MouseRatTox","SVR_RBF_FP","0.001","1500","cdk_fp","MaxMin","1.0","1.3446034858617801","1.4213249644819284","1.319891851193629","1.2925936419097828"
"MouseRatTox","SVR_RBF_FP","0.01","1500","cdk_fp","MaxMin","1.0","1.2465724389547523","1.315835216037952","1.2350285068051927","1.1888535940211125"
"MouseRatTox","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","1.0","1.216485026792728","1.3042584570129692","1.203149336807765","1.14204728655745"
"MouseRatTox","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","1.0","1.3434459087599322","1.4238483299813722","1.3282667904771097","1.2782226058213146"
"MouseRatTox","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","1.0","1.3689856237788696","1.4436103726868073","1.3438496143251795","1.3194968843246218"
"MouseRatTox","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","1.0","1.3377817242556977","1.4197149698676825","1.3165569733663","1.2770732295331106"
"MouseRatTox","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","1.0","1.2364531385490574","1.3143268655190026","1.2268903603036796","1.1681421898244901"
"MouseRatTox","SVR_RBF_FP","0.1","2000","cdk_fp","MaxMin","1.0","1.2139848733517689","1.3077305092744562","1.1997624262103301","1.1344616845705198"
"MouseRatTox","SVR_RBF_FP","1.0","2000","cdk_fp","MaxMin","1.0","1.3486223682122602","1.4248185618385327","1.345762817569655","1.2752857252285934"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","1.0","1.2946554079926038","1.3672258932187429","1.2673764379622534","1.2493638927968147"
"MouseRatTox","SVR_RBF_FP","0.001","1000","rdkit_fp","Standard","1.0","1.2269811604554428","1.331476209112498","1.1784756289806337","1.1709916432731968"
"MouseRatTox","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","1.0","1.3326022029802809","1.4282297519097356","1.3284301522740296","1.2411467047570774"
"MouseRatTox","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","1.0","1.369273354027964","1.445863131781381","1.348256336533707","1.3137005937688042"
"MouseRatTox","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","1.0","1.3694242639655567","1.444367112741193","1.3476856382024314","1.3162200409530453"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","1.0","1.2875416351566085","1.3634934102405951","1.2559395799670146","1.243191915262216"
"MouseRatTox","SVR_RBF_FP","0.001","1500","rdkit_fp","Standard","1.0","1.247346588474513","1.3493800700621914","1.193785389693414","1.1988743056679334"
"MouseRatTox","SVR_RBF_FP","0.01","1500","rdkit_fp","Standard","1.0","1.3529606620087506","1.4329011881990277","1.354586657130823","1.2713941406964016"
"MouseRatTox","SVR_RBF_FP","0.1","1500","rdkit_fp","Standard","1.0","1.3666062906633183","1.43831860622818","1.34883651844012","1.3126637473216547"
"MouseRatTox","SVR_RBF_FP","1.0","1500","rdkit_fp","Standard","1.0","1.3693584048163148","1.444153336142252","1.34777170844963","1.316150169857062"
"MouseRatTox","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","1.0","1.279662592437953","1.3547777454693641","1.2438489312290562","1.2403611006154385"
"MouseRatTox","SVR_RBF_FP","0.001","2000","rdkit_fp","Standard","1.0","1.2543348105911993","1.3569687239296007","1.2028333137274898","1.2032023941165075"
"MouseRatTox","SVR_RBF_FP","0.01","2000","rdkit_fp","Standard","1.0","1.3505887345320995","1.436478843071661","1.345240500921767","1.2700468596028707"
"MouseRatTox","SVR_RBF_FP","0.1","2000","rdkit_fp","Standard","1.0","1.366971473167487","1.4382209488218753","1.3483842700945965","1.314309200585989"
"MouseRatTox","SVR_RBF_FP","1.0","2000","rdkit_fp","Standard","1.0","1.3693548071368724","1.4441434323085403","1.347690953866404","1.316230035235673"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1000","cdk_fp","Standard","1.0","1.2965213279371377","1.3654668437040398","1.27192297950885","1.2521741605985235"
"MouseRatTox","SVR_RBF_FP","0.001","1000","cdk_fp","Standard","1.0","1.2300112420653102","1.3072146386340597","1.210196639623577","1.1726224479382943"
"MouseRatTox","SVR_RBF_FP","0.01","1000","cdk_fp","Standard","1.0","1.3354652796563151","1.412810702378778","1.333149848258433","1.2604352883317345"
"MouseRatTox","SVR_RBF_FP","0.1","1000","cdk_fp","Standard","1.0","1.363968736487","1.428741844831411","1.34848976234809","1.3146746022814986"
"MouseRatTox","SVR_RBF_FP","1.0","1000","cdk_fp","Standard","1.0","1.3659017693625726","1.4345018035359958","1.3445586284865993","1.3186448760651226"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","1.0","1.2956379586638607","1.361002194326224","1.2694861130410802","1.2564255686242776"
"MouseRatTox","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","1.0","1.2508571361073904","1.3376029302371673","1.2046434236987065","1.210325054386297"
"MouseRatTox","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","1.0","1.3485142759288722","1.4221003924658049","1.343618404130181","1.2798240311906302"
"MouseRatTox","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","1.0","1.3634422400779125","1.4295222495256728","1.34607194958597","1.3147325211220948"
"MouseRatTox","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","1.0","1.3659098745862768","1.4345223998393335","1.3445661755729545","1.3186410483465427"
"MouseRatTox","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","1.0","1.2840080372178095","1.3554416692274849","1.2504575212087217","1.2461249212172227"
"MouseRatTox","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","1.0","1.2590021022185345","1.350424251442271","1.2215940536788124","1.2049880015345198"
"MouseRatTox","SVR_RBF_FP","0.01","2000","cdk_fp","Standard","1.0","1.3568995216131894","1.425722992853013","1.3581437629966022","1.2868318089899529"
"MouseRatTox","SVR_RBF_FP","0.1","2000","cdk_fp","Standard","1.0","1.3644092646874697","1.4294089059447554","1.348373906984212","1.315444981133442"
"MouseRatTox","SVR_RBF_FP","1.0","2000","cdk_fp","Standard","1.0","1.3659108676235743","1.4345183606649217","1.344565400392361","1.31864884181344"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","10.0","1.341227455463663","1.4205070145762568","1.318901304372496","1.284274047442236"
"MouseRatTox","SVR_RBF_FP","0.001","1000","rdkit_fp","MaxMin","10.0","1.2208386441223995","1.305262292620492","1.185937277102601","1.1713163626441054"
"MouseRatTox","SVR_RBF_FP","0.01","1000","rdkit_fp","MaxMin","10.0","1.1773121258115242","1.2784397824723537","1.1425017468634688","1.1109948480987502"
"MouseRatTox","SVR_RBF_FP","0.1","1000","rdkit_fp","MaxMin","10.0","1.1808199383652658","1.333005207346969","1.129719433360656","1.0797351743881727"
"MouseRatTox","SVR_RBF_FP","1.0","1000","rdkit_fp","MaxMin","10.0","1.3477095104448271","1.457366566439237","1.310528901958856","1.2752330629363888"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","10.0","1.3386610678357622","1.4184565925905905","1.3152142030739105","1.2823124078427857"
"MouseRatTox","SVR_RBF_FP","0.001","1500","rdkit_fp","MaxMin","10.0","1.217295732401335","1.2998608885262903","1.1847796647000206","1.1672466439776943"
"MouseRatTox","SVR_RBF_FP","0.01","1500","rdkit_fp","MaxMin","10.0","1.1826949014754653","1.3282432779645479","1.1152507840628487","1.104590642398999"
"MouseRatTox","SVR_RBF_FP","0.1","1500","rdkit_fp","MaxMin","10.0","1.182064477395228","1.3422355222626965","1.1368429786253442","1.0671149312976431"
"MouseRatTox","SVR_RBF_FP","1.0","1500","rdkit_fp","MaxMin","10.0","1.3614117028221553","1.455816999852876","1.3573498677266422","1.2710682408869476"
"MouseRatTox","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","10.0","1.336881786392908","1.4184681421140457","1.3136343988477974","1.2785428182168805"
"MouseRatTox","SVR_RBF_FP","0.001","2000","rdkit_fp","MaxMin","10.0","1.215337146200821","1.2991035899525891","1.1805990549573653","1.1663087936925083"
"MouseRatTox","SVR_RBF_FP","0.01","2000","rdkit_fp","MaxMin","10.0","1.1659698419158502","1.2874686923445051","1.1168184390836458","1.093622394319399"
"MouseRatTox","SVR_RBF_FP","0.1","2000","rdkit_fp","MaxMin","10.0","1.161963458814026","1.325581893193363","1.127729931803281","1.032578551445434"
"MouseRatTox","SVR_RBF_FP","1.0","2000","rdkit_fp","MaxMin","10.0","1.3543921034946507","1.4630538232441288","1.337993042122829","1.2621294451169933"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","10.0","1.3437858029744003","1.4208070902252568","1.3188492295422098","1.2917010891557346"
"MouseRatTox","SVR_RBF_FP","0.001","1000","cdk_fp","MaxMin","10.0","1.2316989414595765","1.300733068987733","1.2065307181854392","1.1878330372055574"
"MouseRatTox","SVR_RBF_FP","0.01","1000","cdk_fp","MaxMin","10.0","1.1725019297254773","1.2423136457950024","1.181494572689477","1.0936975706919525"
"MouseRatTox","SVR_RBF_FP","0.1","1000","cdk_fp","MaxMin","10.0","1.1774233943439294","1.33100019532404","1.146795815498769","1.0544741722089792"
"MouseRatTox","SVR_RBF_FP","1.0","1000","cdk_fp","MaxMin","10.0","1.3413933283891775","1.4412611132151782","1.3203414611427624","1.2625774108095922"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","10.0","1.3442447518273495","1.420855908330576","1.3189500473957836","1.2929282997556883"
"MouseRatTox","SVR_RBF_FP","0.001","1500","cdk_fp","MaxMin","10.0","1.2368937593237839","1.3024361214326725","1.211907282698616","1.1963378738400632"
"MouseRatTox","SVR_RBF_FP","0.01","1500","cdk_fp","MaxMin","10.0","1.1966017203129438","1.2636162469005767","1.1765347675671693","1.1496541464710848"
"MouseRatTox","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","10.0","1.1893705159160295","1.3358377532984533","1.1407261507955935","1.091547643654042"
"MouseRatTox","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","10.0","1.3440768182194407","1.4401450923599364","1.3150047983701103","1.277080563928275"
"MouseRatTox","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","10.0","1.3371711528633992","1.4191920517122358","1.315486050408789","1.2768353564691723"
"MouseRatTox","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","10.0","1.2229721944413812","1.2965795360935277","1.1945110096073737","1.1778260376232423"
"MouseRatTox","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","10.0","1.1868700780709207","1.271606252954173","1.171185279297315","1.1178187019612742"
"MouseRatTox","SVR_RBF_FP","0.1","2000","cdk_fp","MaxMin","10.0","1.174847506442492","1.3275822801610737","1.146222724797985","1.0507375143684168"
"MouseRatTox","SVR_RBF_FP","1.0","2000","cdk_fp","MaxMin","10.0","1.34721714263371","1.4430842330348959","1.3297074765852221","1.2688597182810126"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","10.0","1.1877846448838285","1.2860729182886557","1.1410582315700728","1.1362227847927575"
"MouseRatTox","SVR_RBF_FP","0.001","1000","rdkit_fp","Standard","10.0","1.1884046929943486","1.328873617395725","1.1592307336994423","1.0771097278878787"
"MouseRatTox","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","10.0","1.3334997585769763","1.4457599105140664","1.3225353514427751","1.232204013774088"
"MouseRatTox","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","10.0","1.3692354188315257","1.4534606324634192","1.3390211856652383","1.3152244383659193"
"MouseRatTox","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","10.0","1.3670737937043753","1.445542178754551","1.337455531981933","1.3182236703766415"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","10.0","1.1939143107823111","1.332667258717965","1.0962656584669404","1.152810015162028"
"MouseRatTox","SVR_RBF_FP","0.001","1500","rdkit_fp","Standard","10.0","1.215248018131392","1.3461530786404285","1.1749067773907145","1.1246841983630333"
"MouseRatTox","SVR_RBF_FP","0.01","1500","rdkit_fp","Standard","10.0","1.3597134979239869","1.452518334732843","1.3646499045131162","1.2619722545260017"
"MouseRatTox","SVR_RBF_FP","0.1","1500","rdkit_fp","Standard","10.0","1.365728659038136","1.4427401245952176","1.3408479152946045","1.3135979372245856"
"MouseRatTox","SVR_RBF_FP","1.0","1500","rdkit_fp","Standard","10.0","1.3669832075635544","1.4452252140445447","1.3375368563713983","1.3181875522747197"
"MouseRatTox","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","10.0","1.1759922421887663","1.297107358851778","1.094053072589445","1.1368162951250755"
"MouseRatTox","SVR_RBF_FP","0.001","2000","rdkit_fp","Standard","10.0","1.2026434620785666","1.3459412920002682","1.1772650384892183","1.0847240557462132"
"MouseRatTox","SVR_RBF_FP","0.01","2000","rdkit_fp","Standard","10.0","1.357606283054927","1.466397883192201","1.3488525822307873","1.257568383741793"
"MouseRatTox","SVR_RBF_FP","0.1","2000","rdkit_fp","Standard","10.0","1.3656965965052301","1.4420284554607052","1.3389347960527764","1.3161265380022087"
"MouseRatTox","SVR_RBF_FP","1.0","2000","rdkit_fp","Standard","10.0","1.3669695742377446","1.4452161740574139","1.3374604019816563","1.3182321466741638"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1000","cdk_fp","Standard","10.0","1.1910318610522799","1.2564857085009165","1.1783134467254268","1.1382964279304961"
"MouseRatTox","SVR_RBF_FP","0.001","1000","cdk_fp","Standard","10.0","1.1964283566111902","1.3284210812481332","1.168646245068094","1.0922177435173435"
"MouseRatTox","SVR_RBF_FP","0.01","1000","cdk_fp","Standard","10.0","1.3318586719513081","1.4327308427073322","1.2960527398008406","1.2667924333457514"
"MouseRatTox","SVR_RBF_FP","0.1","1000","cdk_fp","Standard","10.0","1.3637866895076147","1.4312291597219073","1.342976579874457","1.3171543289264802"
"MouseRatTox","SVR_RBF_FP","1.0","1000","cdk_fp","Standard","10.0","1.3639381584118049","1.4349007795609647","1.3366834795795304","1.32023021609492"
"MouseRatTox","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","10.0","1.2026922132568831","1.2902144911328053","1.1370925095598918","1.180769639077952"
"MouseRatTox","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","10.0","1.2234384208613434","1.3562448742198336","1.167596927663034","1.1464734607011624"
"MouseRatTox","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","10.0","1.350483047892677","1.4412063144173237","1.32294090571799","1.2873019235427177"
"MouseRatTox","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","10.0","1.3624008858726517","1.4321384008980012","1.3383506590653798","1.3167135976545743"
"MouseRatTox","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","10.0","1.3639475964198358","1.434925889179785","1.336691192822279","1.320225707257443"
"MouseRatTox","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","10.0","1.1941859099155117","1.2897934607079538","1.1406901912972534","1.1520740777413279"
"MouseRatTox","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","10.0","1.2324690579466246","1.3583019401121545","1.1976590123484068","1.1414462213793124"
