"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","cdk_desc","Standard","2.0","1.4197306507370417","1.17724598041242","1.5109581616943302","1.5709878101043753"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","cdk_desc","Standard","2.0","6.783341967213727","3.2590380639774765","9.627028846571331","7.463958991092375"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","cdk_desc","Standard","2.0","32.30667145516151","14.66114367845272","16.86787041625882","65.391000270773"
"MalariaNovartis","SVR_POLY_DESC","2","0.1","cdk_desc","Standard","2.0","2.042163877972745","1.4911405730665763","2.3910436429260535","2.244307417925605"
"MalariaNovartis","SVR_POLY_DESC","3","0.1","cdk_desc","Standard","2.0","4.58355779709413","5.622613208941163","1.9173087209050306","6.210751461436195"
"MalariaNovartis","SVR_POLY_DESC","4","0.1","cdk_desc","Standard","2.0","32.30667129880704","14.661143681452868","16.86787041625882","65.39099979870943"
"MalariaNovartis","SVR_POLY_DESC","2","1.0","cdk_desc","Standard","2.0","2.042845393602161","1.5248960387019372","2.168293515227114","2.435346626877431"
"MalariaNovartis","SVR_POLY_DESC","3","1.0","cdk_desc","Standard","2.0","7.368543984758937","3.95822331724441","10.943229354631598","7.204179282400804"
"MalariaNovartis","SVR_POLY_DESC","4","1.0","cdk_desc","Standard","2.0","32.30667354062487","14.661143676146628","16.86787041625882","65.39100652946917"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","4.0","0.6241432929102098","0.6325763675321683","0.6220487303869464","0.6178047808115146"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","4.0","0.614085043660357","0.6229330488046696","0.6125348352376508","0.6067872469387504"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","4.0","0.6024405561667718","0.6069264040918169","0.6102987454467228","0.5900965189617758"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","4.0","0.6153237523265135","0.6242599661689368","0.6130012331798722","0.6087100576307316"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","4.0","0.5973994234272246","0.6072930090651015","0.5943501645652445","0.590555096651328"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","4.0","0.6729599236818459","0.5954744645778501","0.8533433231291921","0.5700619833384954"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","rdkit_desc","MaxMin","4.0","0.5818984823853387","0.5932634572704563","0.5755437640505321","0.576888225835028"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","rdkit_desc","MaxMin","4.0","0.8354700265847805","0.6815252993027381","1.2207694881766582","0.6041152922749453"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","rdkit_desc","MaxMin","4.0","2.611299642457769","1.0635228858826389","5.562443267060152","1.2079327744305155"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","rdkit_desc","MaxMin","4.0","0.5818984823853387","0.5932634572704563","0.5755437640505321","0.576888225835028"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","rdkit_desc","MaxMin","4.0","0.8354700265847805","0.6815252993027381","1.2207694881766582","0.6041152922749453"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","rdkit_desc","MaxMin","4.0","2.611299642457769","1.0635228858826389","5.562443267060152","1.2079327744305155"
"MalariaNovartis","SVR_POLY_DESC","2","0.1","rdkit_desc","MaxMin","4.0","0.6267229757124279","0.6885085478892502","0.5846714386021099","0.6069889406459237"
"MalariaNovartis","SVR_POLY_DESC","3","0.1","rdkit_desc","MaxMin","4.0","1.8566407516727457","1.114814012090715","3.428149477979938","1.026958764947584"
"MalariaNovartis","SVR_POLY_DESC","4","0.1","rdkit_desc","MaxMin","4.0","4.984891200946584","2.6949753897390734","10.531064461441543","1.7286337516591364"
"MalariaNovartis","SVR_POLY_DESC","2","1.0","rdkit_desc","MaxMin","4.0","1.0808789111964965","1.1334235364822873","1.2632701355999731","0.8459430615072292"
"MalariaNovartis","SVR_POLY_DESC","3","1.0","rdkit_desc","MaxMin","4.0","2.445239583567191","1.0679130050082222","4.146714868856337","2.1210908768370134"
"MalariaNovartis","SVR_POLY_DESC","4","1.0","rdkit_desc","MaxMin","4.0","3.9815071157760866","1.6407218910218775","7.836140664642361","2.4676587916640216"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","4.0","0.6228078979114972","0.6311936751216907","0.6207095462747093","0.6165204723380915"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","4.0","0.6042864297843205","0.6134743062914284","0.6015649096899777","0.5978200733715553"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-5","cdk_desc","MaxMin","4.0","0.5810679796777756","0.5888632296135026","0.5811391906747008","0.5732015187451234"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-4","cdk_desc","MaxMin","4.0","0.6097444458479003","0.6188045888741361","0.6073202132606519","0.603108535408913"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-4","cdk_desc","MaxMin","4.0","0.584721911383009","0.5939393275608497","0.5813694648505643","0.5788569417376127"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-4","cdk_desc","MaxMin","4.0","0.6507202523206378","0.6022177611872235","0.7927875553791589","0.5571554403955311"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","cdk_desc","MaxMin","4.0","0.5764108147348698","0.5865037896019115","0.5724861503420976","0.5702425042606002"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","cdk_desc","MaxMin","4.0","0.8418503312178878","0.6607906819349976","1.2047423851908436","0.6600179265278219"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","cdk_desc","MaxMin","4.0","1.0905634931145487","1.0424277579760701","1.2782833126263968","0.9509794087411789"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","cdk_desc","MaxMin","4.0","0.5764108147348698","0.5865037896019115","0.5724861503420976","0.5702425042606002"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","cdk_desc","MaxMin","4.0","0.8418503312178878","0.6607906819349976","1.2047423851908436","0.6600179265278219"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","cdk_desc","MaxMin","4.0","1.0905634931145487","1.0424277579760701","1.2782833126263968","0.9509794087411789"
"MalariaNovartis","SVR_POLY_DESC","2","0.1","cdk_desc","MaxMin","4.0","0.6308412103382264","0.6465658126393556","0.6274467066168168","0.6185111117585067"
"MalariaNovartis","SVR_POLY_DESC","3","0.1","cdk_desc","MaxMin","4.0","1.2628446355681293","1.0123961394910976","1.4843998244240115","1.291737942789279"
"MalariaNovartis","SVR_POLY_DESC","4","0.1","cdk_desc","MaxMin","4.0","2.3986525951950037","1.2144838933556905","4.296239570476396","1.6852343217529249"
"MalariaNovartis","SVR_POLY_DESC","2","1.0","cdk_desc","MaxMin","4.0","1.0682974931735796","1.0099617253121638","1.3597831968470195","0.8351475573615552"
"MalariaNovartis","SVR_POLY_DESC","3","1.0","cdk_desc","MaxMin","4.0","1.1973321358577034","1.0313299019612545","1.5540617729141404","1.0066047326977148"
"MalariaNovartis","SVR_POLY_DESC","4","1.0","cdk_desc","MaxMin","4.0","2.0572094974814847","1.5899664396131017","2.474409694712318","2.1072523581190348"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-5","rdkit_desc","Standard","4.0","0.5760215432666003","0.5902162468153214","0.5696632665050945","0.568185116479385"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-5","rdkit_desc","Standard","4.0","2.788291513569296","2.818647123136732","3.361788334418248","2.184439083152909"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-5","rdkit_desc","Standard","4.0","46.919968532724425","6.4587794041342335","119.56202291995574","14.739103274083297"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","4.0","0.74324815925732","0.6981696073575798","0.8520878773435526","0.6794869930708274"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","4.0","2.7562113581199914","1.9441900787241209","4.116203159340118","2.2082408362957366"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","4.0","21.690294657501823","19.551092444194882","26.756908664259292","18.76288286405129"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","rdkit_desc","Standard","4.0","1.8809861338118665","1.1339882296582837","2.605417618783897","1.9035525529934187"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","rdkit_desc","Standard","4.0","4.7872241751748925","6.420515898764421","3.7433566485095002","4.197799978250756"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","rdkit_desc","Standard","4.0","103.14152287314651","16.097718495974537","261.4017373336765","31.925112789788457"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","rdkit_desc","Standard","4.0","1.8809861338118665","1.1339882296582837","2.605417618783897","1.9035525529934187"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","rdkit_desc","Standard","4.0","4.7872241751748925","6.420515898764421","3.7433566485095002","4.197799978250756"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","rdkit_desc","Standard","4.0","103.14152287314651","16.097718495974537","261.4017373336765","31.925112789788457"
"MalariaNovartis","SVR_POLY_DESC","2","0.1","rdkit_desc","Standard","4.0","1.7310692571303645","1.8106114118133847","1.3044599795668923","2.0781363800108164"
"MalariaNovartis","SVR_POLY_DESC","3","0.1","rdkit_desc","Standard","4.0","9.541981612730401","2.203502805870058","16.673786831927174","9.748655200393967"
"MalariaNovartis","SVR_POLY_DESC","4","0.1","rdkit_desc","Standard","4.0","103.14152279056897","16.097718496050806","261.4017370858677","31.925112789788457"
"MalariaNovartis","SVR_POLY_DESC","2","1.0","rdkit_desc","Standard","4.0","2.6731480506263385","1.9362009110180027","4.678349616743035","1.4048936241179786"
"MalariaNovartis","SVR_POLY_DESC","3","1.0","rdkit_desc","Standard","4.0","8.118463352622115","8.12734566584634","10.669780474374987","5.558263917645016"
"MalariaNovartis","SVR_POLY_DESC","4","1.0","rdkit_desc","Standard","4.0","103.1415229360233","16.097718610070604","261.40173740821086","31.925112789788457"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-5","cdk_desc","Standard","4.0","0.5967206827845442","0.5779107520202967","0.6489223494629522","0.5633289468703835"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-5","cdk_desc","Standard","4.0","5.423178239696107","2.2522607217888306","11.003710896997921","3.013563100301568"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-5","cdk_desc","Standard","4.0","60.57711238272659","11.627330775757311","156.06501894162778","14.03898743079466"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-4","cdk_desc","Standard","4.0","0.741272584572363","0.6482261577964842","0.9149583298705645","0.6606332660500406"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-4","cdk_desc","Standard","4.0","6.008611595088411","2.834381385970539","9.26607160853881","5.925381790755883"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-4","cdk_desc","Standard","4.0","16.195399511956325","5.245774215949261","22.60994297941949","20.730481340500223"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","cdk_desc","Standard","4.0","1.454174080312679","1.269298773121857","1.2745582054428344","1.8186652623733455"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","cdk_desc","Standard","4.0","7.050120272336493","3.9157119901359314","9.12811618268736","8.106532644186183"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","cdk_desc","Standard","4.0","17.323413950612373","7.697190928818517","22.60994298750658","21.663107935512024"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","cdk_desc","Standard","4.0","1.454174080312679","1.269298773121857","1.2745582054428344","1.8186652623733455"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","cdk_desc","Standard","4.0","7.050120272336493","3.9157119901359314","9.12811618268736","8.106532644186183"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","cdk_desc","Standard","4.0","17.323413950612373","7.697190928818517","22.60994298750658","21.663107935512024"
"MalariaNovartis","SVR_POLY_DESC","2","0.1","cdk_desc","Standard","4.0","1.8209650327721905","1.5807600172965088","2.1095160039868683","1.772619077033194"
"MalariaNovartis","SVR_POLY_DESC","3","0.1","cdk_desc","Standard","4.0","4.519090451481793","3.3672342791880623","4.200715692622883","5.989321382634433"
"MalariaNovartis","SVR_POLY_DESC","4","0.1","cdk_desc","Standard","4.0","16.857569588234878","7.697193178924542","22.609942182192768","20.265573403587325"
"MalariaNovartis","SVR_POLY_DESC","2","1.0","cdk_desc","Standard","4.0","2.5172785398640523","2.0664118897742965","3.064626197501643","2.420797532316217"
"MalariaNovartis","SVR_POLY_DESC","3","1.0","cdk_desc","Standard","4.0","5.36192308757141","6.554422012538377","4.7445322942595745","4.786814955916277"
"MalariaNovartis","SVR_POLY_DESC","4","1.0","cdk_desc","Standard","4.0","19.15232599008084","7.696971585830253","22.60993978843668","27.150066595975584"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","6.0","0.6236571962593018","0.6320784941183271","0.6215571559170121","0.6173359387425663"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","6.0","0.6109073064767355","0.6199925933417126","0.6088818573412154","0.6038474687472782"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","6.0","0.5962250281481937","0.6014290346805437","0.6021578918823031","0.5850881578817343"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","6.0","0.6138604994160269","0.6227728694659962","0.6114826540859993","0.607325974696085"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","6.0","0.5933137523795433","0.6038251861666026","0.5887975157926592","0.5873185551793682"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","6.0","0.6600488228334329","0.5956216053230299","0.8114907232023556","0.5730341399749133"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","rdkit_desc","MaxMin","6.0","0.5819989183595714","0.5931793833996879","0.5763563711506458","0.5764610005283805"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","rdkit_desc","MaxMin","6.0","0.9508058497213258","0.661840020296084","1.5541483774061544","0.6364291514617387"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","rdkit_desc","MaxMin","6.0","1.516811521849024","1.0590150481376226","1.3759774479916842","2.1154420694177647"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","rdkit_desc","MaxMin","6.0","0.5819989183595714","0.5931793833996879","0.5763563711506458","0.5764610005283805"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","rdkit_desc","MaxMin","6.0","0.9508058497213258","0.661840020296084","1.5541483774061544","0.6364291514617387"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","rdkit_desc","MaxMin","6.0","1.516811521849024","1.0590150481376226","1.3759774479916842","2.1154420694177647"
"MalariaNovartis","SVR_POLY_DESC","2","0.1","rdkit_desc","MaxMin","6.0","0.6196031517512146","0.6515452749765286","0.6159775385545123","0.591286641722603"
"MalariaNovartis","SVR_POLY_DESC","3","0.1","rdkit_desc","MaxMin","6.0","1.284990558217191","1.687831229226162","1.2525516103772938","0.9145888350481175"
"MalariaNovartis","SVR_POLY_DESC","4","0.1","rdkit_desc","MaxMin","6.0","4.157326218035593","2.058574217741526","8.367364633141673","2.04603980322358"
"MalariaNovartis","SVR_POLY_DESC","2","1.0","rdkit_desc","MaxMin","6.0","0.9068936558288732","0.9634804181061156","1.0124187178873971","0.744781831493107"
"MalariaNovartis","SVR_POLY_DESC","3","1.0","rdkit_desc","MaxMin","6.0","1.423514119001755","1.2141096585968543","1.2830641080170362","1.773368590391374"
"MalariaNovartis","SVR_POLY_DESC","4","1.0","rdkit_desc","MaxMin","6.0","4.234196327378474","1.6749202790354698","7.485830006951574","3.5418386961483788"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","6.0","0.6224337179745456","0.6307912251699493","0.6203293817199504","0.616180547033737"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","6.0","0.6015906347760794","0.6108358049505038","0.5988969124091373","0.595039186968597"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-5","cdk_desc","MaxMin","6.0","0.5785563101720373","0.5857719230180902","0.5797681532835937","0.570128854214428"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-4","cdk_desc","MaxMin","6.0","0.6084820910318715","0.6175158702630582","0.6057475810766343","0.602182821755922"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-4","cdk_desc","MaxMin","6.0","0.5829139493215963","0.5923009472814048","0.5793129678105813","0.5771279328728032"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-4","cdk_desc","MaxMin","6.0","0.712616645988663","0.5925988163147596","0.9659371708551323","0.5793139507960968"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","cdk_desc","MaxMin","6.0","0.5778384144625589","0.5863956553983317","0.5758898459641817","0.5712297420251633"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","cdk_desc","MaxMin","6.0","0.8657010895930116","0.7033105197013244","1.1858944292917595","0.7078983197859506"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","cdk_desc","MaxMin","6.0","1.2509275962343473","0.9620314296243905","1.7356388328912549","1.0551125261873966"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","cdk_desc","MaxMin","6.0","0.5778384144625589","0.5863956553983317","0.5758898459641817","0.5712297420251633"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","cdk_desc","MaxMin","6.0","0.8657010895930116","0.7033105197013244","1.1858944292917595","0.7078983197859506"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","cdk_desc","MaxMin","6.0","1.2509275962343473","0.9620314296243905","1.7356388328912549","1.0551125261873966"
"MalariaNovartis","SVR_POLY_DESC","2","0.1","cdk_desc","MaxMin","6.0","0.6273497913616147","0.6119584380272417","0.660602675506676","0.6094882605509264"
"MalariaNovartis","SVR_POLY_DESC","3","0.1","cdk_desc","MaxMin","6.0","1.195783398637537","0.894830313369861","1.644217006051442","1.0483028764913087"
"MalariaNovartis","SVR_POLY_DESC","4","0.1","cdk_desc","MaxMin","6.0","1.4729887380641031","1.6888216374957339","1.4948998970900815","1.2352446796064938"
"MalariaNovartis","SVR_POLY_DESC","2","1.0","cdk_desc","MaxMin","6.0","1.038376144168931","1.1474177479203493","1.0101473329120367","0.957563351674407"
"MalariaNovartis","SVR_POLY_DESC","3","1.0","cdk_desc","MaxMin","6.0","1.1161440463119698","1.0183760641137858","1.321503281924951","1.0085527928971727"
"MalariaNovartis","SVR_POLY_DESC","4","1.0","cdk_desc","MaxMin","6.0","2.665726852424615","1.4248513172847772","3.5182972681405094","3.0540319718485582"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-5","rdkit_desc","Standard","6.0","0.5756209514020846","0.5906046328837239","0.5697341159240704","0.5665241053984594"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-5","rdkit_desc","Standard","6.0","4.278293931977021","1.568744389025902","8.353546373049777","2.9125910338553807"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-5","rdkit_desc","Standard","6.0","35.31047629631863","12.057880370912335","86.29869287826384","7.574855639779727"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","6.0","0.6223135690365202","0.6838908792769939","0.5738029945088148","0.609246833323752"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","6.0","2.5853446261644315","1.705136685586421","4.156032187307759","1.894865005599114"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","6.0","72.48412930739872","7.515317090751371","183.26965123800773","26.667419593437057"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","rdkit_desc","Standard","6.0","1.535254130833269","1.2625166577649776","1.9808913320719133","1.3623544026629166"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","rdkit_desc","Standard","6.0","12.707533276552388","3.4252390851952192","27.50167224181176","7.195688502650184"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","rdkit_desc","Standard","6.0","96.60637993298694","52.36090592969115","192.51288780617637","44.94534606309331"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","rdkit_desc","Standard","6.0","1.535254130833269","1.2625166577649776","1.9808913320719133","1.3623544026629166"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","rdkit_desc","Standard","6.0","12.707533276552388","3.4252390851952192","27.50167224181176","7.195688502650184"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","rdkit_desc","Standard","6.0","96.60637993298694","52.36090592969115","192.51288780617637","44.94534606309331"
"MalariaNovartis","SVR_POLY_DESC","2","0.1","rdkit_desc","Standard","6.0","2.0841708257343163","2.890348041865597","1.3857198526509062","1.9764445826864452"
"MalariaNovartis","SVR_POLY_DESC","3","0.1","rdkit_desc","Standard","6.0","12.758790743071303","5.689760833930978","27.50167237740739","5.084939017875544"
"MalariaNovartis","SVR_POLY_DESC","4","0.1","rdkit_desc","Standard","6.0","81.84577459673346","52.360905929683724","148.23107179742337","44.94534606309331"
"MalariaNovartis","SVR_POLY_DESC","2","1.0","rdkit_desc","Standard","6.0","2.7573991809086746","2.5917674157821136","3.603732700754414","2.076697426189497"
"MalariaNovartis","SVR_POLY_DESC","3","1.0","rdkit_desc","Standard","6.0","13.817269830845946","1.8340852430141628","27.501673760379198","12.11605048914448"
"MalariaNovartis","SVR_POLY_DESC","4","1.0","rdkit_desc","Standard","6.0","91.40746892743435","52.36090593033824","176.91615478887147","44.94534606309331"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-5","cdk_desc","Standard","6.0","0.5976149048621475","0.5788760573312386","0.6515631256968333","0.5624055315583708"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-5","cdk_desc","Standard","6.0","4.890559228976874","1.3433424907103013","9.516030614418753","3.812304581801566"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-5","cdk_desc","Standard","6.0","38.26526594959626","6.076655591593276","96.24274368954636","12.47639856764914"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-4","cdk_desc","Standard","6.0","0.7454388678719369","0.6407316688319515","0.9547900363900412","0.6407948983938179"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-4","cdk_desc","Standard","6.0","5.979591720811456","2.0669545593054415","10.675175063829476","5.1966455392994515"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-4","cdk_desc","Standard","6.0","32.72632431269644","6.110816193998611","75.18698191059029","16.88117483350042"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","1.7774442510533213","1.449294454118291","2.2706612945199955","1.6123770045216774"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","5.0755797216304055","3.424130955786863","5.455406966928885","6.347201242175467"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","34.39148164566745","10.081369520945435","72.63730863666052","20.455766779396395"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","1.7774442510533213","1.449294454118291","2.2706612945199955","1.6123770045216774"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","5.0755797216304055","3.424130955786863","5.455406966928885","6.347201242175467"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","34.39148164566745","10.081369520945435","72.63730863666052","20.455766779396395"
"MalariaNovartis","SVR_POLY_DESC","2","0.1","cdk_desc","Standard","6.0","1.8139205908424152","1.3747564619253274","2.067563073942694","1.9994422366592244"
"MalariaNovartis","SVR_POLY_DESC","3","0.1","cdk_desc","Standard","6.0","5.488056224704984","2.6033185819297864","5.455407167396247","8.405442924788916"
"MalariaNovartis","SVR_POLY_DESC","4","0.1","cdk_desc","Standard","6.0","55.27705275205477","10.081367762791148","135.29403013565005","20.455760357723104"
"MalariaNovartis","SVR_POLY_DESC","2","1.0","cdk_desc","Standard","6.0","3.2717694264448234","2.4771520466284924","4.692765913982873","2.645390318723104"
"MalariaNovartis","SVR_POLY_DESC","3","1.0","cdk_desc","Standard","6.0","4.0229796527887105","3.70027105710692","2.136274975645645","6.232392925613568"
"MalariaNovartis","SVR_POLY_DESC","4","1.0","cdk_desc","Standard","6.0","61.67660632778114","10.081317298949724","154.49232409546974","20.45617758892393"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","8.0","0.6233621328798508","0.6316800130562671","0.621348211044696","0.6170581745385889"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","8.0","0.608105195124193","0.6173467404406975","0.6058250424213315","0.6011438025105501"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","8.0","0.5936115613745864","0.5969747377634043","0.6024409164909318","0.5814190298694231"
"MalariaNovartis","SVR_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","8.0","0.6127328493162937","0.6216789157221454","0.6100072464690415","0.6065123857576941"
"MalariaNovartis","SVR_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","8.0","0.5902351294692451","0.600704325067215","0.5850732502349213","0.5849278131055986"
"MalariaNovartis","SVR_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","8.0","0.8205016372404246","0.6047566665169378","1.275519945162809","0.5812283000415271"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.5805626171874724","0.5924115673950893","0.573148424325044","0.5761278598422841"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","0.8705986469347898","0.7706716272817227","1.1523329656879295","0.688791347834717"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","2.0555038398699432","1.1355917472550752","3.979313552631914","1.0516062197228402"
"MalariaNovartis","SVR_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.5805626171874724","0.5924115673950893","0.573148424325044","0.5761278598422841"
"MalariaNovartis","SVR_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","0.8705986469347898","0.7706716272817227","1.1523329656879295","0.688791347834717"
"MalariaNovartis","SVR_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","2.0555038398699432","1.1355917472550752","3.979313552631914","1.0516062197228402"
"MalariaNovartis","SVR_POLY_DESC","2","0.1","rdkit_desc","MaxMin","8.0","0.6250694061983836","0.6362387367491912","0.6479694483019908","0.5910000335439687"
"MalariaNovartis","SVR_POLY_DESC","3","0.1","rdkit_desc","MaxMin","8.0","1.302574125420472","1.0284665004241873","1.689422018418589","1.1898338574186398"
"MalariaNovartis","SVR_POLY_DESC","4","0.1","rdkit_desc","MaxMin","8.0","3.5171667543149705","1.6869003274224015","5.923066815921698","2.9415331196008117"
"MalariaNovartis","SVR_POLY_DESC","2","1.0","rdkit_desc","MaxMin","8.0","1.0508436314134695","0.9649471803540359","1.373344657701128","0.8142390561852447"
"MalariaNovartis","SVR_POLY_DESC","3","1.0","rdkit_desc","MaxMin","8.0","2.0982073072371183","1.0353441726749506","3.316841558670758","1.942436190365647"
"MalariaNovartis","SVR_POLY_DESC","4","1.0","rdkit_desc","MaxMin","8.0","3.388105405025568","1.7031761748481122","4.731429770349093","3.729710269879499"
