"NAME [String]","METHOD [String]","foldSize [Int]","elasticNetParam [Double]","scalerType [String]","featuresColumn [String]","maxIter [Int]","lambda [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"MalariaNovartis","LR_EL_FOLD_FP","1000","1.0","MaxMin","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","1.0","MaxMin","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","1.0","MaxMin","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.0","Standard","cdk_fp","10","1.0","0.5693962648587724","0.5707679681984891","0.5698422112235905","0.5675786151542375"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.0","Standard","cdk_fp","10","1.0","0.5574507211936175","0.5567493408289532","0.5608720882280087","0.5547307345238905"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.0","Standard","cdk_fp","10","1.0","0.5503420336880032","0.5483744133782875","0.55401837029382","0.5486333173919021"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.0","Standard","cdk_fp","10","1.0","0.545938149581022","0.5451609894125928","0.546489536520549","0.5461639228099242"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.25","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.25","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.25","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.25","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.5","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.5","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.5","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.5","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.75","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.75","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.75","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.75","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","1.0","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","1.0","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","1.0","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","1.0","Standard","cdk_fp","10","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.0","MaxMin","rdkit_fp","100","1.0","0.5705426662987576","0.5719126569277433","0.5694777116568069","0.5702376303117225"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.0","MaxMin","rdkit_fp","100","1.0","0.5582590354312323","0.5539307895153412","0.5609528411092546","0.5598934756691011"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.0","MaxMin","rdkit_fp","100","1.0","0.5501923128241019","0.548381462231588","0.5522632116325827","0.5499322646081348"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.0","MaxMin","rdkit_fp","100","1.0","0.5483164525494494","0.541660240236168","0.5529054153978369","0.5503837020143435"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.25","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.25","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.25","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.25","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.5","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.5","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.5","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.5","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.75","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.75","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.75","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.75","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","1.0","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","1.0","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","1.0","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","1.0","MaxMin","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.0","Standard","rdkit_fp","100","1.0","0.5705426662987617","0.5719126569277477","0.5694777116568059","0.5702376303117317"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.0","Standard","rdkit_fp","100","1.0","0.5582590354312381","0.5539307895153462","0.5609528411092555","0.5598934756691126"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.0","Standard","rdkit_fp","100","1.0","0.550192312824112","0.5483814622315935","0.55226321163259","0.5499322646081523"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.0","Standard","rdkit_fp","100","1.0","0.5483164525494576","0.541660240236173","0.552905415397839","0.5503837020143606"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.25","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.25","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.25","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.25","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.5","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.5","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.5","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.5","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.75","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.75","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.75","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.75","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","1.0","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","1.0","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","1.0","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","1.0","Standard","rdkit_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.0","MaxMin","cdk_fp","100","1.0","0.5693962648587633","0.5707679681984864","0.5698422112235877","0.5675786151542157"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.0","MaxMin","cdk_fp","100","1.0","0.557450721193609","0.5567493408289491","0.5608720882280014","0.5547307345238763"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.0","MaxMin","cdk_fp","100","1.0","0.550342033687993","0.5483744133782816","0.5540183702938102","0.5486333173918871"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.0","MaxMin","cdk_fp","100","1.0","0.545938149581013","0.5451609894125874","0.5464895365205434","0.5461639228099082"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.25","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.25","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.25","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.25","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.5","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.5","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.5","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.5","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.75","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.75","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.75","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.75","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","1.0","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","1.0","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","1.0","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","1.0","MaxMin","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.0","Standard","cdk_fp","100","1.0","0.5693962648587724","0.5707679681984891","0.5698422112235905","0.5675786151542375"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.0","Standard","cdk_fp","100","1.0","0.5574507211936175","0.5567493408289532","0.5608720882280087","0.5547307345238905"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.0","Standard","cdk_fp","100","1.0","0.5503420336880032","0.5483744133782875","0.55401837029382","0.5486333173919021"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.0","Standard","cdk_fp","100","1.0","0.545938149581022","0.5451609894125928","0.546489536520549","0.5461639228099242"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.25","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.25","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.25","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.25","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.5","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.5","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.5","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.5","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.75","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.75","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.75","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.75","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","1.0","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","1.0","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","1.0","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","1.0","Standard","cdk_fp","100","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.0","MaxMin","rdkit_fp","500","1.0","0.5705426662987576","0.5719126569277433","0.5694777116568069","0.5702376303117225"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.0","MaxMin","rdkit_fp","500","1.0","0.5582590354312323","0.5539307895153412","0.5609528411092546","0.5598934756691011"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.0","MaxMin","rdkit_fp","500","1.0","0.5501923128241019","0.548381462231588","0.5522632116325827","0.5499322646081348"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.0","MaxMin","rdkit_fp","500","1.0","0.5483164525494494","0.541660240236168","0.5529054153978369","0.5503837020143435"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.25","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.25","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.25","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.25","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.5","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.5","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.5","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.5","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.75","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.75","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.75","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.75","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","1.0","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","1.0","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","1.0","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","1.0","MaxMin","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.0","Standard","rdkit_fp","500","1.0","0.5705426662987617","0.5719126569277477","0.5694777116568059","0.5702376303117317"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.0","Standard","rdkit_fp","500","1.0","0.5582590354312381","0.5539307895153462","0.5609528411092555","0.5598934756691126"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.0","Standard","rdkit_fp","500","1.0","0.550192312824112","0.5483814622315935","0.55226321163259","0.5499322646081523"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.0","Standard","rdkit_fp","500","1.0","0.5483164525494576","0.541660240236173","0.552905415397839","0.5503837020143606"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.25","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.25","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.25","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.25","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.5","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.5","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.5","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.5","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.75","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.75","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.75","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.75","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","1.0","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","1.0","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","1.0","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","1.0","Standard","rdkit_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.0","MaxMin","cdk_fp","500","1.0","0.5693962648587633","0.5707679681984864","0.5698422112235877","0.5675786151542157"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.0","MaxMin","cdk_fp","500","1.0","0.557450721193609","0.5567493408289491","0.5608720882280014","0.5547307345238763"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.0","MaxMin","cdk_fp","500","1.0","0.550342033687993","0.5483744133782816","0.5540183702938102","0.5486333173918871"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.0","MaxMin","cdk_fp","500","1.0","0.545938149581013","0.5451609894125874","0.5464895365205434","0.5461639228099082"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.25","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.25","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.25","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.25","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.5","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.5","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.5","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.5","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","0.75","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","0.75","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","0.75","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","2000","0.75","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","500","1.0","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1000","1.0","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
"MalariaNovartis","LR_EL_FOLD_FP","1500","1.0","MaxMin","cdk_fp","500","1.0","0.6238087997718204","0.6264854591952497","0.6235491270306622","0.621391813089549"
