name,method,feature,depth,trees,rmse,f1,f2,f3
MouseRatTox,RandomForest,cdk_desc,10,70,1.2448121759559068,1.2098145700423968,1.2251378577789982,1.2994841000463255
MouseRatTox,RandomForest,cdk_desc,15,5,1.3921798557788265,1.4643410499727352,1.3385126310332576,1.3736858863304877
MouseRatTox,RandomForest,cdk_desc,15,10,1.3025559144181464,1.2977336872448475,1.2119570454501523,1.3979770105594396
MouseRatTox,RandomForest,cdk_desc,15,20,1.2684372202294434,1.194666638924978,1.2113135464274727,1.3993314753358799
MouseRatTox,RandomForest,cdk_desc,15,30,1.2447100716427786,1.225432872334202,1.2133137156178166,1.295383626976317
MouseRatTox,RandomForest,cdk_desc,15,40,1.244962832756796,1.2428685609540124,1.1689052538356253,1.3231146834807508
MouseRatTox,RandomForest,cdk_desc,15,50,1.2521649280744072,1.2243448853561805,1.2034541813267414,1.3286957175402998
MouseRatTox,RandomForest,cdk_desc,15,60,1.2360334246602473,1.2258905532870785,1.174783728576096,1.3074259921175677
MouseRatTox,RandomForest,cdk_desc,15,70,1.246121590156101,1.2123321872853672,1.222548165683679,1.3034844174992566
MouseRatTox,RandomForest,cdk_desc,20,5,1.3922489039394539,1.4624233636354957,1.3404448614495372,1.3738784867333294
MouseRatTox,RandomForest,cdk_desc,20,10,1.3031141325934152,1.297610646132259,1.2119583516751669,1.3997733999728197
MouseRatTox,RandomForest,cdk_desc,20,20,1.268471788209975,1.1955599155592518,1.2115472903521158,1.398308158718557
MouseRatTox,RandomForest,cdk_desc,20,30,1.2447322162567283,1.2252034974953379,1.2132388319862881,1.2957543192885588
MouseRatTox,RandomForest,cdk_desc,20,40,1.245080831403699,1.2431510059694257,1.1685010975673789,1.3235903906742925
MouseRatTox,RandomForest,cdk_desc,20,50,1.2518211495066973,1.2238947046613253,1.2035867035350918,1.3279820403236746
MouseRatTox,RandomForest,cdk_desc,20,60,1.235908574037157,1.2251215320624542,1.1744815658825318,1.308122624166485
MouseRatTox,RandomForest,cdk_desc,20,70,1.2458294693445275,1.2112951354089772,1.2223430935651287,1.3038501790594774
MouseRatTox,RandomForest,cdk_desc,30,5,1.3922049125289757,1.4624233636354957,1.3403128872181023,1.3738784867333294
MouseRatTox,RandomForest,cdk_desc,30,10,1.3031138792773422,1.2976098861840397,1.2119583516751669,1.3997733999728197
MouseRatTox,RandomForest,cdk_desc,30,20,1.2685287570328823,1.1957099011508738,1.2115472903521158,1.398329079595657
MouseRatTox,RandomForest,cdk_desc,30,30,1.244734006854456,1.22520496549036,1.2132427357844493,1.2957543192885588
MouseRatTox,RandomForest,cdk_desc,30,40,1.2450849295761888,1.2431581695248008,1.1685062285294727,1.3235903906742925
MouseRatTox,RandomForest,cdk_desc,30,50,1.2518655760358097,1.2240056313761534,1.2036104629760593,1.3279806337552167
MouseRatTox,RandomForest,cdk_desc,30,60,1.2359017148350024,1.2251133328435388,1.1744691874949842,1.308122624166485
MouseRatTox,RandomForest,cdk_desc,30,70,1.2458247882456768,1.21128229672345,1.2223403478768706,1.3038517201367101
MouseRatTox,RandomForest,rdkit_desc,2,5,1.282605333489597,1.220650707470128,1.2513891841417557,1.3757761088569074
MouseRatTox,RandomForest,rdkit_desc,2,10,1.2788381832678504,1.2532530917544291,1.2230827290402884,1.3601787290088343
MouseRatTox,RandomForest,rdkit_desc,2,20,1.2635322974915202,1.2149619937281477,1.263911729276051,1.3117231694703617
MouseRatTox,RandomForest,rdkit_desc,2,30,1.2698969855285003,1.2057352268315353,1.252496736560671,1.3514589931932948
MouseRatTox,RandomForest,rdkit_desc,2,40,1.2607346772143395,1.2206456403255643,1.247585326492608,1.3139730648248467
MouseRatTox,RandomForest,rdkit_desc,2,50,1.2693071162623535,1.2156745129882873,1.2799741701918157,1.3122726656069583
MouseRatTox,RandomForest,rdkit_desc,2,60,1.2726902542995946,1.2209976585359552,1.2820492089542581,1.3150238954085702
MouseRatTox,RandomForest,rdkit_desc,2,70,1.2638156890020698,1.221008561409616,1.2552442147675513,1.3151942908290415
MouseRatTox,RandomForest,rdkit_desc,5,5,1.2802721173991611,1.2124043944185392,1.2525870272371256,1.375824930541819
MouseRatTox,RandomForest,rdkit_desc,5,10,1.236305378064792,1.191477920013757,1.2318290866495893,1.2856091275310295
MouseRatTox,RandomForest,rdkit_desc,5,20,1.2231466402406181,1.1982166729530845,1.1831680797936286,1.288055167975142
MouseRatTox,RandomForest,rdkit_desc,5,30,1.187495683654568,1.1542016791304277,1.1938802729280549,1.2144050989052222
MouseRatTox,RandomForest,rdkit_desc,5,40,1.202831875683723,1.1723414790067568,1.1811899035186784,1.2549642445257347
MouseRatTox,RandomForest,rdkit_desc,5,50,1.1887056051769467,1.1527258794433815,1.1763022233795195,1.2370887127079393
MouseRatTox,RandomForest,rdkit_desc,5,60,1.1933705650101925,1.1764103390968617,1.1925535517350214,1.211147804198695
MouseRatTox,RandomForest,rdkit_desc,5,70,1.193964858629415,1.161536031555726,1.1838992449003858,1.2364592994321333
MouseRatTox,RandomForest,rdkit_desc,10,5,1.3405101746510186,1.3100478165958285,1.2789271864951748,1.432555520862053
MouseRatTox,RandomForest,rdkit_desc,10,10,1.242406880796346,1.2501578870168677,1.1981101846674524,1.278952570704718
MouseRatTox,RandomForest,rdkit_desc,10,20,1.191926661971315,1.1780313988973352,1.155824906720045,1.241923680296565
MouseRatTox,RandomForest,rdkit_desc,10,30,1.175869430770269,1.1509147332955258,1.1888066901572216,1.1878868688580602
MouseRatTox,RandomForest,rdkit_desc,10,40,1.2006202798642722,1.1854819014784368,1.1610609435081165,1.2553179946062636
MouseRatTox,RandomForest,rdkit_desc,10,50,1.1784333642704694,1.165050119177067,1.1374954779426605,1.2327544956916812
MouseRatTox,RandomForest,rdkit_desc,10,60,1.1808491774074892,1.1904899932759392,1.1616283331208945,1.1904292058256336
MouseRatTox,RandomForest,rdkit_desc,10,70,1.1744955299221733,1.1570955524502333,1.1460116381507437,1.2203793991655434
MouseRatTox,RandomForest,rdkit_desc,15,5,1.3432958345058195,1.3101882433308547,1.2825382512580503,1.4371610089285536
MouseRatTox,RandomForest,rdkit_desc,15,10,1.246285549862665,1.2565668621511792,1.1994921566276788,1.2827976308091371
MouseRatTox,RandomForest,rdkit_desc,15,20,1.194022928581098,1.1793793285210148,1.152274503509583,1.2504149537126965
MouseRatTox,RandomForest,rdkit_desc,15,30,1.1764641198485803,1.1479443263003075,1.1878133801107915,1.1936346531346422
MouseRatTox,RandomForest,rdkit_desc,15,40,1.1998770774395577,1.1830115107071428,1.1604496323129991,1.2561700892985312
MouseRatTox,RandomForest,rdkit_desc,15,50,1.1749494982576076,1.1600409454161276,1.1321872471132648,1.2326203022434308
MouseRatTox,RandomForest,rdkit_desc,15,60,1.180145414698183,1.1939264531307354,1.155780737198566,1.190729053765248
MouseRatTox,RandomForest,rdkit_desc,15,70,1.1761198777893025,1.1605356332468648,1.1456501326141417,1.2221738675069007
MouseRatTox,RandomForest,rdkit_desc,20,5,1.343047865887169,1.3102279525829668,1.2817521849521258,1.4371634601264152
MouseRatTox,RandomForest,rdkit_desc,20,10,1.2460029379931568,1.2567631390795213,1.1984949977115764,1.2827506771883725
MouseRatTox,RandomForest,rdkit_desc,20,20,1.19478015277183,1.1815878925372598,1.1521758271051707,1.25057673867306
MouseRatTox,RandomForest,rdkit_desc,20,30,1.1769269248057166,1.1478777639501574,1.188297134510265,1.1946058759567277
MouseRatTox,RandomForest,rdkit_desc,20,40,1.199593468535473,1.182647643966821,1.1602506178106513,1.2558821438289465
MouseRatTox,RandomForest,rdkit_desc,20,50,1.1744651886696955,1.159679519371063,1.1315719276122775,1.232144119025746
MouseRatTox,RandomForest,rdkit_desc,20,60,1.1802898611529877,1.1942978058251428,1.1557896166710395,1.1907821609627816
MouseRatTox,RandomForest,rdkit_desc,20,70,1.1760784847130217,1.1605725154740187,1.14514627196886,1.2225166666961866
MouseRatTox,RandomForest,rdkit_desc,30,5,1.343047865887169,1.3102279525829668,1.2817521849521258,1.4371634601264152
MouseRatTox,RandomForest,rdkit_desc,30,10,1.2460030467892196,1.2567652709911308,1.1984949977115764,1.2827488716649513
MouseRatTox,RandomForest,rdkit_desc,30,20,1.194774211957304,1.181581012361229,1.152164884837623,1.25057673867306
MouseRatTox,RandomForest,rdkit_desc,30,30,1.1769269248057166,1.1478777639501574,1.188297134510265,1.1946058759567277
MouseRatTox,RandomForest,rdkit_desc,30,40,1.199593468535473,1.182647643966821,1.1602506178106513,1.2558821438289465
MouseRatTox,RandomForest,rdkit_desc,30,50,1.1744640684098238,1.159679519371063,1.1315685668326625,1.232144119025746
MouseRatTox,RandomForest,rdkit_desc,30,60,1.1802904193618438,1.1942978058251428,1.1557912912976074,1.1907821609627816
MouseRatTox,RandomForest,rdkit_desc,30,70,1.1760864665555513,1.1605725154740187,1.1451582759727779,1.2225286082198574
Caco2,RandomForest,cdk_fp,2,5,0.7075918408487414,0.7078048032351283,0.6419028433619778,0.7730678759491182
Caco2,RandomForest,cdk_fp,2,10,0.7097103921911506,0.7030659431972214,0.6889910486116056,0.7370741847646252
Caco2,RandomForest,cdk_fp,2,20,0.7323205973812643,0.7166801549540408,0.7221695028402503,0.7581121343495023
Caco2,RandomForest,cdk_fp,2,30,0.7028868737668047,0.689160740874008,0.6703642564690477,0.7491356239573588
Caco2,RandomForest,cdk_fp,2,40,0.7113435911392229,0.6908975649548035,0.686640966517544,0.7564922419453212
Caco2,RandomForest,cdk_fp,2,50,0.7238934188028076,0.7054368645270183,0.695567451054734,0.7706759408266703
Caco2,RandomForest,cdk_fp,2,60,0.7267406254437017,0.6962945301280329,0.7141116156248717,0.7698157305782004
Caco2,RandomForest,cdk_fp,2,70,0.7124005372016483,0.7053879131804828,0.6795865908871587,0.7522271075373036
Caco2,RandomForest,cdk_fp,5,5,0.7090588843805166,0.7028143558557197,0.6801087132675506,0.7442535840182792
Caco2,RandomForest,cdk_fp,5,10,0.6735657189378523,0.6465401196713252,0.6687581451766836,0.7053988919655481
Caco2,RandomForest,cdk_fp,5,20,0.7240750457128267,0.7371784036453317,0.682009264035988,0.7530374694571603
Caco2,RandomForest,cdk_fp,5,30,0.700698610783486,0.7035103789082681,0.6509016282237959,0.7476838252183942
Caco2,RandomForest,cdk_fp,5,40,0.6961279860884628,0.6857590499009616,0.6695031661953543,0.7331217421690728
Caco2,RandomForest,cdk_fp,5,50,0.704107182851835,0.7203863662090101,0.6503561292336366,0.7415790531128584
Caco2,RandomForest,cdk_fp,5,60,0.7126609191595668,0.7014850594980238,0.6757614758890371,0.7607362220916395
Caco2,RandomForest,cdk_fp,5,70,0.6972537994330478,0.721648178377445,0.6293862461795012,0.740726973742197
Caco2,RandomForest,cdk_fp,10,5,0.7002712068818051,0.6740103945172476,0.6732565181236292,0.7535467080045388
Caco2,RandomForest,cdk_fp,10,10,0.6521571163884454,0.6538135583489963,0.6332473730367464,0.6694104177795938
Caco2,RandomForest,cdk_fp,10,20,0.7288781761196272,0.7535670933556298,0.6872472110538101,0.7458202239494417
Caco2,RandomForest,cdk_fp,10,30,0.692410410486001,0.7185972361343556,0.6312179419923363,0.7274160533313117
Caco2,RandomForest,cdk_fp,10,40,0.6970333591347808,0.6976311264138748,0.6697648375229184,0.7237041134675493
Caco2,RandomForest,cdk_fp,10,50,0.6990224649884225,0.7441661087384529,0.6225841776101192,0.7303171086166956
Caco2,RandomForest,cdk_fp,10,60,0.7104817681895181,0.7163130402780622,0.6575501326279618,0.7575821316625309
Caco2,RandomForest,cdk_fp,10,70,0.688382679336196,0.7213904765019469,0.6061317154725825,0.7376258460340587
Caco2,RandomForest,cdk_fp,15,5,0.6937486505648105,0.6581482277195235,0.6745498778165612,0.7485478461583468
Caco2,RandomForest,cdk_fp,15,10,0.6495142866227687,0.6523620502143735,0.6238871358894205,0.6722936737645119
Caco2,RandomForest,cdk_fp,15,20,0.728537151397256,0.7507232979252565,0.6906451644665949,0.744242991799917
Caco2,RandomForest,cdk_fp,15,30,0.688822245514606,0.7160653378876892,0.6235622162321665,0.7268391824239624
Caco2,RandomForest,cdk_fp,15,40,0.6981018435732724,0.7011076127712439,0.6707681049769362,0.7224298129716372
Caco2,RandomForest,cdk_fp,15,50,0.6967907106637262,0.7393314151897619,0.6230396323914245,0.7280010844099926
Caco2,RandomForest,cdk_fp,15,60,0.7080520687216009,0.7130593459221417,0.6565673202878475,0.7545295399548138
Caco2,RandomForest,cdk_fp,15,70,0.6885999133287,0.7186437305031139,0.6103136263292632,0.7368423831537227
Caco2,RandomForest,cdk_fp,20,5,0.6954092640749532,0.6619652303209335,0.6727539350630787,0.7515086268408476
Caco2,RandomForest,cdk_fp,20,10,0.6499078506052931,0.6525112657441837,0.6249186123071838,0.6722936737645119
Caco2,RandomForest,cdk_fp,20,20,0.7280807325814799,0.7519506596308233,0.688692692469513,0.7435988456441032
Caco2,RandomForest,cdk_fp,20,30,0.6887525860544308,0.7168194139102926,0.6227190757205966,0.726719268532403
Caco2,RandomForest,cdk_fp,20,40,0.6973436893565089,0.7003337560985415,0.6693944701399485,0.722302841831037
Caco2,RandomForest,cdk_fp,20,50,0.697457010562702,0.7399842808334214,0.6235981016372109,0.7287886492174743
Caco2,RandomForest,cdk_fp,20,60,0.707875728514471,0.712770468745885,0.6567920486536397,0.7540646681438882
Caco2,RandomForest,cdk_fp,20,70,0.688461888286164,0.7182869078536551,0.6114483574437084,0.7356503995611283
Caco2,RandomForest,cdk_fp,30,5,0.6946117363651103,0.6595726471914047,0.6727539350630787,0.7515086268408475
Caco2,RandomForest,cdk_fp,30,10,0.6499064337120638,0.6525607619807697,0.6248648653909099,0.6722936737645119
Caco2,RandomForest,cdk_fp,30,20,0.7281059828213328,0.7519000914989659,0.6888190113209295,0.7435988456441032
Caco2,RandomForest,cdk_fp,30,30,0.688974700927191,0.7174572852766786,0.6228253806340145,0.7266414368708801
Caco2,RandomForest,cdk_fp,30,40,0.6975859305662985,0.700772538589624,0.6696753744485884,0.722309878660683
Caco2,RandomForest,cdk_fp,30,50,0.6976294739573842,0.74066435873997,0.623612493460482,0.7286115696717007
Caco2,RandomForest,cdk_fp,30,60,0.7078676313921208,0.712909495273316,0.6566159824529848,0.7540774164500619
Caco2,RandomForest,cdk_fp,30,70,0.6885584576005122,0.7185340883127977,0.6114148509570614,0.7357264335316774
Caco2,RandomForest,rdkit_fp,2,5,0.6852451789528893,0.6821560118507884,0.5978743114661641,0.7757052135417157
Caco2,RandomForest,rdkit_fp,2,10,0.6557303332689444,0.6765505627694325,0.5918405022042661,0.6987999348331344
Caco2,RandomForest,rdkit_fp,2,20,0.6677267137952995,0.6754604535071503,0.6256502238755721,0.7020694640031763
Caco2,RandomForest,rdkit_fp,2,30,0.6367738150217135,0.6620215185626779,0.554581155488519,0.6937187710139436
Caco2,RandomForest,rdkit_fp,2,40,0.6554619880441448,0.6682875446946707,0.60759183294609,0.690506586491674
Caco2,RandomForest,rdkit_fp,2,50,0.6550053434641319,0.6743110747523069,0.6010871559933024,0.6896177996467864
Caco2,RandomForest,rdkit_fp,2,60,0.6582810214689704,0.6643191776378699,0.6081581534895518,0.7023657332794894
Caco2,RandomForest,rdkit_fp,2,70,0.6636277545781147,0.6729823232101761,0.6184325019011869,0.6994684386229814
Caco2,RandomForest,rdkit_fp,5,5,0.6773161288478111,0.6748329197981272,0.6325184340211748,0.7245970327241317
Caco2,RandomForest,rdkit_fp,5,10,0.6205555497947719,0.6080683049825611,0.5292230184344974,0.7243753259672571
Caco2,RandomForest,rdkit_fp,5,20,0.6334966617264361,0.6435980559222726,0.5713257081122134,0.6855662211448226
Caco2,RandomForest,rdkit_fp,5,30,0.6166257400103807,0.6591361631232062,0.5115242763437657,0.6792167805641703
Caco2,RandomForest,rdkit_fp,5,40,0.632911324329859,0.6572482737253116,0.5615202109541514,0.6799654883101138
Caco2,RandomForest,rdkit_fp,5,50,0.6053084262671479,0.6307374024286646,0.5356632162574061,0.649524660115373
Caco2,RandomForest,rdkit_fp,5,60,0.6203184269449096,0.6516124799347952,0.5320182643255978,0.6773245365743359
Caco2,RandomForest,rdkit_fp,5,70,0.6231763159809388,0.6600155685738284,0.5408722917188602,0.6686410876501282
Caco2,RandomForest,rdkit_fp,10,5,0.6742557996126434,0.6545683842572627,0.6426771685967977,0.7255218459838697
Caco2,RandomForest,rdkit_fp,10,10,0.619655336494072,0.6208012423813731,0.5315060512610303,0.7066587158398125
Caco2,RandomForest,rdkit_fp,10,20,0.624120726739163,0.6505560013927296,0.5466416107712926,0.6751645680534668
Caco2,RandomForest,rdkit_fp,10,30,0.6109680468420869,0.6599414811144313,0.49171333830135766,0.681249321110472
Caco2,RandomForest,rdkit_fp,10,40,0.615286890704082,0.6277354825566205,0.5365083925357719,0.6816167970198541
Caco2,RandomForest,rdkit_fp,10,50,0.591854236686569,0.6292807783946367,0.5054641916827538,0.6408177399823167
Caco2,RandomForest,rdkit_fp,10,60,0.6086042349243295,0.6461373791840997,0.504894195874029,0.6747811297148597
Caco2,RandomForest,rdkit_fp,10,70,0.6090862939008924,0.6528158106013553,0.5099869672773002,0.664456103824022
Caco2,RandomForest,rdkit_fp,15,5,0.6729550329135711,0.6579468187158517,0.6364394245392656,0.7244788554855962
Caco2,RandomForest,rdkit_fp,15,10,0.6162610194059122,0.6184395594721842,0.52223921011178,0.7081042886337723
Caco2,RandomForest,rdkit_fp,15,20,0.6216201099347335,0.646175340108392,0.5453587865317444,0.6733262031640642
Caco2,RandomForest,rdkit_fp,15,30,0.6096832695597492,0.6569775228346638,0.4903177039006858,0.6817545819438978
Caco2,RandomForest,rdkit_fp,15,40,0.6133112148570117,0.6276212268464362,0.5326873448802045,0.6796250728443943
Caco2,RandomForest,rdkit_fp,15,50,0.5906002145404772,0.6263943007414112,0.5047492427522942,0.6406571001277264
Caco2,RandomForest,rdkit_fp,15,60,0.6043168425894603,0.6404712765958019,0.49987972053611734,0.6725995306364617
Caco2,RandomForest,rdkit_fp,15,70,0.6068459667334345,0.6492876941366782,0.5063426453156517,0.664907560747974
Caco2,RandomForest,rdkit_fp,20,5,0.6729280751340294,0.6579742805354584,0.6365777699094252,0.7242321749572049
Caco2,RandomForest,rdkit_fp,20,10,0.6173912052353709,0.6201781873288204,0.523787526393396,0.7082079019838967
Caco2,RandomForest,rdkit_fp,20,20,0.6205010578314998,0.6432587347870278,0.5449317799400485,0.6733126587674232
Caco2,RandomForest,rdkit_fp,20,30,0.6096309518728815,0.6572596209232127,0.48937826081542474,0.6822549738800074
Caco2,RandomForest,rdkit_fp,20,40,0.6136096720131976,0.6289340889637147,0.5320113892548779,0.6798835378210005
Caco2,RandomForest,rdkit_fp,20,50,0.5910742590663767,0.6265484329032734,0.5059377571915662,0.6407365871042904
Caco2,RandomForest,rdkit_fp,20,60,0.604476325441053,0.6406895814690146,0.4997748105644759,0.6729645842896685
Caco2,RandomForest,rdkit_fp,20,70,0.6071874611803607,0.6504966958320236,0.5063927762559693,0.664672911453089
Caco2,RandomForest,rdkit_fp,30,5,0.6729280751340294,0.6579742805354584,0.6365777699094252,0.7242321749572049
Caco2,RandomForest,rdkit_fp,30,10,0.6176310171118905,0.6206039397232344,0.5240812096285405,0.7082079019838967
Caco2,RandomForest,rdkit_fp,30,20,0.6206213802817655,0.6435806685436387,0.5449623971300351,0.6733210751716229
Caco2,RandomForest,rdkit_fp,30,30,0.6096089524517263,0.6571711447268044,0.4893838651409722,0.6822718474874027
Caco2,RandomForest,rdkit_fp,30,40,0.6136722203024461,0.6290799495554534,0.5320531735308843,0.6798835378210005
Caco2,RandomForest,rdkit_fp,30,50,0.5909854121433825,0.6265280962451846,0.5056915530806726,0.6407365871042904
Caco2,RandomForest,rdkit_fp,30,60,0.604425218409627,0.6406496016747915,0.4996646625487935,0.6729613910052965
Caco2,RandomForest,rdkit_fp,30,70,0.6072281953411374,0.6506437004092641,0.506384134085621,0.6646567515285274
Caco2,RandomForest,cdk_desc,2,5,0.60478772367941,0.6215095807260117,0.49896820500005784,0.6938853853121607
Caco2,RandomForest,cdk_desc,2,10,0.6021234258706267,0.6532229534288132,0.47675910381872644,0.6763882203643405
Caco2,RandomForest,cdk_desc,2,20,0.5765708866618651,0.6047773321598934,0.48758472479516035,0.6373506030305418
Caco2,RandomForest,cdk_desc,2,30,0.5809364617877888,0.608613148361947,0.4975861335378146,0.6366101034636046
Caco2,RandomForest,cdk_desc,2,40,0.5560758342444292,0.6012736527241624,0.4564317051769043,0.6105221448322212
Caco2,RandomForest,cdk_desc,2,50,0.5645915632918421,0.6212729332838288,0.430909522088389,0.6415922345033087
Caco2,RandomForest,cdk_desc,2,60,0.5714474019299027,0.6008555240990975,0.47468309152170307,0.6388035901689079
Caco2,RandomForest,cdk_desc,2,70,0.5669736460311448,0.6126955996488851,0.44969727986624647,0.6385280585783027
Caco2,RandomForest,cdk_desc,5,5,0.6178032316803069,0.5927330982663668,0.5401762980772964,0.7205002986972578
Caco2,RandomForest,cdk_desc,5,10,0.6039173791008268,0.6585995589289683,0.5025062340075287,0.6506463443659835
Caco2,RandomForest,cdk_desc,5,20,0.5607587490652738,0.6081259536370299,0.4774969636387287,0.5966533299200628
Caco2,RandomForest,cdk_desc,5,30,0.5797644218025753,0.5896431592360318,0.495236025259319,0.6544140809123751
Caco2,RandomForest,cdk_desc,5,40,0.5543492227045619,0.6171194475767235,0.4634335259558193,0.5824946945811427
Caco2,RandomForest,cdk_desc,5,50,0.5632882978400477,0.6071589001283618,0.4610260399511701,0.6216799534406111
Caco2,RandomForest,cdk_desc,5,60,0.559557757784551,0.5709687181404213,0.47577618956037915,0.6319283656528527
Caco2,RandomForest,cdk_desc,5,70,0.5510673264830275,0.5770402905498909,0.4464696259644863,0.629692062934705
Caco2,RandomForest,cdk_desc,10,5,0.6340678491085474,0.6126986903006677,0.5713855340935999,0.7181193229313748
Caco2,RandomForest,cdk_desc,10,10,0.599393525965694,0.6630436489286472,0.48498084105673284,0.6501560879117019
Caco2,RandomForest,cdk_desc,10,20,0.5586384916897131,0.6030925365985889,0.4752847045910585,0.5975382338794923
Caco2,RandomForest,cdk_desc,10,30,0.5804696960701596,0.5920466073603843,0.4931526829280509,0.6562097979220436
Caco2,RandomForest,cdk_desc,10,40,0.5488661075782542,0.6019850005565879,0.462823238428307,0.5817900837498675
Caco2,RandomForest,cdk_desc,10,50,0.5600386082998761,0.6000419392849291,0.4612249933017637,0.6188488923129355
Caco2,RandomForest,cdk_desc,10,60,0.5599963872377328,0.5727770294186363,0.4797381675101249,0.6274739647844374
Caco2,RandomForest,cdk_desc,10,70,0.5518717134571611,0.5792640691732603,0.4481391129424733,0.6282119582557496
Caco2,RandomForest,cdk_desc,15,5,0.6338591884417795,0.6126637928561821,0.5714015350746917,0.7175122373944648
Caco2,RandomForest,cdk_desc,15,10,0.5994577074215877,0.6630214058500558,0.4851403994132598,0.6502113170014474
Caco2,RandomForest,cdk_desc,15,20,0.5586889058495326,0.6030362798436694,0.475498950351853,0.5975314873530754
Caco2,RandomForest,cdk_desc,15,30,0.5806265125533505,0.5923633213553818,0.49308051356461313,0.6564357027400567
Caco2,RandomForest,cdk_desc,15,40,0.5487179231811059,0.6016711382922116,0.46278170764256776,0.5817009236085386
Caco2,RandomForest,cdk_desc,15,50,0.559797815474493,0.5996753121481655,0.46111130109768533,0.6186068331776285
Caco2,RandomForest,cdk_desc,15,60,0.560015297958819,0.5727556176906116,0.4799335573227234,0.6273567188631223
Caco2,RandomForest,cdk_desc,15,70,0.5516565345816011,0.5786994518173936,0.44801303588255076,0.6282571160448591
Caco2,RandomForest,cdk_desc,20,5,0.6338591884417795,0.6126637928561821,0.5714015350746917,0.7175122373944648
Caco2,RandomForest,cdk_desc,20,10,0.5994577074215877,0.6630214058500558,0.4851403994132598,0.6502113170014474
Caco2,RandomForest,cdk_desc,20,20,0.5586889058495326,0.6030362798436694,0.475498950351853,0.5975314873530754
Caco2,RandomForest,cdk_desc,20,30,0.5806265125533505,0.5923633213553818,0.49308051356461313,0.6564357027400567
Caco2,RandomForest,cdk_desc,20,40,0.5487179231811059,0.6016711382922116,0.46278170764256776,0.5817009236085386
Caco2,RandomForest,cdk_desc,20,50,0.559797815474493,0.5996753121481655,0.4611113010976853,0.6186068331776285
Caco2,RandomForest,cdk_desc,20,60,0.5600152979588191,0.5727556176906116,0.4799335573227235,0.6273567188631223
Caco2,RandomForest,cdk_desc,20,70,0.5516565345816011,0.5786994518173936,0.44801303588255076,0.6282571160448591
Caco2,RandomForest,cdk_desc,30,5,0.6338591884417795,0.6126637928561821,0.5714015350746917,0.7175122373944648
Caco2,RandomForest,cdk_desc,30,10,0.5994577074215877,0.6630214058500558,0.4851403994132598,0.6502113170014474
Caco2,RandomForest,cdk_desc,30,20,0.5586889058495326,0.6030362798436694,0.475498950351853,0.5975314873530754
Caco2,RandomForest,cdk_desc,30,30,0.5806265125533505,0.5923633213553818,0.49308051356461313,0.6564357027400567
Caco2,RandomForest,cdk_desc,30,40,0.5487179231811059,0.6016711382922116,0.46278170764256776,0.5817009236085386
Caco2,RandomForest,cdk_desc,30,50,0.559797815474493,0.5996753121481655,0.46111130109768533,0.6186068331776285
Caco2,RandomForest,cdk_desc,30,60,0.5600152979588191,0.5727556176906116,0.4799335573227235,0.6273567188631223
Caco2,RandomForest,cdk_desc,30,70,0.5516565345816011,0.5786994518173936,0.44801303588255076,0.6282571160448591
Caco2,RandomForest,rdkit_desc,2,5,0.6175893805353556,0.7004212112836156,0.47705406069838474,0.6752928696240669
Caco2,RandomForest,rdkit_desc,2,10,0.5677318013853784,0.6331007659134248,0.4447105893590757,0.6253840488836349
Caco2,RandomForest,rdkit_desc,2,20,0.5488788176955934,0.5880803884677143,0.44374891665193694,0.6148071479671294
Caco2,RandomForest,rdkit_desc,2,30,0.5453955648124862,0.5917020326121808,0.4654292142834114,0.5790554475418663
Caco2,RandomForest,rdkit_desc,2,40,0.5505449762558379,0.5924164715982633,0.4500940305691536,0.6091244266000969
Caco2,RandomForest,rdkit_desc,2,50,0.5495472326413207,0.5800177871113574,0.44605641089230935,0.6225674999202955
Caco2,RandomForest,rdkit_desc,2,60,0.5568614674174881,0.5869812911340575,0.4754956248383271,0.6081074862800798
Caco2,RandomForest,rdkit_desc,2,70,0.5567003412972551,0.6125996178511924,0.455746368837102,0.6017550372034709
Caco2,RandomForest,rdkit_desc,5,5,0.6123250670869467,0.6475619063493355,0.5126219499970025,0.676791344914502
Caco2,RandomForest,rdkit_desc,5,10,0.5743364596237971,0.6128771087954952,0.4704151298051823,0.6397171402707138
Caco2,RandomForest,rdkit_desc,5,20,0.5674418369221039,0.5906410921006726,0.4842410741637784,0.627443344501861
Caco2,RandomForest,rdkit_desc,5,30,0.5367803860640166,0.5502759536994737,0.4914999122565148,0.5685652922360612
Caco2,RandomForest,rdkit_desc,5,40,0.5608160404015021,0.5916321855375789,0.4889746050533665,0.6018413306135613
Caco2,RandomForest,rdkit_desc,5,50,0.5621626836540977,0.5784347939081246,0.4690873056584071,0.6389659513957615
Caco2,RandomForest,rdkit_desc,5,60,0.5497038078875336,0.5605705371192129,0.49430261508878603,0.5942382714546021
Caco2,RandomForest,rdkit_desc,5,70,0.5486601752735449,0.593527984810665,0.458433702795538,0.594018838214432
Caco2,RandomForest,rdkit_desc,10,5,0.6140873577568711,0.648464141276422,0.5167921383745249,0.6770057936196665
Caco2,RandomForest,rdkit_desc,10,10,0.5759651709719545,0.6079173934768332,0.4728851686510781,0.6470929507879525
Caco2,RandomForest,rdkit_desc,10,20,0.5698126006453333,0.5937295170932877,0.49051601136117384,0.6251922734815385
Caco2,RandomForest,rdkit_desc,10,30,0.5361825377707308,0.5427301542384356,0.4985190971016902,0.5672983619720666
