"NAME [String]","METHOD [String]","C [Double]","offset [Double]","featuresColumn [String]","degree [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"TB_MDR","SMILE_SVR_TAN","0.1","2.0","cdk_fp","4","0.5609493140757914","0.5627057112746962","0.5896887186670706","0.5304535122856076"
"TB_MDR","SMILE_SVR_TAN","1.0","2.0","cdk_fp","4","0.58705674395924","0.5864494624364522","0.6217860668784382","0.5529347025628298"
"TB_MDR","SMILE_SVR_TAN","10.0","2.0","cdk_fp","4","0.5895417302119758","0.5925460331742584","0.6178408785488513","0.5582382789128175"
"TB_MDR","SMILE_SVR_TAN","0.001","3.0","cdk_fp","4","0.6515963563108952","0.6581828664001286","0.6808953077054698","0.6157108948270872"
"TB_MDR","SMILE_SVR_TAN","0.01","3.0","cdk_fp","4","0.5759041720752635","0.5814641122338324","0.6055202268970338","0.5407281770949242"
"TB_MDR","SMILE_SVR_TAN","0.1","3.0","cdk_fp","4","0.5753296408598589","0.5731713619546427","0.6061197571078728","0.5466978035170613"
"TB_MDR","SMILE_SVR_TAN","1.0","3.0","cdk_fp","4","0.5919686060114914","0.5948402763192915","0.6237795445351886","0.557285997179994"
"TB_MDR","SMILE_SVR_TAN","10.0","3.0","cdk_fp","4","0.5932730528049772","0.5962029168073544","0.6227085384752492","0.5609077031323282"
"TB_MDR","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","5","0.7602420007937504","0.7593632238457106","0.7835308869310951","0.7378318916044457"
"TB_MDR","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","5","0.7372119332185502","0.7356996187845306","0.761583929167556","0.7143522517035635"
"TB_MDR","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","5","0.657391736653509","0.6559320200449976","0.6898566211214482","0.6263865687940811"
"TB_MDR","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","5","0.5699874254993288","0.5696793641726784","0.5987112977028386","0.541571614622469"
"TB_MDR","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","5","0.5749948171907517","0.5653072205437646","0.6096393260807041","0.5500379049477867"
"TB_MDR","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","5","0.7059512581408658","0.7025304537202129","0.7357146438498765","0.6796086768525076"
"TB_MDR","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","5","0.6154044528245766","0.6209017867900873","0.6469724983801809","0.5783390733034615"
"TB_MDR","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","5","0.560280125410353","0.5623272696701568","0.5866749825854733","0.531838123975429"
"TB_MDR","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","5","0.5805758121154472","0.5735219442076966","0.6141702498374039","0.5540352423012409"
"TB_MDR","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","5","0.5818572101253955","0.5749854996976299","0.6156327212675083","0.554953409411048"
"TB_MDR","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","5","0.6379900775775664","0.6410828786753785","0.6717184242685305","0.6011689297887902"
"TB_MDR","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","5","0.5652862701202253","0.5686888004174248","0.590969511281173","0.5362004986620778"
"TB_MDR","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","5","0.5805612552424781","0.5762410673536137","0.6126990565518732","0.5527436418219476"
"TB_MDR","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","5","0.5863257697006228","0.5795367655812967","0.6198116706348052","0.5596288728857663"
"TB_MDR","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","5","0.5863257697006214","0.579536765581334","0.6198116706347447","0.5596288728857854"
"TB_MDR","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","5","0.5935618962126843","0.5989891809798805","0.6255091499062683","0.5561873577519041"
"TB_MDR","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","5","0.5627936708845552","0.5664791965613128","0.5873336512050688","0.5345681648872842"
"TB_MDR","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","5","0.5889850660743937","0.582515716718688","0.6215537653159563","0.562885716188537"
"TB_MDR","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","5","0.589436595262184","0.5825157167186982","0.6226734868326244","0.5631205822352294"
"TB_MDR","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","5","0.5894365952620667","0.5825157167183511","0.6226734868322918","0.563120582235557"
"TB_MDR","SMILE_SVR_TAN","0.001","0.0","cdk_fp","5","0.7599947837396105","0.758996868817601","0.783435180533222","0.7375523018680087"
"TB_MDR","SMILE_SVR_TAN","0.01","0.0","cdk_fp","5","0.7369730342121082","0.735458505135979","0.7632905066234922","0.7121700908768538"
"TB_MDR","SMILE_SVR_TAN","0.1","0.0","cdk_fp","5","0.6621496893612085","0.6653674497240387","0.6927275245116746","0.6283540938479123"
"TB_MDR","SMILE_SVR_TAN","1.0","0.0","cdk_fp","5","0.5740489838371555","0.5733810977695484","0.604874236828153","0.543891616913765"
"TB_MDR","SMILE_SVR_TAN","10.0","0.0","cdk_fp","5","0.5757832384172786","0.5686752744653145","0.6102222495577194","0.5484521912288018"
"TB_MDR","SMILE_SVR_TAN","0.001","1.0","cdk_fp","5","0.7030635746478717","0.7026982391719468","0.7325425396072003","0.6739499451644679"
"TB_MDR","SMILE_SVR_TAN","0.01","1.0","cdk_fp","5","0.619720124250969","0.6271243176201103","0.6494367070823792","0.5825993480504174"
"TB_MDR","SMILE_SVR_TAN","0.1","1.0","cdk_fp","5","0.5610373485758954","0.5608895323877674","0.5899339424096941","0.5322885709302244"
"TB_MDR","SMILE_SVR_TAN","1.0","1.0","cdk_fp","5","0.5797049497256219","0.5772632312652514","0.6139328311959484","0.5479187867156659"
"TB_MDR","SMILE_SVR_TAN","10.0","1.0","cdk_fp","5","0.5817539502891772","0.5824935933184345","0.6105239406735393","0.5522443168755578"
"TB_MDR","SMILE_SVR_TAN","0.001","2.0","cdk_fp","5","0.6400573331259628","0.6468570142351483","0.6690863903644886","0.6042285947782514"
"TB_MDR","SMILE_SVR_TAN","0.01","2.0","cdk_fp","5","0.5669754946756523","0.5727656715427424","0.5955876155452801","0.5325731969389346"
"TB_MDR","SMILE_SVR_TAN","0.1","2.0","cdk_fp","5","0.5797702964240418","0.5758637324001054","0.613226264454608","0.5502208924174117"
"TB_MDR","SMILE_SVR_TAN","1.0","2.0","cdk_fp","5","0.5864682588919675","0.5885184863934493","0.6154454388406141","0.5554408514418392"
"TB_MDR","SMILE_SVR_TAN","10.0","2.0","cdk_fp","5","0.5875300360305894","0.5885049360382472","0.6186347553695725","0.5554504166839487"
"TB_MDR","SMILE_SVR_TAN","0.001","3.0","cdk_fp","5","0.5971811105174946","0.6038609451118998","0.6286469093015884","0.5590354771389954"
"TB_MDR","SMILE_SVR_TAN","0.01","3.0","cdk_fp","5","0.5622955172895386","0.5635498857749146","0.5908171066089501","0.5325195594847513"
"TB_MDR","SMILE_SVR_TAN","0.1","3.0","cdk_fp","5","0.5876398365065808","0.5874881061637272","0.62228036385383","0.5531510395021852"
"TB_MDR","SMILE_SVR_TAN","1.0","3.0","cdk_fp","5","0.5894489743413348","0.5925494105801904","0.6176873273381067","0.5581101851057072"
"TB_MDR","SMILE_SVR_TAN","10.0","3.0","cdk_fp","5","0.5916666240639593","0.5925495839043838","0.6243461708852901","0.5581041174022042"
"MalariaNovartis","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","2","0.6233311598267154","0.6270063514712667","0.6239272998830165","0.6190598281258629"
"MalariaNovartis","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","2","0.6070706045475824","0.6093941655167735","0.6087193969560037","0.6030982511699701"
"MalariaNovartis","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","2","0.5685204090610005","0.5670345876305505","0.5713107727976938","0.5672158667547572"
"MalariaNovartis","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","2","0.535774276412896","0.5286610232337496","0.5427704579823757","0.5358913480225627"
"MalariaNovartis","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","2","0.5528897495147166","0.5449467114458497","0.5612131021273824","0.5525094349709175"
"MalariaNovartis","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","2","0.6198145325071881","0.6234473146235368","0.6205163133118773","0.6154799695861505"
"MalariaNovartis","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","2","0.5945383829624612","0.5957463017824998","0.5964307589934291","0.5914380881114547"
"MalariaNovartis","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","2","0.5538656397240328","0.5497298558233149","0.557609518606572","0.5542575447422113"
"MalariaNovartis","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","2","0.5381834916800372","0.5283502281600289","0.5470901812685199","0.5391100656115629"
"MalariaNovartis","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","2","0.5628426150989515","0.5553787297433536","0.5701059514624336","0.5630431640910675"
"MalariaNovartis","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","2","0.6166174894899712","0.6197738443050539","0.6176555670729116","0.612423057091948"
"MalariaNovartis","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","2","0.5875707553612656","0.5881416610474928","0.589510860991872","0.5850597440444322"
"MalariaNovartis","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","2","0.5467381103844501","0.5412994811870255","0.5514609245256774","0.5474539254406472"
"MalariaNovartis","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","2","0.5424208065966113","0.5329153284049916","0.5518470210436345","0.5425000703412078"
"MalariaNovartis","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","2","0.5676386035398648","0.5607044249082062","0.5736336313445466","0.5685777543668418"
"MalariaNovartis","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","2","0.613825338033585","0.6168033454898006","0.6150136389503315","0.6096590296606228"
"MalariaNovartis","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","2","0.5821902919640867","0.5820933781507421","0.5839144788799475","0.5805630188615705"
"MalariaNovartis","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","2","0.5428616530659972","0.5362436281466433","0.5483024464224479","0.5440388846289006"
"MalariaNovartis","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","2","0.546153947536859","0.5365592295043526","0.5553332318100223","0.5465693812962019"
"MalariaNovartis","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","2","0.5708925833376416","0.5641173626027561","0.5756424179610609","0.5729179694491079"
"MalariaNovartis","SMILE_SVR_TAN","0.001","0.0","cdk_fp","2","0.6220711805723781","0.6258864519785814","0.6228882272110373","0.6174388625275157"
"MalariaNovartis","SMILE_SVR_TAN","0.01","0.0","cdk_fp","2","0.6042639613600645","0.6074305195678984","0.6058764133003758","0.5994849512119197"
"MalariaNovartis","SMILE_SVR_TAN","0.1","0.0","cdk_fp","2","0.5648023141415468","0.5659297235798423","0.5657729025324743","0.5627043163123239"
"MalariaNovartis","SMILE_SVR_TAN","1.0","0.0","cdk_fp","2","0.5356562217232889","0.5357801480659574","0.5349093597277502","0.5362791573761587"
"MalariaNovartis","SMILE_SVR_TAN","10.0","0.0","cdk_fp","2","0.5552989308023992","0.555875478008138","0.5538207524027272","0.5562005619963327"
"MalariaNovartis","SMILE_SVR_TAN","0.001","1.0","cdk_fp","2","0.6173613255763359","0.621004887245681","0.6183794555559483","0.6126996339273786"
"MalariaNovartis","SMILE_SVR_TAN","0.01","1.0","cdk_fp","2","0.5916952876627358","0.59409709426477","0.5932121181469063","0.5877766505765314"
"MalariaNovartis","SMILE_SVR_TAN","0.1","1.0","cdk_fp","2","0.5500828075548257","0.5490150789107667","0.5510873391981825","0.5501460045555276"
"MalariaNovartis","SMILE_SVR_TAN","1.0","1.0","cdk_fp","2","0.5395119077970764","0.5391337310372375","0.5388518693124562","0.5405501230415355"
"MalariaNovartis","SMILE_SVR_TAN","10.0","1.0","cdk_fp","2","0.5641680004912328","0.5637777156053855","0.5626513704117092","0.5660749154566037"
"MalariaNovartis","SMILE_SVR_TAN","0.001","2.0","cdk_fp","2","0.61390762821516","0.6174126356621404","0.6149832809976277","0.609326967985712"
"MalariaNovartis","SMILE_SVR_TAN","0.01","2.0","cdk_fp","2","0.5839514629010002","0.5862084134075418","0.5854381594285654","0.5802078158668935"
"MalariaNovartis","SMILE_SVR_TAN","0.1","2.0","cdk_fp","2","0.5436084991149985","0.5416494507931074","0.5443753323144798","0.5448007142374084"
"MalariaNovartis","SMILE_SVR_TAN","1.0","2.0","cdk_fp","2","0.5439968034164174","0.5440929757875361","0.5436153464978166","0.5442820879638998"
"MalariaNovartis","SMILE_SVR_TAN","10.0","2.0","cdk_fp","2","0.5683986156951611","0.5677164541615133","0.5657334980336879","0.5717458948902824"
"MalariaNovartis","SMILE_SVR_TAN","0.001","3.0","cdk_fp","2","0.611264837720176","0.6146876008966404","0.6123728950549531","0.6067340172089347"
"MalariaNovartis","SMILE_SVR_TAN","0.01","3.0","cdk_fp","2","0.5782705274638478","0.5801841384335725","0.579613455272342","0.5750139886856289"
"MalariaNovartis","SMILE_SVR_TAN","0.1","3.0","cdk_fp","2","0.540172270174806","0.538515610079244","0.5402434079752847","0.5417577924698891"
"MalariaNovartis","SMILE_SVR_TAN","1.0","3.0","cdk_fp","2","0.5479077146358481","0.5477719504644781","0.5471554398599744","0.5487957535830918"
"MalariaNovartis","SMILE_SVR_TAN","10.0","3.0","cdk_fp","2","0.571192113207896","0.5705173408621359","0.5676601315496507","0.5753988672119013"
"MalariaNovartis","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","3","0.6231795749883563","0.6268198863542594","0.6237972884090823","0.6189215502017272"
"MalariaNovartis","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","3","0.6056900889512248","0.6079392764612004","0.6074187847014985","0.6017122056909755"
"MalariaNovartis","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","3","0.5649477042408089","0.5632312697910365","0.5681911755410435","0.5634206673903465"
"MalariaNovartis","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","3","0.534572217783066","0.5278371566154434","0.5422439416843877","0.5336355550493667"
"MalariaNovartis","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","3","0.5511532827130224","0.5442875811016323","0.5579378742536232","0.5512343927838116"
"MalariaNovartis","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","3","0.612199660651188","0.6150694933301317","0.6134457319485592","0.608083756674873"
"MalariaNovartis","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","3","0.5779137958776984","0.5779459944737345","0.5797893568049861","0.5760060363543748"
"MalariaNovartis","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","3","0.538588945553273","0.5322200658699775","0.5450911636345451","0.5384556071552965"
"MalariaNovartis","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","3","0.5471704229662094","0.5393973888174542","0.5556815376390417","0.5464323424421321"
"MalariaNovartis","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","3","0.5649418979705936","0.5573715845393292","0.569020386210894","0.5684337231615574"
"MalariaNovartis","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","3","0.6012219725188284","0.6030505995267855","0.6028045311242006","0.5978107869054988"
"MalariaNovartis","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","3","0.5613598669553056","0.5586524728618406","0.5642971252325227","0.5611300027715534"
"MalariaNovartis","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","3","0.5357133358001832","0.527326332696325","0.543169359384951","0.5366443153192738"
"MalariaNovartis","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","3","0.5578315445112411","0.5498985599393094","0.5659054584416674","0.5576906151527465"
"MalariaNovartis","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","3","0.5705030256235718","0.5633606762867531","0.573595311382725","0.5745530892012374"
"MalariaNovartis","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","3","0.5915204342255916","0.5924885759449647","0.5933570667223359","0.5887156600094742"
"MalariaNovartis","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","3","0.5505816807638166","0.5458088699784726","0.5549227928337548","0.5510133794792226"
"MalariaNovartis","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","3","0.5397320226659711","0.5301606255027387","0.5488747377098828","0.5401607047852919"
"MalariaNovartis","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","3","0.5641520911988155","0.5567376499228529","0.5710705279617857","0.5646480957118077"
"MalariaNovartis","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","3","0.5737243215116661","0.5669624811072316","0.5760373307809012","0.5781731526468655"
"MalariaNovartis","SMILE_SVR_TAN","0.001","0.0","cdk_fp","3","0.6221417368838851","0.625918804242372","0.6229720701055699","0.6175343363037133"
"MalariaNovartis","SMILE_SVR_TAN","0.01","0.0","cdk_fp","3","0.6032276367002698","0.6063214978406748","0.6048914827784037","0.5984699294817307"
"MalariaNovartis","SMILE_SVR_TAN","0.1","0.0","cdk_fp","3","0.5617030399900664","0.5622297083897684","0.5630972972060589","0.5597821143743719"
"MalariaNovartis","SMILE_SVR_TAN","1.0","0.0","cdk_fp","3","0.5359601487655642","0.536259127392084","0.535998786020956","0.5356225328836528"
"MalariaNovartis","SMILE_SVR_TAN","10.0","0.0","cdk_fp","3","0.5544259660296272","0.5557339478770554","0.5511683761475662","0.5563755740642601"
"MalariaNovartis","SMILE_SVR_TAN","0.001","1.0","cdk_fp","3","0.6096022009276751","0.6128619861603617","0.6109762208213562","0.6049683958013077"
"MalariaNovartis","SMILE_SVR_TAN","0.01","1.0","cdk_fp","3","0.5740257428778729","0.5757646717289393","0.5753485016464078","0.5709640552582719"
"MalariaNovartis","SMILE_SVR_TAN","0.1","1.0","cdk_fp","3","0.5370575033407757","0.5361085110393792","0.5367120783276651","0.5383519206552831"
"MalariaNovartis","SMILE_SVR_TAN","1.0","1.0","cdk_fp","3","0.5499936370378562","0.5511293759905938","0.5484186801434408","0.5504328549795341"
"MalariaNovartis","SMILE_SVR_TAN","10.0","1.0","cdk_fp","3","0.5657882731988347","0.5658507574438272","0.5602278971069878","0.5712861650456893"
"MalariaNovartis","SMILE_SVR_TAN","0.001","2.0","cdk_fp","3","0.598512670607641","0.6012345896974876","0.599885160108763","0.5944182620166722"
"MalariaNovartis","SMILE_SVR_TAN","0.01","2.0","cdk_fp","3","0.557452914183084","0.5571522286697546","0.5588391413245369","0.5563673725549604"
"MalariaNovartis","SMILE_SVR_TAN","0.1","2.0","cdk_fp","3","0.5365114742771331","0.5360696279078712","0.535814959252384","0.5376498356711442"
"MalariaNovartis","SMILE_SVR_TAN","1.0","2.0","cdk_fp","3","0.5598086965258333","0.5600027999818045","0.5587039025184246","0.560719387077271"
"MalariaNovartis","SMILE_SVR_TAN","10.0","2.0","cdk_fp","3","0.5703957224317012","0.5714141229418471","0.5640282318832534","0.5757448124700032"
"MalariaNovartis","SMILE_SVR_TAN","0.001","3.0","cdk_fp","3","0.5885728807241396","0.5909911251773426","0.590080599763155","0.5846469172319211"
"MalariaNovartis","SMILE_SVR_TAN","0.01","3.0","cdk_fp","3","0.547288249656181","0.5460495803656719","0.5481919427669836","0.5476232258358874"
"MalariaNovartis","SMILE_SVR_TAN","0.1","3.0","cdk_fp","3","0.5411541530378471","0.5409798862770148","0.5404787580112793","0.5420038148252473"
"MalariaNovartis","SMILE_SVR_TAN","1.0","3.0","cdk_fp","3","0.5653434516335962","0.5648766915815225","0.5630588838320291","0.568094779487237"
"MalariaNovartis","SMILE_SVR_TAN","10.0","3.0","cdk_fp","3","0.5731206537899668","0.5743309538495976","0.5663201655674219","0.5787108419528808"
"MalariaNovartis","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","4","0.6232956385373433","0.6269604546261771","0.6238657465490832","0.6190607144367692"
"MalariaNovartis","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","4","0.605619891047358","0.607941843163764","0.6074402158352284","0.6014776141430818"
"MalariaNovartis","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","4","0.5637295507774889","0.5618744954058136","0.5673720282788849","0.5619421286477682"
"MalariaNovartis","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","4","0.5342858447802331","0.5277289749710559","0.5424734597176819","0.5326550996519615"
"MalariaNovartis","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","4","0.5494042863223004","0.5434753587312369","0.5540599296093349","0.5506775706263296"
"MalariaNovartis","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","4","0.602006187748443","0.6040505802717776","0.6037090718207838","0.5982589111527675"
"MalariaNovartis","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","4","0.5609446766148564","0.5583385754143608","0.5642301473942698","0.5602653070359385"
"MalariaNovartis","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","4","0.5349698714614619","0.5269303845706259","0.5428714264547608","0.535107803358999"
"MalariaNovartis","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","4","0.5539282399364235","0.5464365016241779","0.561285039054505","0.5540631791305874"
"MalariaNovartis","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","4","0.5620442380855643","0.5555754462038619","0.5658274804658784","0.5647297875869525"
"MalariaNovartis","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","4","0.5796290305049359","0.5795854681993827","0.5815513996987399","0.5777502236166849"
"MalariaNovartis","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","4","0.5398814832963991","0.533839698875915","0.5459878794427812","0.539816871570501"
"MalariaNovartis","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","4","0.5458656373158371","0.5379143865723692","0.5544240852964766","0.5452584400786656"
"MalariaNovartis","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","4","0.56450095030907","0.5569295410298489","0.5686742199271846","0.5678990899701767"
"MalariaNovartis","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","4","0.567213186587609","0.5609154277997264","0.5703990269736856","0.5703251049894148"
"MalariaNovartis","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","4","0.5625766500318338","0.5600676307928663","0.5654727086616034","0.5621896106410317"
"MalariaNovartis","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","4","0.5354876700808426","0.5273104629974458","0.542841431696","0.5363111155490823"
"MalariaNovartis","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","4","0.5567294795457478","0.5487560451934832","0.5648831511583647","0.5565492422853955"
"MalariaNovartis","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","4","0.56935666314989","0.5622226054629987","0.5726321241103579","0.5732152598763134"
"MalariaNovartis","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","4","0.5703203004151397","0.5640462812682049","0.5730621316801179","0.5738524882970967"
"MalariaNovartis","SMILE_SVR_TAN","0.001","0.0","cdk_fp","4","0.622443397710071","0.6262132612969455","0.6231825616605873","0.61793437017268"
"MalariaNovartis","SMILE_SVR_TAN","0.01","0.0","cdk_fp","4","0.6034191777112236","0.6064658219163847","0.6051696116192246","0.5986220995980615"
"MalariaNovartis","SMILE_SVR_TAN","0.1","0.0","cdk_fp","4","0.5609969324969611","0.5613058745559875","0.5627981162056425","0.5588868067292535"
"MalariaNovartis","SMILE_SVR_TAN","1.0","0.0","cdk_fp","4","0.5368620001886977","0.5369867012804481","0.5372106215284943","0.5363886777571505"
"MalariaNovartis","SMILE_SVR_TAN","10.0","0.0","cdk_fp","4","0.5528462911482276","0.5546923816236894","0.5481916240833081","0.5556548677376855"
"MalariaNovartis","SMILE_SVR_TAN","0.001","1.0","cdk_fp","4","0.5993065193366537","0.6020351280609593","0.6008726522228672","0.5950117777261346"
"MalariaNovartis","SMILE_SVR_TAN","0.01","1.0","cdk_fp","4","0.5574971355870083","0.5573572751747718","0.5590116866190435","0.5561224449672098"
"MalariaNovartis","SMILE_SVR_TAN","0.1","1.0","cdk_fp","4","0.5364614298063364","0.5363778135892917","0.5360418157790429","0.5369646600506746"
"MalariaNovartis","SMILE_SVR_TAN","1.0","1.0","cdk_fp","4","0.5564864852535792","0.5571899896042054","0.5538452715679719","0.5584241945885603"
"MalariaNovartis","SMILE_SVR_TAN","10.0","1.0","cdk_fp","4","0.5631589684578244","0.5653469072464291","0.5566987955015366","0.5674312026255077"
"MalariaNovartis","SMILE_SVR_TAN","0.001","2.0","cdk_fp","4","0.5758977945895859","0.5776627125141561","0.5773438118301809","0.5726868594244205"
"MalariaNovartis","SMILE_SVR_TAN","0.01","2.0","cdk_fp","4","0.5378844819632157","0.53671132418924","0.537759071347657","0.5391830503527503"
"MalariaNovartis","SMILE_SVR_TAN","0.1","2.0","cdk_fp","4","0.5488304850404987","0.5498750481593806","0.547309201672763","0.5493072052893525"
"MalariaNovartis","SMILE_SVR_TAN","1.0","2.0","cdk_fp","4","0.5653831106542785","0.5654429134572265","0.5601250884910528","0.5705813300145562"
"MalariaNovartis","SMILE_SVR_TAN","10.0","2.0","cdk_fp","4","0.5673749741996589","0.5690533790466465","0.560676607238069","0.5723949363142614"
"MalariaNovartis","SMILE_SVR_TAN","0.001","3.0","cdk_fp","4","0.5587234759921634","0.5586458264108932","0.5600689551206","0.557455646444997"
"MalariaNovartis","SMILE_SVR_TAN","0.01","3.0","cdk_fp","4","0.5361503561897044","0.5357460590812596","0.5353672091665703","0.5373378003212833"
"MalariaNovartis","SMILE_SVR_TAN","0.1","3.0","cdk_fp","4","0.5588057402138727","0.559077344903008","0.5576644598867075","0.5596754158519028"
"MalariaNovartis","SMILE_SVR_TAN","1.0","3.0","cdk_fp","4","0.569415216495293","0.5705228025232909","0.5630680095644057","0.5746548373981827"
"MalariaNovartis","SMILE_SVR_TAN","10.0","3.0","cdk_fp","4","0.5700508613380637","0.5714628211583457","0.5632413758575382","0.5754483869983075"
"MalariaNovartis","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","5","0.6235445438723256","0.6272678771792451","0.6240935466925671","0.6192722077451647"
"MalariaNovartis","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","5","0.6062372220842298","0.6085996290550256","0.6078967355395386","0.6022153016581254"
"MalariaNovartis","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","5","0.5639907303425605","0.5624482590134742","0.5677354538494878","0.5617884781647196"
"MalariaNovartis","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","5","0.5341861427708312","0.5282230034289299","0.5418417987576218","0.5324936261259419"
"MalariaNovartis","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","5","0.5473556132102898","0.5419676441400999","0.5509085198423289","0.5491906756484407"
"MalariaNovartis","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","5","0.5889722617771224","0.5898800202843433","0.590974105477161","0.5860626595698627"
"MalariaNovartis","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","5","0.5460404372413531","0.5419292956342191","0.55104019153154","0.5451518245583001"
"MalariaNovartis","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","5","0.5392136187292552","0.5318715162334284","0.5473574829140588","0.5384118570402785"
"MalariaNovartis","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","5","0.5564140497337356","0.5492281852770474","0.5609514435424908","0.5590625203816688"
"MalariaNovartis","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","5","0.5583906444934591","0.5524097452092446","0.5622417223433096","0.560520465927823"
"MalariaNovartis","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","5","0.5557590739874417","0.5523545717215642","0.5592982754910286","0.5556243747497324"
"MalariaNovartis","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","5","0.5363273137666407","0.5274793353890239","0.5451785566775096","0.5363240492333884"
"MalariaNovartis","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","5","0.5565976188550492","0.5492221362997891","0.5635027576305848","0.5570679626347739"
