"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","500","20","0.7361624152217958","0.740618360957922","0.681098088401672","0.7867707963057935"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","500","20","0.7350418384263934","0.7457343144772628","0.6788424747951227","0.7805487260067944"
"Caco2","WEKA_FOLD_RFR","30","rdkit_fp","1000","20","0.7563802772999836","0.801370914923283","0.6889417799257679","0.7788281370508996"
"Caco2","WEKA_FOLD_RFR","40","rdkit_fp","1000","20","0.753755379692528","0.7928909890969977","0.6872396948128521","0.7811354551677345"
"Caco2","WEKA_FOLD_RFR","50","rdkit_fp","1000","20","0.7508802876852672","0.7927855180768462","0.6922860538882528","0.7675692910907028"
"Caco2","WEKA_FOLD_RFR","60","rdkit_fp","1000","20","0.7477889489841925","0.7815766603981182","0.6968078519446581","0.7649823346098013"
"Caco2","WEKA_FOLD_RFR","70","rdkit_fp","1000","20","0.7542078615627199","0.7861487078325945","0.7110307196523573","0.7654441572032078"
"Caco2","WEKA_FOLD_RFR","30","cdk_fp","1000","20","0.6925650667609191","0.695521490026276","0.6364471404824216","0.7457265697740599"
"Caco2","WEKA_FOLD_RFR","40","cdk_fp","1000","20","0.7029406893079407","0.7086999802838029","0.6536809851804694","0.7464411024595496"
"Caco2","WEKA_FOLD_RFR","50","cdk_fp","1000","20","0.7074492066600505","0.7192828471817728","0.6615353222172016","0.741529450581177"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","1000","20","0.7151570588826791","0.731600823576188","0.6665760098174257","0.7472943432544233"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","1000","20","0.7181718434971437","0.7426585216870373","0.6693507782685735","0.7425062305358204"
"Caco2","WEKA_FOLD_RFR","30","rdkit_fp","2000","20","0.7360168218634756","0.7617481176363735","0.6771579492868234","0.7691443986672297"
"Caco2","WEKA_FOLD_RFR","40","rdkit_fp","2000","20","0.7392639827311692","0.7645197011251145","0.6873941344731708","0.7658781125952228"
"Caco2","WEKA_FOLD_RFR","50","rdkit_fp","2000","20","0.7430026397825792","0.7730702071792045","0.697191437753181","0.7587462744153519"
"Caco2","WEKA_FOLD_RFR","60","rdkit_fp","2000","20","0.74305885504771","0.7744679376207668","0.6983871837820356","0.7563214437403275"
"Caco2","WEKA_FOLD_RFR","70","rdkit_fp","2000","20","0.7430689513022689","0.7750091490307902","0.6948453714548545","0.7593523334211619"
"Caco2","WEKA_FOLD_RFR","30","cdk_fp","2000","20","0.7461410502681679","0.7704828838563506","0.7223278516613051","0.7456124152868481"
"Caco2","WEKA_FOLD_RFR","40","cdk_fp","2000","20","0.7474746647791868","0.7758088746288708","0.7061847942787661","0.7604303254299236"
"Caco2","WEKA_FOLD_RFR","50","cdk_fp","2000","20","0.7488916621973766","0.7875595161735934","0.6958847569404486","0.7632307134780879"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","2000","20","0.7503618782428875","0.792096286966104","0.6878536582455953","0.7711356895169631"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","2000","20","0.7480577070117934","0.7819035516522737","0.6876478571974992","0.7746217121856077"
"Caco2","WEKA_FOLD_RFR","30","rdkit_fp","500","30","0.7555961506744776","0.7957165819745597","0.7110688515619158","0.7600030184869576"
"Caco2","WEKA_FOLD_RFR","40","rdkit_fp","500","30","0.7474906275079368","0.8016062605790711","0.6869526093991919","0.7539130125455475"
"Caco2","WEKA_FOLD_RFR","50","rdkit_fp","500","30","0.7471673634672564","0.7862388311918016","0.7024519631522838","0.7528112960576839"
"Caco2","WEKA_FOLD_RFR","60","rdkit_fp","500","30","0.7474312809163676","0.7919157890749073","0.6965455226166116","0.7538325310575837"
"Caco2","WEKA_FOLD_RFR","70","rdkit_fp","500","30","0.7435616930181842","0.7862111810333019","0.6912659277180258","0.7532079703032246"
"Caco2","WEKA_FOLD_RFR","30","cdk_fp","500","30","0.7429684896341603","0.7504554685188936","0.6946988833947912","0.783751116988796"
"Caco2","WEKA_FOLD_RFR","40","cdk_fp","500","30","0.7397430774618409","0.7469588106566094","0.6823922464219169","0.7898781753069961"
"Caco2","WEKA_FOLD_RFR","50","cdk_fp","500","30","0.7345073707994231","0.7400407098148284","0.6785890476459907","0.7848923549374502"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","500","30","0.7361636869826024","0.7379942584761618","0.6825778520259442","0.7879189504457009"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","500","30","0.7352124945935411","0.7439421793274767","0.6809673051485857","0.7807279993045609"
"Caco2","WEKA_FOLD_RFR","30","rdkit_fp","1000","30","0.7475282564115608","0.7902998862234262","0.6777487624302112","0.7745361205810452"
"Caco2","WEKA_FOLD_RFR","40","rdkit_fp","1000","30","0.7451046253668324","0.7787941453507257","0.6798026780096118","0.7767170527401598"
"Caco2","WEKA_FOLD_RFR","50","rdkit_fp","1000","30","0.745613624223081","0.7822370149461075","0.6861480072095544","0.7684558505135811"
"Caco2","WEKA_FOLD_RFR","60","rdkit_fp","1000","30","0.7418061323831142","0.7690933194022311","0.6930499535543786","0.7632751241927329"
"Caco2","WEKA_FOLD_RFR","70","rdkit_fp","1000","30","0.7493530606337216","0.7757786755890176","0.7063834501413377","0.7658970561708096"
"Caco2","WEKA_FOLD_RFR","30","cdk_fp","1000","30","0.6937395427590927","0.6957492868221075","0.6358886325168366","0.7495807089383342"
"Caco2","WEKA_FOLD_RFR","40","cdk_fp","1000","30","0.7074072202611505","0.7154988680999057","0.6559267089169876","0.7507960837665582"
"Caco2","WEKA_FOLD_RFR","50","cdk_fp","1000","30","0.7074294761263126","0.7220254825305884","0.6583418836288009","0.7419210622195486"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","1000","30","0.711817454207537","0.7275279669480336","0.6634020458151283","0.7445223498594492"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","1000","30","0.7161609419050192","0.7391350705430426","0.6686573785917369","0.740690376580278"
"Caco2","WEKA_FOLD_RFR","30","rdkit_fp","2000","30","0.7571306035572634","0.7986668746557198","0.6964725016625971","0.776252434353473"
"Caco2","WEKA_FOLD_RFR","40","rdkit_fp","2000","30","0.7540695980516409","0.7871735808111716","0.7038966899244585","0.7711385234192927"
"Caco2","WEKA_FOLD_RFR","50","rdkit_fp","2000","30","0.7533301344585809","0.7912666011753308","0.7080782645732768","0.760645537627135"
"Caco2","WEKA_FOLD_RFR","60","rdkit_fp","2000","30","0.750204989050451","0.7874257543119951","0.7069168531670177","0.7562723596723401"
"Caco2","WEKA_FOLD_RFR","70","rdkit_fp","2000","30","0.7500299301831698","0.7869979847868563","0.7032249201924172","0.7598668855702362"
"Caco2","WEKA_FOLD_RFR","30","cdk_fp","2000","30","0.7443835837274833","0.7636023824727534","0.7241714459598967","0.7453769227497995"
"Caco2","WEKA_FOLD_RFR","40","cdk_fp","2000","30","0.7422871030339563","0.7661143605849154","0.7078015316200555","0.7529454168968979"
"Caco2","WEKA_FOLD_RFR","50","cdk_fp","2000","30","0.7470064826780461","0.7820928752115693","0.7080716351883755","0.7508549376341938"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","2000","30","0.743133829592523","0.7786071695013753","0.6996173320211987","0.751176987254995"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","2000","30","0.7437552965353103","0.7729442465731766","0.7014083664771252","0.7569132765556288"
"Caco2","WEKA_FOLD_RFR","30","rdkit_fp","500","40","0.7555961506744776","0.7957165819745597","0.7110688515619158","0.7600030184869576"
"Caco2","WEKA_FOLD_RFR","40","rdkit_fp","500","40","0.7474906275079368","0.8016062605790711","0.6869526093991919","0.7539130125455475"
"Caco2","WEKA_FOLD_RFR","50","rdkit_fp","500","40","0.7471673634672564","0.7862388311918016","0.7024519631522838","0.7528112960576839"
"Caco2","WEKA_FOLD_RFR","60","rdkit_fp","500","40","0.7474312809163676","0.7919157890749073","0.6965455226166116","0.7538325310575837"
"Caco2","WEKA_FOLD_RFR","70","rdkit_fp","500","40","0.7435616930181842","0.7862111810333019","0.6912659277180258","0.7532079703032246"
"Caco2","WEKA_FOLD_RFR","30","cdk_fp","500","40","0.7429684896341603","0.7504554685188936","0.6946988833947912","0.783751116988796"
"Caco2","WEKA_FOLD_RFR","40","cdk_fp","500","40","0.7397430774618409","0.7469588106566094","0.6823922464219169","0.7898781753069961"
"Caco2","WEKA_FOLD_RFR","50","cdk_fp","500","40","0.7345073707994231","0.7400407098148284","0.6785890476459907","0.7848923549374502"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","500","40","0.7361636869826024","0.7379942584761618","0.6825778520259442","0.7879189504457009"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","500","40","0.7352124945935411","0.7439421793274767","0.6809673051485857","0.7807279993045609"
"Caco2","WEKA_FOLD_RFR","30","rdkit_fp","1000","40","0.7463266855487758","0.7902998862234262","0.6777487624302112","0.7709314079926899"
"Caco2","WEKA_FOLD_RFR","40","rdkit_fp","1000","40","0.7447441181587431","0.7799585069597553","0.6802423138990153","0.7740315336174588"
"Caco2","WEKA_FOLD_RFR","50","rdkit_fp","1000","40","0.7453731659574411","0.7832280259228551","0.6865022813234412","0.7663891906260271"
"Caco2","WEKA_FOLD_RFR","60","rdkit_fp","1000","40","0.7410705543883287","0.7685967271147078","0.6930583481079411","0.761556587942337"
"Caco2","WEKA_FOLD_RFR","70","rdkit_fp","1000","40","0.7490089710799613","0.7754938440007655","0.7071106033950068","0.764422465844112"
"Caco2","WEKA_FOLD_RFR","30","cdk_fp","1000","40","0.6930721197452169","0.6956300111750134","0.6340056391223029","0.7495807089383342"
"Caco2","WEKA_FOLD_RFR","40","cdk_fp","1000","40","0.7068879881730448","0.7153944545622095","0.6544734261903665","0.7507960837665582"
"Caco2","WEKA_FOLD_RFR","50","cdk_fp","1000","40","0.7075741397288526","0.7219303236686714","0.6588710332983377","0.7419210622195486"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","1000","40","0.7119539860294325","0.7274339855381095","0.6639056226907387","0.7445223498594492"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","1000","40","0.7162796723423576","0.7390687636466077","0.6690798768001872","0.740690376580278"
"Caco2","WEKA_FOLD_RFR","30","rdkit_fp","2000","40","0.7591977607746587","0.8044242919342356","0.6972486673453943","0.7759203230443462"
"Caco2","WEKA_FOLD_RFR","40","rdkit_fp","2000","40","0.7571168413754946","0.7948370950118098","0.7025165158291182","0.773996913285556"
"Caco2","WEKA_FOLD_RFR","50","rdkit_fp","2000","40","0.7555674918015702","0.7991988411455485","0.7038736694803561","0.7636299647788063"
"Caco2","WEKA_FOLD_RFR","60","rdkit_fp","2000","40","0.7520974176892139","0.794096524775183","0.7028880415870445","0.7593076867054142"
"Caco2","WEKA_FOLD_RFR","70","rdkit_fp","2000","40","0.7521379922318708","0.7926543098595291","0.7002086081077238","0.7635510587283598"
"Caco2","WEKA_FOLD_RFR","30","cdk_fp","2000","40","0.740908335584144","0.7592348062571699","0.7235764690869498","0.739913731408312"
"Caco2","WEKA_FOLD_RFR","40","cdk_fp","2000","40","0.7394821293311024","0.76284782302125","0.7073597705791668","0.7482387943928905"
"Caco2","WEKA_FOLD_RFR","50","cdk_fp","2000","40","0.746148506742271","0.7810621368817869","0.7088172048043768","0.7485661785406491"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","2000","40","0.7408963020361149","0.7748352452500716","0.7001480178683654","0.7477056429899074"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","2000","40","0.7421455624591363","0.7706368590255541","0.702116078441603","0.7536837499102519"
"Caco2","WEKA_FOLD_RFR","30","rdkit_fp","500","50","0.7555961506744776","0.7957165819745597","0.7110688515619158","0.7600030184869576"
"Caco2","WEKA_FOLD_RFR","40","rdkit_fp","500","50","0.7474906275079368","0.8016062605790711","0.6869526093991919","0.7539130125455475"
"Caco2","WEKA_FOLD_RFR","50","rdkit_fp","500","50","0.7471673634672564","0.7862388311918016","0.7024519631522838","0.7528112960576839"
"Caco2","WEKA_FOLD_RFR","60","rdkit_fp","500","50","0.7474312809163676","0.7919157890749073","0.6965455226166116","0.7538325310575837"
"Caco2","WEKA_FOLD_RFR","70","rdkit_fp","500","50","0.7435616930181842","0.7862111810333019","0.6912659277180258","0.7532079703032246"
"Caco2","WEKA_FOLD_RFR","30","cdk_fp","500","50","0.7429684896341603","0.7504554685188936","0.6946988833947912","0.783751116988796"
"Caco2","WEKA_FOLD_RFR","40","cdk_fp","500","50","0.7397430774618409","0.7469588106566094","0.6823922464219169","0.7898781753069961"
"Caco2","WEKA_FOLD_RFR","50","cdk_fp","500","50","0.7345073707994231","0.7400407098148284","0.6785890476459907","0.7848923549374502"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","500","50","0.7361636869826024","0.7379942584761618","0.6825778520259442","0.7879189504457009"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","500","50","0.7352124945935411","0.7439421793274767","0.6809673051485857","0.7807279993045609"
"Caco2","WEKA_FOLD_RFR","30","rdkit_fp","1000","50","0.7463266855487758","0.7902998862234262","0.6777487624302112","0.7709314079926899"
"Caco2","WEKA_FOLD_RFR","40","rdkit_fp","1000","50","0.7447441181587431","0.7799585069597553","0.6802423138990153","0.7740315336174588"
"Caco2","WEKA_FOLD_RFR","50","rdkit_fp","1000","50","0.7453731659574411","0.7832280259228551","0.6865022813234412","0.7663891906260271"
"Caco2","WEKA_FOLD_RFR","60","rdkit_fp","1000","50","0.7410705543883287","0.7685967271147078","0.6930583481079411","0.761556587942337"
"Caco2","WEKA_FOLD_RFR","70","rdkit_fp","1000","50","0.7490089710799613","0.7754938440007655","0.7071106033950068","0.764422465844112"
"Caco2","WEKA_FOLD_RFR","30","cdk_fp","1000","50","0.6930721197452169","0.6956300111750134","0.6340056391223029","0.7495807089383342"
"Caco2","WEKA_FOLD_RFR","40","cdk_fp","1000","50","0.7068879881730448","0.7153944545622095","0.6544734261903665","0.7507960837665582"
"Caco2","WEKA_FOLD_RFR","50","cdk_fp","1000","50","0.7075741397288526","0.7219303236686714","0.6588710332983377","0.7419210622195486"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","1000","50","0.7119539860294325","0.7274339855381095","0.6639056226907387","0.7445223498594492"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","1000","50","0.7162796723423576","0.7390687636466077","0.6690798768001872","0.740690376580278"
"Caco2","WEKA_FOLD_RFR","30","rdkit_fp","2000","50","0.7591977607746587","0.8044242919342356","0.6972486673453943","0.7759203230443462"
"Caco2","WEKA_FOLD_RFR","40","rdkit_fp","2000","50","0.7571168413754946","0.7948370950118098","0.7025165158291182","0.773996913285556"
"Caco2","WEKA_FOLD_RFR","50","rdkit_fp","2000","50","0.7555674918015702","0.7991988411455485","0.7038736694803561","0.7636299647788063"
"Caco2","WEKA_FOLD_RFR","60","rdkit_fp","2000","50","0.7520974176892139","0.794096524775183","0.7028880415870445","0.7593076867054142"
"Caco2","WEKA_FOLD_RFR","70","rdkit_fp","2000","50","0.7521379922318708","0.7926543098595291","0.7002086081077238","0.7635510587283598"
"Caco2","WEKA_FOLD_RFR","30","cdk_fp","2000","50","0.740908335584144","0.7592348062571699","0.7235764690869498","0.739913731408312"
"Caco2","WEKA_FOLD_RFR","40","cdk_fp","2000","50","0.7394821293311024","0.76284782302125","0.7073597705791668","0.7482387943928905"
"Caco2","WEKA_FOLD_RFR","50","cdk_fp","2000","50","0.746148506742271","0.7810621368817869","0.7088172048043768","0.7485661785406491"
"Caco2","WEKA_FOLD_RFR","60","cdk_fp","2000","50","0.7408963020361149","0.7748352452500716","0.7001480178683654","0.7477056429899074"
"Caco2","WEKA_FOLD_RFR","70","cdk_fp","2000","50","0.7421455624591363","0.7706368590255541","0.702116078441603","0.7536837499102519"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","30","rdkit_fp","500","15","0.6587609525301718","0.7433586449754948","0.6848611572649185","0.5480630553501022"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","40","rdkit_fp","500","15","0.6442911282176201","0.722348705745291","0.664681707506123","0.5458429714014466"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","50","rdkit_fp","500","15","0.6418059567792347","0.7170387144967789","0.6599413416941552","0.54843781414677"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","60","rdkit_fp","500","15","0.6405639032181235","0.7090267445153389","0.6636974225951947","0.5489675425438367"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","70","rdkit_fp","500","15","0.6414813884912189","0.7103955050574894","0.667602077541193","0.5464465828749745"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","30","cdk_fp","500","15","0.6569257058611669","0.690732839059483","0.7133418768259363","0.5667024016980812"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","40","cdk_fp","500","15","0.6511036023627307","0.6830234601817181","0.7068389075020991","0.5634484394043748"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","50","cdk_fp","500","15","0.653146058059698","0.6876131113504924","0.7076337804142873","0.5641912824143146"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","60","cdk_fp","500","15","0.653332214013758","0.6838766710619765","0.7100187867309522","0.5661011842483453"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","70","cdk_fp","500","15","0.6489755632784978","0.67489114659025","0.7076575548339581","0.5643779884112854"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","30","rdkit_fp","1000","15","0.6902867069960918","0.7364178748470888","0.7407521183410258","0.593690127800161"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","40","rdkit_fp","1000","15","0.6805742585432885","0.721955592861329","0.7310540233633075","0.5887131594052287"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","50","rdkit_fp","1000","15","0.6801720117207312","0.7281234448407986","0.732441132567294","0.5799514577541008"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","60","rdkit_fp","1000","15","0.6764028440374292","0.7220768389836637","0.728433853905642","0.5786978392229821"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","70","rdkit_fp","1000","15","0.6768800724796612","0.7244508167939273","0.7324114292676188","0.5737779713774377"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","30","cdk_fp","1000","15","0.6847529636403852","0.7302473395528003","0.7417327179965911","0.5822788333717642"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","40","cdk_fp","1000","15","0.6792345930073239","0.71162841612054","0.7336676901858643","0.5924076727155676"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","50","cdk_fp","1000","15","0.6728181603259723","0.6998736299463589","0.7349002813004325","0.5836805697311253"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","60","cdk_fp","1000","15","0.6722252244687494","0.6959416079709231","0.7360410523603783","0.5846930130749471"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","70","cdk_fp","1000","15","0.6704967661864284","0.697995774710714","0.734048938476026","0.579445585372545"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","30","rdkit_fp","2000","15","0.7157250759388228","0.722243984459904","0.8076719263796048","0.6172593169769597"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","40","rdkit_fp","2000","15","0.7064002700804388","0.7289877462126776","0.7738503184593257","0.6163627455693131"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","50","rdkit_fp","2000","15","0.7041960931133371","0.7381506984853154","0.761519676115828","0.6129179047388675"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","60","rdkit_fp","2000","15","0.7092036064242521","0.7337267383610927","0.7733102161570679","0.6205738647545957"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","70","rdkit_fp","2000","15","0.709495603506103","0.7314988727943029","0.7729052982479244","0.6240826394760816"
"Xanthine-Bostaurus","WEKA_FOLD_RFR","30","cdk_fp","2000","15","0.7537112439467194","0.8032735457275678","0.7951279827903491","0.6627322033222413"
