"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","offset [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"TB_SRI","SMILE_SVR_POLY","3","0.001","rdkit_desc","MaxMin","0.0","0.6756844286835647","0.6833653596577794","0.6617448232741004","0.6819431031188142"
"TB_SRI","SMILE_SVR_POLY","2","0.01","rdkit_desc","MaxMin","0.0","0.6642964508379435","0.6648509495519831","0.6579986986682309","0.6700397042936166"
"TB_SRI","SMILE_SVR_POLY","3","0.01","rdkit_desc","MaxMin","0.0","0.7406161541882327","0.7638760100414796","0.7231490614905615","0.734823391032657"
"TB_SRI","SMILE_SVR_POLY","2","0.1","rdkit_desc","MaxMin","0.0","0.6912347532221558","0.7054477465232036","0.6737081700614531","0.6945483430818106"
"TB_SRI","SMILE_SVR_POLY","3","0.1","rdkit_desc","MaxMin","0.0","0.940461400155323","0.9673948341436833","0.913250846277319","0.9407385200449665"
"TB_SRI","SMILE_SVR_POLY","2","1.0","rdkit_desc","MaxMin","0.0","0.8168005723467758","0.838640181244482","0.7841231966967295","0.8276383390991158"
"TB_SRI","SMILE_SVR_POLY","3","1.0","rdkit_desc","MaxMin","0.0","1.2552319694544678","1.2237332390640165","1.2314245445954033","1.3105381247039836"
"TB_SRI","SMILE_SVR_POLY","2","0.001","cdk_desc","MaxMin","0.0","0.6585265430203259","0.6608449627047204","0.6481229120136697","0.6666117543425877"
"TB_SRI","SMILE_SVR_POLY","3","0.001","cdk_desc","MaxMin","0.0","0.6705860714077253","0.6803059941459113","0.6542470169116176","0.6772052031656473"
"TB_SRI","SMILE_SVR_POLY","2","0.01","cdk_desc","MaxMin","0.0","0.6587431820865896","0.6633401802661812","0.6464907732684896","0.6663985927250977"
"TB_SRI","SMILE_SVR_POLY","3","0.01","cdk_desc","MaxMin","0.0","0.7571707664692523","0.7704190575673716","0.7435356320548691","0.7575576097855159"
"TB_SRI","SMILE_SVR_POLY","2","0.1","cdk_desc","MaxMin","0.0","0.6829519726738692","0.69752918373535","0.6678638833197954","0.6834628509664621"
"TB_SRI","SMILE_SVR_POLY","3","0.1","cdk_desc","MaxMin","0.0","1.0029959691189279","0.9931413671010657","1.0042444077784312","1.011602132477287"
"TB_SRI","SMILE_SVR_POLY","2","1.0","cdk_desc","MaxMin","0.0","0.8435961583369412","0.8548068639604057","0.8314414655472554","0.8445401455031626"
"TB_SRI","SMILE_SVR_POLY","3","1.0","cdk_desc","MaxMin","0.0","1.207485882043364","1.1676244470776016","1.2356198993378802","1.2192132997146103"
"TB_SRI","SMILE_SVR_POLY","2","0.001","rdkit_fp","Standard","0.0","0.6644365414774194","0.6600051101561517","0.6729596819202746","0.6603448323558319"
"TB_SRI","SMILE_SVR_POLY","3","0.001","rdkit_fp","Standard","0.0","0.6574484528024834","0.6656556555065355","0.6574387661204486","0.6492509367804661"
"TB_SRI","SMILE_SVR_POLY","2","0.01","rdkit_fp","Standard","0.0","0.6644374095448601","0.6600041354087655","0.6729574037619676","0.6603506894638473"
"TB_SRI","SMILE_SVR_POLY","3","0.01","rdkit_fp","Standard","0.0","0.6574449136674198","0.6656397610546104","0.657442736748435","0.6492522431992137"
"TB_SRI","SMILE_SVR_POLY","2","0.1","rdkit_fp","Standard","0.0","0.6644350044155157","0.6600027648516833","0.6729588277955154","0.6603434205993484"
"TB_SRI","SMILE_SVR_POLY","3","0.1","rdkit_fp","Standard","0.0","0.6574570212776929","0.6656786066005419","0.6574416523582182","0.6492508048743187"
"TB_SRI","SMILE_SVR_POLY","2","1.0","rdkit_fp","Standard","0.0","0.6644341987130166","0.6600006942760342","0.6729555829728224","0.6603463188901929"
"TB_SRI","SMILE_SVR_POLY","3","1.0","rdkit_fp","Standard","0.0","0.6574511595014724","0.6656622571279532","0.6574404981936994","0.6492507231827643"
"TB_SRI","SMILE_SVR_POLY","2","0.001","cdk_fp","Standard","0.0","0.6687308676684983","0.6692743877571504","0.6724630054800453","0.6644552097682991"
"TB_SRI","SMILE_SVR_POLY","3","0.001","cdk_fp","Standard","0.0","0.6584196449489506","0.6670914914296731","0.6560729153329677","0.6520945280842109"
"TB_SRI","SMILE_SVR_POLY","2","0.01","cdk_fp","Standard","0.0","0.6687324199216441","0.669280364295229","0.6724625091149659","0.6644543863547375"
"TB_SRI","SMILE_SVR_POLY","3","0.01","cdk_fp","Standard","0.0","0.658425243499364","0.6670935998927667","0.6560705710912622","0.6521115595140631"
"TB_SRI","SMILE_SVR_POLY","2","0.1","cdk_fp","Standard","0.0","0.6687320628452015","0.6692772306656447","0.6724626371403113","0.6644563207296486"
"TB_SRI","SMILE_SVR_POLY","3","0.1","cdk_fp","Standard","0.0","0.6584232787909552","0.6670885494814093","0.6560772060717771","0.6521040808196793"
"TB_SRI","SMILE_SVR_POLY","2","1.0","cdk_fp","Standard","0.0","0.6687326343937269","0.6692784155392528","0.6724649656059376","0.6644545220359904"
"TB_SRI","SMILE_SVR_POLY","3","1.0","cdk_fp","Standard","0.0","0.6584224498187815","0.6670855209097284","0.6560767084127639","0.6521051201338524"
"TB_SRI","SMILE_SVR_POLY","2","0.001","rdkit_desc","Standard","0.0","0.8478536573791416","0.8574677659154233","0.7961347292187504","0.8899584770032514"
"TB_SRI","SMILE_SVR_POLY","3","0.001","rdkit_desc","Standard","0.0","1.3414283441491273","1.2327998410753065","1.4167625763317544","1.3747226150403207"
"TB_SRI","SMILE_SVR_POLY","2","0.01","rdkit_desc","Standard","0.0","1.248792981982194","1.1765126768932384","1.136553489347334","1.4333127797060092"
"TB_SRI","SMILE_SVR_POLY","3","0.01","rdkit_desc","Standard","0.0","1.3649289388841492","1.3038706377472546","1.416193563864873","1.3747226150403207"
"TB_SRI","SMILE_SVR_POLY","2","0.1","rdkit_desc","Standard","0.0","1.9109746159504155","1.6666852133984469","1.807700629561672","2.258538004891127"
"TB_SRI","SMILE_SVR_POLY","3","0.1","rdkit_desc","Standard","0.0","1.4304285854253826","1.5003695773709538","1.416193563864873","1.3747226150403207"
"TB_SRI","SMILE_SVR_POLY","2","1.0","rdkit_desc","Standard","0.0","2.6258511466415366","2.24184345671414","2.644557154745794","2.9911528284646756"
"TB_SRI","SMILE_SVR_POLY","3","1.0","rdkit_desc","Standard","0.0","1.4304285854253826","1.5003695773709538","1.416193563864873","1.3747226150403207"
"TB_SRI","SMILE_SVR_POLY","2","0.001","cdk_desc","Standard","0.0","0.9054789827278698","0.8960752193171553","0.8943201099950933","0.9260416188713606"
"TB_SRI","SMILE_SVR_POLY","3","0.001","cdk_desc","Standard","0.0","1.067082402056733","1.0947060038176006","1.0077842960576122","1.098756906294986"
"TB_SRI","SMILE_SVR_POLY","2","0.01","cdk_desc","Standard","0.0","1.3714696016434458","1.269166599382696","1.32086987649671","1.524372329050932"
"TB_SRI","SMILE_SVR_POLY","3","0.01","cdk_desc","Standard","0.0","1.0959622485223148","1.1813455432143463","1.0077842960576122","1.098756906294986"
"TB_SRI","SMILE_SVR_POLY","2","0.1","cdk_desc","Standard","0.0","1.684383761236128","1.4953940514204318","1.6573266927041723","1.90043053958378"
"TB_SRI","SMILE_SVR_POLY","3","0.1","cdk_desc","Standard","0.0","1.0959622485223148","1.1813455432143463","1.0077842960576122","1.098756906294986"
"TB_SRI","SMILE_SVR_POLY","2","1.0","cdk_desc","Standard","0.0","1.773264700875736","1.7620368703392564","1.6573266927041723","1.90043053958378"
"TB_SRI","SMILE_SVR_POLY","3","1.0","cdk_desc","Standard","0.0","1.0959622485223148","1.1813455432143463","1.0077842960576122","1.098756906294986"
"TB_SRI","SMILE_SVR_POLY","2","0.001","rdkit_fp","MaxMin","2.0","0.6289327955657492","0.6305730608638975","0.6312658708656849","0.6249594549676653"
"TB_SRI","SMILE_SVR_POLY","3","0.001","rdkit_fp","MaxMin","2.0","0.633489958925432","0.6335633802929019","0.6336386836132879","0.6332678128701064"
"TB_SRI","SMILE_SVR_POLY","2","0.01","rdkit_fp","MaxMin","2.0","0.650526643725775","0.6473606910141547","0.6536740407101556","0.6505451994530147"
"TB_SRI","SMILE_SVR_POLY","3","0.01","rdkit_fp","MaxMin","2.0","0.6334922405908611","0.6335633802929012","0.6336455286095758","0.6332678128701061"
"TB_SRI","SMILE_SVR_POLY","2","0.1","rdkit_fp","MaxMin","2.0","0.6506901794982674","0.6476991165757271","0.6548498411559169","0.649521580763158"
"TB_SRI","SMILE_SVR_POLY","3","0.1","rdkit_fp","MaxMin","2.0","0.6334954602980124","0.6335730394143224","0.6336455286096044","0.6332678128701105"
"TB_SRI","SMILE_SVR_POLY","2","1.0","rdkit_fp","MaxMin","2.0","0.6506890477889798","0.6476943280796899","0.6548432869390324","0.6495295283482174"
"TB_SRI","SMILE_SVR_POLY","3","1.0","rdkit_fp","MaxMin","2.0","0.6334899589254674","0.6335633802929665","0.6336386836134063","0.6332678128700296"
"TB_SRI","SMILE_SVR_POLY","2","0.001","cdk_fp","MaxMin","2.0","0.6302780368339396","0.6333672418756445","0.6319951515901324","0.6254717170360418"
"TB_SRI","SMILE_SVR_POLY","3","0.001","cdk_fp","MaxMin","2.0","0.6390041680710056","0.6420154846402084","0.6370883252514614","0.637908694321347"
"TB_SRI","SMILE_SVR_POLY","2","0.01","cdk_fp","MaxMin","2.0","0.6601844738522828","0.6608383034977212","0.6614932420050914","0.6582218760540358"
"TB_SRI","SMILE_SVR_POLY","3","0.01","cdk_fp","MaxMin","2.0","0.6390045518731756","0.6420154846402106","0.6370863407526739","0.6379118302266424"
"TB_SRI","SMILE_SVR_POLY","2","0.1","cdk_fp","MaxMin","2.0","0.6616246767903239","0.6634561001303034","0.6627018217294022","0.6587161085112657"
"TB_SRI","SMILE_SVR_POLY","3","0.1","cdk_fp","MaxMin","2.0","0.6390040631015416","0.6420154846402308","0.6370863407526685","0.6379103639117255"
"TB_SRI","SMILE_SVR_POLY","2","1.0","cdk_fp","MaxMin","2.0","0.6616230052878347","0.6634561001303041","0.662701821729397","0.6587110940038031"
"TB_SRI","SMILE_SVR_POLY","3","1.0","cdk_fp","MaxMin","2.0","0.6390045597393219","0.642015484640241","0.6370900645718117","0.637908130005913"
"TB_SRI","SMILE_SVR_POLY","2","0.001","rdkit_desc","MaxMin","2.0","0.6609229513898142","0.6583879076671267","0.6534196289857868","0.6709613175165289"
"TB_SRI","SMILE_SVR_POLY","3","0.001","rdkit_desc","MaxMin","2.0","0.6759866437548879","0.6862664806868835","0.6601619249788484","0.6815315255989318"
"TB_SRI","SMILE_SVR_POLY","2","0.01","rdkit_desc","MaxMin","2.0","0.6638864852460954","0.6645769189372778","0.6568444393985986","0.6702380974024097"
"TB_SRI","SMILE_SVR_POLY","3","0.01","rdkit_desc","MaxMin","2.0","0.7488012235330004","0.767756113636402","0.7348052318478281","0.7438423251147711"
"TB_SRI","SMILE_SVR_POLY","2","0.1","rdkit_desc","MaxMin","2.0","0.6910274363323127","0.7054805634670754","0.6732277303539912","0.6943740151758714"
"TB_SRI","SMILE_SVR_POLY","3","0.1","rdkit_desc","MaxMin","2.0","0.9569222504093741","0.9696431929035425","0.9438926225002193","0.9572309358243603"
"TB_SRI","SMILE_SVR_POLY","2","1.0","rdkit_desc","MaxMin","2.0","0.8172131473172822","0.8364585036671085","0.7852464511999563","0.8299344870847818"
"TB_SRI","SMILE_SVR_POLY","3","1.0","rdkit_desc","MaxMin","2.0","1.2697881153568178","1.2546956357775534","1.2577413548853364","1.296927355407564"
"TB_SRI","SMILE_SVR_POLY","2","0.001","cdk_desc","MaxMin","2.0","0.6582864163083814","0.6606510868012392","0.6479709379239833","0.6662372241999217"
"TB_SRI","SMILE_SVR_POLY","3","0.001","cdk_desc","MaxMin","2.0","0.6697457292298803","0.682403482800978","0.653314378324753","0.6735193265639098"
"TB_SRI","SMILE_SVR_POLY","2","0.01","cdk_desc","MaxMin","2.0","0.6589923353671616","0.6645511887627478","0.646144993559002","0.6662808237797352"
"TB_SRI","SMILE_SVR_POLY","3","0.01","cdk_desc","MaxMin","2.0","0.7678530845619016","0.7796967574795824","0.7551637726540598","0.7686987235520627"
"TB_SRI","SMILE_SVR_POLY","2","0.1","cdk_desc","MaxMin","2.0","0.684483971484823","0.6993040723935721","0.6702269908889167","0.6839208511719802"
"TB_SRI","SMILE_SVR_POLY","3","0.1","cdk_desc","MaxMin","2.0","1.023768459823835","1.0155730772801583","1.0268715932514785","1.028860708939868"
"TB_SRI","SMILE_SVR_POLY","2","1.0","cdk_desc","MaxMin","2.0","0.845486308721212","0.8551984022418272","0.8353524126370677","0.845908111284741"
"TB_SRI","SMILE_SVR_POLY","3","1.0","cdk_desc","MaxMin","2.0","1.222670388255866","1.176785807487129","1.254522457268544","1.2367029000119252"
"TB_SRI","SMILE_SVR_POLY","2","0.001","rdkit_fp","Standard","2.0","0.6644930287985994","0.659980636664832","0.6730528045297368","0.6604456452012294"
"TB_SRI","SMILE_SVR_POLY","3","0.001","rdkit_fp","Standard","2.0","0.6574488366233716","0.6655969354350868","0.657454009912721","0.6492955645223069"
"TB_SRI","SMILE_SVR_POLY","2","0.01","rdkit_fp","Standard","2.0","0.6644954720782976","0.6599846341820317","0.6730544422720689","0.6604473397807922"
"TB_SRI","SMILE_SVR_POLY","3","0.01","rdkit_fp","Standard","2.0","0.6574496265500848","0.6655999618839378","0.657451357924897","0.6492975598414195"
"TB_SRI","SMILE_SVR_POLY","2","0.1","rdkit_fp","Standard","2.0","0.6644940069381181","0.6599835348232149","0.6730511090373088","0.6604473769538308"
"TB_SRI","SMILE_SVR_POLY","3","0.1","rdkit_fp","Standard","2.0","0.6574526923741496","0.6656129267574781","0.6574508231346193","0.6492943272303515"
"TB_SRI","SMILE_SVR_POLY","2","1.0","rdkit_fp","Standard","2.0","0.6644918070992251","0.6599778927863154","0.6730488785784976","0.6604486499328621"
"TB_SRI","SMILE_SVR_POLY","3","1.0","rdkit_fp","Standard","2.0","0.6574525520201752","0.6656102778626641","0.6574513143123815","0.6492960638854799"
"TB_SRI","SMILE_SVR_POLY","2","0.001","cdk_fp","Standard","2.0","0.6688079807147185","0.6693012678780087","0.6725548824924586","0.6645677917736881"
"TB_SRI","SMILE_SVR_POLY","3","0.001","cdk_fp","Standard","2.0","0.6584296833577292","0.667111575696618","0.6560423102649986","0.6521351641115711"
"TB_SRI","SMILE_SVR_POLY","2","0.01","cdk_fp","Standard","2.0","0.6688052309479038","0.6693010760212987","0.6725509594595952","0.6645636573628172"
"TB_SRI","SMILE_SVR_POLY","3","0.01","cdk_fp","Standard","2.0","0.6584228734112011","0.6671017691685225","0.6560406347149955","0.6521262163500855"
"TB_SRI","SMILE_SVR_POLY","2","0.1","cdk_fp","Standard","2.0","0.6688055716486548","0.66929983869781","0.6725519319341481","0.6645649443140064"
"TB_SRI","SMILE_SVR_POLY","3","0.1","cdk_fp","Standard","2.0","0.6584263338336132","0.6671075554294701","0.6560451819033489","0.6521262641680203"
"TB_SRI","SMILE_SVR_POLY","2","1.0","cdk_fp","Standard","2.0","0.6688071557628058","0.6693059737278358","0.6725546458115355","0.664560847749046"
"TB_SRI","SMILE_SVR_POLY","3","1.0","cdk_fp","Standard","2.0","0.6584304659875596","0.6671071678713965","0.6560462733302288","0.6521379567610534"
"TB_SRI","SMILE_SVR_POLY","2","0.001","rdkit_desc","Standard","2.0","0.8304980498454859","0.8518715473477627","0.7817979036114894","0.8578246985772058"
"TB_SRI","SMILE_SVR_POLY","3","0.001","rdkit_desc","Standard","2.0","1.298455113294188","1.2047562590327634","1.366456859500302","1.3241522213494983"
"TB_SRI","SMILE_SVR_POLY","2","0.01","rdkit_desc","Standard","2.0","1.1572545043631262","1.1294714887889472","1.1045502286573554","1.2377417956430758"
"TB_SRI","SMILE_SVR_POLY","3","0.01","rdkit_desc","Standard","2.0","1.315062385899509","1.2545911825130138","1.3664437538360146","1.3241522213494983"
"TB_SRI","SMILE_SVR_POLY","2","0.1","rdkit_desc","Standard","2.0","1.6969334221491366","1.5954015854671655","1.5842247834563203","1.9111738975239234"
"TB_SRI","SMILE_SVR_POLY","3","0.1","rdkit_desc","Standard","2.0","1.3642289430939272","1.4020908540962687","1.3664437538360146","1.3241522213494983"
"TB_SRI","SMILE_SVR_POLY","2","1.0","rdkit_desc","Standard","2.0","2.195655056523552","2.1646560389966916","2.1590001816416526","2.263308948932311"
"TB_SRI","SMILE_SVR_POLY","3","1.0","rdkit_desc","Standard","2.0","1.3642289430939272","1.4020908540962687","1.3664437538360146","1.3241522213494983"
"TB_SRI","SMILE_SVR_POLY","2","0.001","cdk_desc","Standard","2.0","0.892194274379817","0.8886381525643574","0.891560604052835","0.8963840665222585"
"TB_SRI","SMILE_SVR_POLY","3","0.001","cdk_desc","Standard","2.0","1.0291957832289482","1.05251237140015","0.9754618578824624","1.0596131204042327"
"TB_SRI","SMILE_SVR_POLY","2","0.01","cdk_desc","Standard","2.0","1.3399742435573516","1.2525210318756423","1.301154020587075","1.4662476782093372"
"TB_SRI","SMILE_SVR_POLY","3","0.01","cdk_desc","Standard","2.0","1.054980813024577","1.1298674607870363","0.9754618578824624","1.0596131204042327"
"TB_SRI","SMILE_SVR_POLY","2","0.1","cdk_desc","Standard","2.0","1.6245293393174045","1.4536905294983222","1.6229299055808306","1.7969675828730611"
"TB_SRI","SMILE_SVR_POLY","3","0.1","cdk_desc","Standard","2.0","1.054980813024577","1.1298674607870363","0.9754618578824624","1.0596131204042327"
"TB_SRI","SMILE_SVR_POLY","2","1.0","cdk_desc","Standard","2.0","1.7234472416929465","1.7504442366249475","1.6229299055808306","1.7969675828730611"
"TB_SRI","SMILE_SVR_POLY","3","1.0","cdk_desc","Standard","2.0","1.054980813024577","1.1298674607870363","0.9754618578824624","1.0596131204042327"
"TB_SRI","SMILE_SVR_POLY","2","0.001","rdkit_fp","MaxMin","4.0","0.631965748826997","0.6332939930798958","0.6349517776625957","0.6276514757384994"
"TB_SRI","SMILE_SVR_POLY","3","0.001","rdkit_fp","MaxMin","4.0","0.6353092125740141","0.6350739053642721","0.6356989826540926","0.6351547497036776"
"TB_SRI","SMILE_SVR_POLY","2","0.01","rdkit_fp","MaxMin","4.0","0.6553118684631754","0.6514169870726684","0.6590024703117441","0.6555161480051135"
"TB_SRI","SMILE_SVR_POLY","3","0.01","rdkit_fp","MaxMin","4.0","0.6353110614702496","0.6350720873348312","0.6357063473722383","0.6351547497036796"
"TB_SRI","SMILE_SVR_POLY","2","0.1","rdkit_fp","MaxMin","4.0","0.6555726479955372","0.6518355334291643","0.6603273326963347","0.6545550778611126"
"TB_SRI","SMILE_SVR_POLY","3","0.1","rdkit_fp","MaxMin","4.0","0.6353110988349859","0.6350739053642527","0.6356989826540943","0.6351604084866109"
"TB_SRI","SMILE_SVR_POLY","2","1.0","rdkit_fp","MaxMin","4.0","0.6555741700757935","0.6518400996699407","0.6603273326963274","0.6545550778611126"
"TB_SRI","SMILE_SVR_POLY","3","1.0","rdkit_fp","MaxMin","4.0","0.635313643232215","0.6350739053643175","0.6357063473723241","0.6351606769600033"
"TB_SRI","SMILE_SVR_POLY","2","0.001","cdk_fp","MaxMin","4.0","0.6337932834473619","0.6367532647567103","0.6366139808999672","0.6280126046854079"
"TB_SRI","SMILE_SVR_POLY","3","0.001","cdk_fp","MaxMin","4.0","0.642352889724061","0.6457441072258273","0.64026579293324","0.6410487690131158"
"TB_SRI","SMILE_SVR_POLY","2","0.01","cdk_fp","MaxMin","4.0","0.6659013732510594","0.6661286567989373","0.6672184836123879","0.6643569793418532"
"TB_SRI","SMILE_SVR_POLY","3","0.01","cdk_fp","MaxMin","4.0","0.6423532219564917","0.6457441072258279","0.6402657929332406","0.6410497657104063"
"TB_SRI","SMILE_SVR_POLY","2","0.1","cdk_fp","MaxMin","4.0","0.6673412208486407","0.6691018690037371","0.66855887719881","0.664362916343375"
"TB_SRI","SMILE_SVR_POLY","3","0.1","cdk_fp","MaxMin","4.0","0.642358118946731","0.6457587981965387","0.6402657929332363","0.6410497657104179"
"TB_SRI","SMILE_SVR_POLY","2","1.0","cdk_fp","MaxMin","4.0","0.6673411028993402","0.6691018690037444","0.668561257478653","0.6643601822156232"
"TB_SRI","SMILE_SVR_POLY","3","1.0","cdk_fp","MaxMin","4.0","0.6423581189467645","0.6457587981965327","0.6402657929333828","0.6410497657103781"
"TB_SRI","SMILE_SVR_POLY","2","0.001","rdkit_desc","MaxMin","4.0","0.6608544418734837","0.6582795246924731","0.6530949602853668","0.6711888406426112"
"TB_SRI","SMILE_SVR_POLY","3","0.001","rdkit_desc","MaxMin","4.0","0.6788437587142228","0.6913232944356538","0.6615758406822305","0.6836321410247842"
"TB_SRI","SMILE_SVR_POLY","2","0.01","rdkit_desc","MaxMin","4.0","0.6633991787900277","0.6645802400742726","0.6557835973745876","0.669833698921223"
"TB_SRI","SMILE_SVR_POLY","3","0.01","rdkit_desc","MaxMin","4.0","0.7589283567021717","0.7735358607742366","0.747394410597938","0.7558547987343405"
"TB_SRI","SMILE_SVR_POLY","2","0.1","rdkit_desc","MaxMin","4.0","0.6908148165747798","0.7048707024563853","0.6732243091260842","0.6943494381418699"
"TB_SRI","SMILE_SVR_POLY","3","0.1","rdkit_desc","MaxMin","4.0","0.9757851242786142","0.9816161603662066","0.9682697163065359","0.9774694961631"
"TB_SRI","SMILE_SVR_POLY","2","1.0","rdkit_desc","MaxMin","4.0","0.8177896820716125","0.8354531239399466","0.7858137627934235","0.8321021594814676"
"TB_SRI","SMILE_SVR_POLY","3","1.0","rdkit_desc","MaxMin","4.0","1.289084618378508","1.2774519915365425","1.2840867079343747","1.3057151556646065"
"TB_SRI","SMILE_SVR_POLY","2","0.001","cdk_desc","MaxMin","4.0","0.6582817197742247","0.6605843946120216","0.6480977558880265","0.6661630088226257"
"TB_SRI","SMILE_SVR_POLY","3","0.001","cdk_desc","MaxMin","4.0","0.6702831375910993","0.6847110221820142","0.653813142497724","0.6723252480935591"
"TB_SRI","SMILE_SVR_POLY","2","0.01","cdk_desc","MaxMin","4.0","0.6595301443613181","0.6660248379199959","0.6462767486340576","0.6662888465299007"
"TB_SRI","SMILE_SVR_POLY","3","0.01","cdk_desc","MaxMin","4.0","0.7783138073906469","0.7890178630547975","0.768506835756985","0.7774167233601579"
"TB_SRI","SMILE_SVR_POLY","2","0.1","cdk_desc","MaxMin","4.0","0.6859943071401692","0.7008658522198741","0.6726291017047135","0.68448796749592"
"TB_SRI","SMILE_SVR_POLY","3","0.1","cdk_desc","MaxMin","4.0","1.0418665700569643","1.0329743968544285","1.0461163957892305","1.0465089175272342"
"TB_SRI","SMILE_SVR_POLY","2","1.0","cdk_desc","MaxMin","4.0","0.8469343852295367","0.855806805534157","0.8381105416231742","0.8468858085312787"
"TB_SRI","SMILE_SVR_POLY","3","1.0","cdk_desc","MaxMin","4.0","1.2353254083349554","1.1865571732115383","1.268504070854191","1.2509149809391373"
"TB_SRI","SMILE_SVR_POLY","2","0.001","rdkit_fp","Standard","4.0","0.6645471336202835","0.6599565363098924","0.6731411254727896","0.6605437390781684"
"TB_SRI","SMILE_SVR_POLY","3","0.001","rdkit_fp","Standard","4.0","0.6574550894621538","0.6655631960795958","0.6574628012917945","0.6493392710150712"
"TB_SRI","SMILE_SVR_POLY","2","0.01","rdkit_fp","Standard","4.0","0.6645507736544173","0.6599602664715898","0.6731449912243453","0.660547063267317"
"TB_SRI","SMILE_SVR_POLY","3","0.01","rdkit_fp","Standard","4.0","0.6574544336708107","0.6655578323356742","0.6574656198689949","0.6493398488077629"
"TB_SRI","SMILE_SVR_POLY","2","0.1","rdkit_fp","Standard","4.0","0.6645490818841204","0.659955058698316","0.6731496367359187","0.6605425502181265"
"TB_SRI","SMILE_SVR_POLY","3","0.1","rdkit_fp","Standard","4.0","0.6574507411076388","0.66554963346353","0.6574626073942214","0.6493399824651649"
"TB_SRI","SMILE_SVR_POLY","2","1.0","rdkit_fp","Standard","4.0","0.6645497823971168","0.6599579164910295","0.6731457152457948","0.6605457154545261"
"TB_SRI","SMILE_SVR_POLY","3","1.0","rdkit_fp","Standard","4.0","0.6574507494835635","0.6655486079632935","0.6574629348507555","0.6493407056366415"
"TB_SRI","SMILE_SVR_POLY","2","0.001","cdk_fp","Standard","4.0","0.6688871223081124","0.6693360926390509","0.6726528221711155","0.6646724521141708"
"TB_SRI","SMILE_SVR_POLY","3","0.001","cdk_fp","Standard","4.0","0.6584382494388756","0.6671439105475191","0.6560139587264507","0.6521568790426571"
"TB_SRI","SMILE_SVR_POLY","2","0.01","cdk_fp","Standard","4.0","0.6688840945663133","0.6693322759690077","0.6726470461232219","0.6646729616067104"
"TB_SRI","SMILE_SVR_POLY","3","0.01","cdk_fp","Standard","4.0","0.6584276259357509","0.6671136959174003","0.6560091293185457","0.6521600525713068"
"TB_SRI","SMILE_SVR_POLY","2","0.1","cdk_fp","Standard","4.0","0.6688874194117459","0.6693392005434348","0.6726504014024605","0.6646726562893422"
"TB_SRI","SMILE_SVR_POLY","3","0.1","cdk_fp","Standard","4.0","0.6584291498914866","0.6671212850405143","0.6560142089703197","0.6521519556636257"
"TB_SRI","SMILE_SVR_POLY","2","1.0","cdk_fp","Standard","4.0","0.6688821414897235","0.6693263989808115","0.672651592515524","0.6646684329728348"
"TB_SRI","SMILE_SVR_POLY","3","1.0","cdk_fp","Standard","4.0","0.6584357604203882","0.6671381387348068","0.6560100553115503","0.6521590872148078"
"TB_SRI","SMILE_SVR_POLY","2","0.001","rdkit_desc","Standard","4.0","0.829219105550551","0.8475599050501398","0.7847715793095711","0.8553258322919421"
"TB_SRI","SMILE_SVR_POLY","3","0.001","rdkit_desc","Standard","4.0","1.275433878699225","1.1832421689071537","1.3354983763530774","1.3075610908374438"
"TB_SRI","SMILE_SVR_POLY","2","0.01","rdkit_desc","Standard","4.0","1.1560429068772111","1.1216523688599482","1.106826384237936","1.239649967533749"
"TB_SRI","SMILE_SVR_POLY","3","0.01","rdkit_desc","Standard","4.0","1.2916640161935087","1.2314188836270303","1.3360120741160515","1.3075610908374438"
"TB_SRI","SMILE_SVR_POLY","2","0.1","rdkit_desc","Standard","4.0","1.696069148402027","1.5929193695914894","1.580060853697412","1.9152272219171795"
"TB_SRI","SMILE_SVR_POLY","3","0.1","rdkit_desc","Standard","4.0","1.3297397655986802","1.345646131842545","1.3360120741160515","1.3075610908374438"
"TB_SRI","SMILE_SVR_POLY","2","1.0","rdkit_desc","Standard","4.0","2.1963632982994485","2.156062296837623","2.1667650414015753","2.266262556659147"
"TB_SRI","SMILE_SVR_POLY","3","1.0","rdkit_desc","Standard","4.0","1.3297397655986802","1.345646131842545","1.3360120741160515","1.3075610908374438"
"TB_SRI","SMILE_SVR_POLY","2","0.001","cdk_desc","Standard","4.0","0.8903591952833033","0.8874192388484198","0.892458657087581","0.8911996899139089"
"TB_SRI","SMILE_SVR_POLY","3","0.001","cdk_desc","Standard","4.0","1.0095817260469602","1.0289103929302745","0.9614043753596173","1.0384304098509887"
"TB_SRI","SMILE_SVR_POLY","2","0.01","cdk_desc","Standard","4.0","1.3377292465732868","1.2545625300376337","1.2993169441085362","1.459308265573691"
"TB_SRI","SMILE_SVR_POLY","3","0.01","cdk_desc","Standard","4.0","1.0334638688609439","1.1005568213722257","0.9614043753596173","1.0384304098509887"
"TB_SRI","SMILE_SVR_POLY","2","0.1","cdk_desc","Standard","4.0","1.614250233948394","1.4524206211045567","1.6180380017774059","1.7722920789632193"
"TB_SRI","SMILE_SVR_POLY","3","0.1","cdk_desc","Standard","4.0","1.0334638688609439","1.1005568213722257","0.9614043753596173","1.0384304098509887"
"TB_SRI","SMILE_SVR_POLY","2","1.0","cdk_desc","Standard","4.0","1.7146725289916833","1.7536875062344248","1.6180380017774059","1.7722920789632193"
