"NAME [String]","METHOD [String]","lambda [Double]","l1Ratio [Double]","scalerType [String]","featuresColumn [String]","maxIter [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"LogP","MLTK_EL_FOLD_FP","0.01","0.7","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.005","0.7","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","1.0","0.8","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.1","0.8","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.05","0.8","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.01","0.8","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.005","0.8","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","1.0","0.9","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.1","0.9","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.05","0.9","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.01","0.9","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.005","0.9","Standard","cdk_fp","5000","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.5","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.5","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.5","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.5","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.5","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.6","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.6","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.6","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.6","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.6","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.7","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.7","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.7","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.7","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.7","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.8","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.8","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.8","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.8","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.8","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.9","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.9","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.9","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.9","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.9","MaxMin","rdkit_fp","10","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.5","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.5","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.5","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.5","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.5","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.6","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.6","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.6","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.6","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.6","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.7","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.7","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.7","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.7","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.7","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.8","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.8","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.8","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.8","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.8","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.9","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.9","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.9","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.9","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.9","Standard","rdkit_fp","10","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.5","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.5","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.5","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.5","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.5","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.6","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.6","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.6","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.6","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.6","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.7","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.7","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.7","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.7","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.7","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.8","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.8","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.8","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.8","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.8","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.9","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.9","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.9","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.9","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.9","MaxMin","cdk_fp","10","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.5","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.5","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.5","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.5","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.5","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.6","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.6","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.6","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.6","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.6","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.7","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.7","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.7","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.7","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.7","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.8","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.8","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.8","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.8","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.8","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.9","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.9","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.9","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.9","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.9","Standard","cdk_fp","10","0.9259038393878258","0.938609430848215","0.9643948696029192","0.8747072177123432"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.5","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.5","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.5","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.5","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.5","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.6","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.6","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.6","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.6","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.6","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.7","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.7","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.7","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.7","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.7","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.8","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.8","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.8","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.8","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.8","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.9","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.9","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.9","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.9","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.9","MaxMin","rdkit_fp","100","0.9081210720867205","0.8954325783132724","0.9286721723678892","0.9002584655789999"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.5","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.5","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.5","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.5","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.5","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.6","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.6","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.6","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.6","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.6","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.7","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.7","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.7","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.7","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.7","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.8","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.8","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.8","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.8","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.8","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.9","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.9","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.9","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.9","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.9","Standard","rdkit_fp","100","0.9108120943647587","0.9016772040178752","0.9307609796790541","0.899998099397347"
"TB_SRI","MLTK_EL_FOLD_FP","1.0","0.5","MaxMin","cdk_fp","100","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.1","0.5","MaxMin","cdk_fp","100","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.05","0.5","MaxMin","cdk_fp","100","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.01","0.5","MaxMin","cdk_fp","100","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
"TB_SRI","MLTK_EL_FOLD_FP","0.005","0.5","MaxMin","cdk_fp","100","0.9200806259857334","0.9331881954850387","0.9582141540558653","0.8688395284162957"
